"","beta","r","logm1","logm2","sensrate","prop"
"2268",0.351463,0.121224,0.766022,3.69594,0.129074,0.302114
"2269",0.354818,0.151395,0.82411,3.76592,0.142355,0.300867
"2270",0.342541,0.198899,1.32048,4.05894,0.144592,0.281996
"2271",0.333563,0.263229,0.869468,2.65293,0.168554,0.280697
"2272",0.331559,0.274052,1.31257,2.55623,0.130385,0.306501
"2273",0.330112,0.320243,0.793973,3.33049,0.124218,0.285947
"2274",0.297931,0.303195,0.591589,3.41995,0.147452,0.283337
"2275",0.304834,0.272967,0.347695,2.51314,0.126872,0.264797
"2276",0.292931,0.751619,0.218031,4.41553,0.178686,0.281251
"2277",0.275103,0.711499,0.512204,4.08748,0.166579,0.318897
"2278",0.324164,0.663474,1.72389,2.99067,0.167062,0.25054
"2279",0.323646,0.727083,0.857909,3.05544,0.170966,0.248886
"2280",0.276862,0.563142,0.54165,3.63766,0.156316,0.250222
"2281",0.31228,0.411199,1.03583,3.62386,0.139528,0.275559
"2282",0.307985,0.307522,0.839642,3.33085,0.147591,0.256522
"2283",0.311871,0.299939,0.738215,2.68338,0.158895,0.249825
"2284",0.320415,0.365424,0.646243,2.55633,0.169558,0.264368
"2285",0.316004,0.362071,1.10299,4.4199,0.15225,0.257418
"2286",0.351941,0.175271,0.547426,3.34688,0.181561,0.286451
"2287",0.342607,0.144919,0.619514,2.64029,0.181319,0.284126
"2288",0.292994,0.556201,1.8448,3.37235,0.153114,0.268856
"2289",0.3082,0.383879,1.33574,2.82349,0.15956,0.265134
"2290",0.277857,0.825689,0.339232,2.13724,0.152509,0.303083
"2291",0.264627,0.837655,0.931531,4.50701,0.160188,0.256024
"2292",0.268888,0.711984,0.596891,1.59466,0.151064,0.286132
"2293",0.272231,0.702805,0.631273,1.66135,0.146233,0.28167
"2294",0.231771,0.768919,0.404791,2.16651,0.141684,0.28267
"2295",0.286937,0.802813,0.847093,5.57623,0.156789,0.258401
"2296",0.275756,0.543349,0.113495,1.96036,0.148588,0.284359
"2297",0.275716,0.545201,0.137907,1.79312,0.154253,0.276816
"2298",0.269503,0.494917,0.225301,1.58078,0.175008,0.298062
"2299",0.269944,0.5241,0.204984,1.61289,0.171766,0.307569
"2300",0.264815,0.575357,0.0946566,3.1643,0.157731,0.267225
"2301",0.274517,0.603795,0.132623,2.22462,0.159697,0.286256
"2302",0.274967,0.6345,0.0315827,3.06384,0.144512,0.315078
"2303",0.320087,0.254932,0.0164611,4.01628,0.156294,0.310148
"2304",0.287074,0.389271,0.00172817,3.15099,0.159712,0.304662
"2305",0.306742,0.333621,0.000207081,3.08499,0.144431,0.336984
"2306",0.319145,0.227833,0.000134565,2.77985,0.170867,0.290728
"2307",0.316033,0.234312,0.000170207,3.16337,0.1673,0.286397
"2308",0.325683,0.192969,0.000112627,2.84119,0.167288,0.335169
"2309",0.335411,0.244861,0.000186177,3.936,0.168683,0.349684
"2310",0.285296,0.432708,4.51964e-06,2.54514,0.151676,0.258251
"2311",0.297302,0.300127,1.04987e-05,5.86616,0.174404,0.30804
"2312",0.303733,0.276422,6.41853e-06,2.42079,0.156874,0.298074
"2313",0.308431,0.318963,4.07477e-06,2.52794,0.161165,0.299221
"2314",0.293124,0.544089,0.00056415,4.02562,0.131558,0.416988
"2315",0.297799,0.657459,0.000992179,3.45968,0.139401,0.355821
"2316",0.274636,0.407912,0.0411506,1.93806,0.150536,0.296379
"2317",0.276845,0.440372,0.0516459,2.17565,0.149476,0.297171
"2318",0.354255,0.216994,0.0799029,2.30429,0.16087,0.309328
"2319",0.329034,0.303407,0.246336,1.22786,0.171161,0.284329
"2320",0.332863,0.383538,0.243705,1.18189,0.169279,0.271444
"2321",0.346364,0.225443,0.619731,3.93204,0.12942,0.289966
"2322",0.299915,0.320094,0.954556,3.27494,0.14927,0.291552
"2323",0.30173,0.490683,0.764315,2.68187,0.158194,0.299416
"2324",0.327268,0.198927,0.124022,3.132,0.128436,0.326469
"2325",0.286565,0.776299,0.716987,4.77729,0.148252,0.298208
"2326",0.281421,0.404742,0.665156,2.21124,0.192625,0.25639
"2327",0.307295,0.265282,0.231856,3.92455,0.131563,0.387173
"2328",0.320996,0.485323,0.398256,4.97108,0.153674,0.304229
"2329",0.343575,0.419792,0.58976,3.52858,0.155535,0.314627
"2330",0.329926,0.375578,0.206943,3.29264,0.153398,0.305004
"2331",0.332969,0.338107,0.247345,2.95081,0.14532,0.322044
"2332",0.296942,0.180268,0.964741,3.07697,0.136333,0.29671
"2333",0.298006,0.17024,1.07746,3.39422,0.138496,0.293192
"2334",0.320962,0.239518,0.631876,3.46948,0.135384,0.303155
"2335",0.321914,0.197067,1.12795,3.65017,0.132666,0.28817
"2336",0.310641,0.226089,0.605721,3.30008,0.134809,0.294398
"2337",0.319758,0.319751,0.546185,3.21094,0.132166,0.331397
"2338",0.293611,0.527568,0.373321,3.33464,0.14264,0.328471
"2339",0.333581,0.15962,0.591221,3.00779,0.141416,0.333592
"2340",0.344204,0.345927,0.376918,2.27143,0.135811,0.319715
"2341",0.318027,0.185676,0.51963,1.87783,0.1575,0.261109
"2342",0.330901,0.182389,0.472128,2.08353,0.173756,0.287909
"2343",0.315904,0.124736,0.148036,3.164,0.137818,0.288215
"2344",0.33037,0.196828,0.0600047,2.6417,0.136275,0.312007
"2345",0.265489,0.65061,0.496981,4.45016,0.15676,0.324386
"2346",0.265865,0.585331,0.498424,4.10438,0.159841,0.283088
"2347",0.337857,0.172813,1.0585,2.4693,0.14035,0.316078
"2348",0.337777,0.205906,0.899921,2.49541,0.132056,0.333632
"2349",0.344612,0.283802,0.538997,2.18252,0.138369,0.313282
"2350",0.345104,0.199157,0.254233,3.22407,0.135747,0.354827
"2351",0.282574,0.54999,0.222169,2.15598,0.127973,0.325648
"2352",0.297964,0.59072,0.235682,2.3108,0.119751,0.326019
"2353",0.274135,0.475933,0.650132,4.89932,0.128244,0.345328
"2354",0.342548,0.264605,1.04426,1.96616,0.210985,0.238971
"2355",0.342944,0.269647,0.990424,2.2693,0.210217,0.247942
"2356",0.308332,0.307598,0.858905,6.01845,0.189675,0.249257
"2357",0.320213,0.35159,0.908776,1.93482,0.184777,0.220259
"2358",0.31257,0.383583,1.80938,1.95967,0.163244,0.205189
"2359",0.301848,0.591296,0.415566,1.67429,0.161875,0.265532
"2360",0.266347,0.617387,0.55837,9.66806,0.136094,0.324195
"2361",0.271103,0.654542,0.595923,11.7121,0.13117,0.306651
"2362",0.297977,0.627881,0.24099,3.8392,0.187932,0.302035
"2363",0.296452,0.369647,0.271983,2.32245,0.12111,0.305172
"2364",0.340922,0.296437,0.82521,2.30982,0.162308,0.304783
"2365",0.340922,0.296437,0.82521,2.30982,0.162308,0.304783
"2366",0.33626,0.263354,0.71433,1.79176,0.167342,0.236545
"2367",0.33626,0.263354,0.71433,1.79176,0.167342,0.236545
"2368",0.344134,0.267084,2.26786,3.86332,0.194039,0.225588
"2369",0.332947,0.368388,1.03609,3.39542,0.185506,0.243799
"2370",0.317897,0.239668,1.17758,6.01461,0.150462,0.27482
"2371",0.317897,0.239668,1.17758,6.01461,0.150462,0.27482
"2372",0.363815,0.237706,0.317254,2.31845,0.164388,0.285513
"2373",0.32513,0.231447,1.29904,2.1488,0.159789,0.288669
"2374",0.360349,0.366849,1.29552,1.79865,0.127346,0.251385
"2375",0.305517,0.273624,0.121995,4.99229,0.181408,0.245444
"2376",0.334158,0.257317,0.748368,3.24458,0.187937,0.278847
"2377",0.353734,0.172776,0.972682,4.38612,0.164933,0.241622
"2378",0.348435,0.109873,1.58665,4.72622,0.14977,0.242764
"2379",0.338474,0.214039,0.315119,3.12778,0.174841,0.313446
"2380",0.324913,0.252867,0.173033,3.61154,0.17368,0.296239
"2381",0.340988,0.202742,1.99376,3.7515,0.164165,0.240949
"2382",0.336775,0.163955,1.62341,3.58352,0.162064,0.264703
"2383",0.318469,0.293531,0.728074,1.94903,0.175444,0.189616
"2384",0.332156,0.135298,0.970724,2.06103,0.186445,0.207515
"2385",0.344185,0.244538,1.76339,3.23999,0.152476,0.278877
"2386",0.33695,0.5033,0.885775,2.62826,0.125355,0.292651
"2387",0.311214,0.463164,1.35912,5.74302,0.133305,0.320374
"2388",0.335241,0.336258,0.482118,2.91486,0.120325,0.33308
"2389",0.337002,0.249517,0.640102,4.98968,0.177588,0.254947
"2390",0.334103,0.30489,0.791456,1.49935,0.180874,0.21434
"2391",0.311547,0.354992,0.370344,2.38652,0.121404,0.370441
"2392",0.31925,0.242733,0.0738127,3.27109,0.176728,0.278302
"2393",0.323671,0.322421,0.0433197,3.66888,0.167777,0.30635
"2394",0.284999,0.40536,0.499042,2.96984,0.159535,0.312795
"2395",0.290002,0.299925,0.517421,2.31657,0.139308,0.310235
"2396",0.315377,0.572413,0.344561,2.09095,0.169272,0.329489
"2397",0.355455,0.132947,0.754084,1.78235,0.127915,0.292337
"2398",0.395425,0.283508,0.95425,2.27407,0.154361,0.326797
"2399",0.408057,0.319409,0.906731,2.08822,0.157046,0.314199
"2400",0.344955,0.323514,0.457791,3.01834,0.171378,0.342335
"2401",0.331322,0.273684,0.551815,2.52091,0.160668,0.334504
"2402",0.343469,0.291496,0.135972,3.82267,0.135983,0.353835
"2403",0.316509,0.278687,0.160376,2.04301,0.144869,0.339738
"2404",0.273774,0.610379,0.0592196,3.04479,0.154061,0.330598
"2405",0.25482,0.602622,0.0665886,4.37354,0.180119,0.280976
"2406",0.296558,0.528334,0.209437,5.04543,0.168342,0.270467
"2407",0.342696,0.169984,0.15867,2.10432,0.137112,0.328359
"2408",0.316438,0.303646,0.289102,2.71312,0.164607,0.288713
"2409",0.324801,0.367231,0.387133,2.44509,0.155795,0.271895
"2410",0.296927,0.363183,1.15902,3.05754,0.191761,0.25146
"2411",0.330144,0.369333,1.85014,2.65501,0.146735,0.260424
"2412",0.315798,0.450646,0.295976,2.00363,0.163195,0.304021
"2413",0.313136,0.268041,0.424974,2.60727,0.169922,0.258071
"2414",0.327289,0.285935,0.286397,1.48986,0.188351,0.257695
"2415",0.31339,0.214092,0.0500218,1.96844,0.148033,0.269046
"2416",0.338264,0.307979,0.106569,1.8906,0.178986,0.328662
"2417",0.261328,0.372367,0.506208,5.11325,0.140338,0.252907
"2418",0.287714,0.631251,1.18528,3.56489,0.151036,0.279565
"2419",0.266017,0.462065,0.214801,2.7908,0.157632,0.268139
"2420",0.28337,0.434641,0.734331,2.57666,0.207926,0.264292
"2421",0.315246,0.378336,0.622709,5.49624,0.150785,0.243839
"2422",0.310323,0.459952,0.361601,3.6472,0.175349,0.302925
"2423",0.306307,0.366128,0.62047,2.82269,0.163553,0.312502
"2424",0.313573,0.372782,0.758999,3.10487,0.143408,0.311321
"2425",0.351873,0.370853,0.632868,3.80234,0.138399,0.317987
"2426",0.348898,0.206857,0.606638,2.10437,0.170119,0.236144
"2427",0.317721,0.206406,0.548658,2.24335,0.165793,0.247042
"2428",0.334122,0.174334,0.777521,4.63877,0.163264,0.253304
"2429",0.334173,0.241108,1.36191,4.24074,0.166448,0.257742
"2430",0.336788,0.254704,0.668443,4.40626,0.139632,0.299913
"2431",0.341025,0.201872,0.541189,2.72429,0.193401,0.274679
"2432",0.320712,0.454109,0.848394,3.41831,0.123379,0.327584
"2433",0.298612,0.587454,0.428382,4.89473,0.129194,0.354493
"2434",0.307132,0.493829,0.263582,5.07213,0.13206,0.344137
"2435",0.298127,0.534545,0.492594,3.26432,0.144941,0.268371
"2436",0.341179,0.343191,0.336888,3.27826,0.128606,0.329791
"2437",0.312556,0.382942,0.373498,1.99182,0.136197,0.335453
"2438",0.286725,0.41215,0.0468247,4.266,0.113379,0.368252
"2439",0.347108,0.235196,0.485915,3.80951,0.159934,0.328158
"2440",0.305017,0.360581,0.742206,2.61164,0.108838,0.359112
"2441",0.306456,0.529308,0.124152,2.44383,0.143735,0.313274
"2442",0.320369,0.447456,0.319377,2.44341,0.158254,0.299491
"2443",0.298993,0.340486,0.379165,4.35262,0.169912,0.279339
"2444",0.359453,0.28061,1.71186,5.0686,0.156843,0.250419
"2445",0.308518,0.262966,0.949481,2.2022,0.175814,0.22265
"2446",0.317677,0.464505,0.541732,3.24064,0.145284,0.351051
"2447",0.297447,0.356513,0.0803958,3.07649,0.150259,0.316428
"2448",0.296284,0.485702,0.296307,2.48959,0.169911,0.26984
"2449",0.292807,0.444977,0.299354,3.32744,0.169239,0.265447
"2450",0.28895,0.492275,0.98139,4.68851,0.131489,0.294236
"2451",0.288902,0.34121,0.489048,4.99709,0.144028,0.281479
"2452",0.296726,0.363368,0.203529,3.6408,0.161667,0.297764
"2453",0.34505,0.202162,0.576892,6.58284,0.159162,0.290645
"2454",0.30181,0.433781,0.291139,2.76003,0.16783,0.309498
"2455",0.375338,0.268557,1.21732,3.8102,0.163844,0.306808
"2456",0.306019,0.217517,0.42992,2.53343,0.16002,0.250724
"2457",0.319583,0.31265,0.205245,3.49444,0.161896,0.280189
"2458",0.29708,0.408346,0.204334,3.45695,0.159049,0.31579
"2459",0.302531,0.399964,0.208444,4.39735,0.123663,0.335525
"2460",0.359492,0.223276,1.26854,3.23941,0.18146,0.231179
"2461",0.312151,0.309877,1.32089,2.44219,0.171209,0.224471
"2462",0.339793,0.26339,0.605566,5.08873,0.151274,0.303717
"2463",0.327503,0.443632,0.586494,3.64144,0.147213,0.321874
"2464",0.322113,0.234021,0.0786414,2.33823,0.161922,0.279331
"2465",0.275893,0.427137,0.0568923,5.33809,0.184546,0.264182
"2466",0.294794,0.62578,0.419957,1.92412,0.116077,0.360514
"2467",0.275664,0.560184,0.654007,2.3545,0.131318,0.293023
"2468",0.329165,0.347385,0.237755,6.11586,0.167212,0.295269
"2469",0.312406,0.169624,0.95295,2.76528,0.172368,0.272506
"2470",0.319983,0.109212,0.545749,3.14781,0.167983,0.27964
"2471",0.328601,0.11252,0.441561,3.40001,0.169316,0.285325
"2472",0.364419,0.196141,0.358389,3.96175,0.180792,0.303905
"2473",0.35827,0.199239,1.05328,5.40812,0.125022,0.278756
"2474",0.364988,0.139025,1.31423,3.13999,0.17221,0.274467
"2475",0.337131,0.181874,1.00868,4.32555,0.160851,0.239175
"2476",0.342535,0.331931,0.539844,2.76001,0.152909,0.296385
"2477",0.331854,0.307944,0.715252,3.07592,0.143271,0.293995
"2478",0.303413,0.294486,0.732367,3.70518,0.148396,0.290976
"2479",0.357576,0.28155,1.4855,2.79681,0.163227,0.255274
"2480",0.33774,0.266481,1.63187,3.30834,0.118153,0.284515
"2481",0.317204,0.203822,0.854124,4.28206,0.121977,0.327074
"2482",0.357087,0.295301,0.44689,2.42855,0.135083,0.349437
"2483",0.354719,0.182896,0.561422,4.9601,0.138666,0.375932
"2484",0.344881,0.361593,0.623222,2.86686,0.122366,0.366983
"2485",0.298681,0.288885,0.536277,5.70635,0.177571,0.236132
"2486",0.281337,0.630699,0.932798,3.21432,0.198244,0.254846
"2487",0.331649,0.198846,0.24301,4.06731,0.151303,0.301633
"2488",0.31415,0.391169,1.03184,3.4028,0.163465,0.289523
"2489",0.326502,0.28926,0.526213,1.92977,0.147111,0.240997
"2490",0.342002,0.263573,0.638416,2.03138,0.159651,0.253237
"2491",0.322265,0.309827,0.730166,4.64196,0.193612,0.253998
"2492",0.316062,0.296674,0.875699,4.84625,0.194657,0.257997
"2493",0.2888,0.581964,0.800694,4.33319,0.121441,0.359611
"2494",0.319765,0.284608,0.147743,2.83337,0.152614,0.345845
"2495",0.329359,0.312156,0.259611,3.39922,0.142912,0.333006
"2496",0.317517,0.35692,0.0722886,2.48873,0.168357,0.283639
"2497",0.251566,0.538694,0.0149469,4.19825,0.177019,0.277293
"2498",0.287336,0.661461,0.0275474,3.78729,0.146866,0.307942
"2499",0.271249,0.547066,0.0406188,7.40947,0.160652,0.307191
"2500",0.240306,0.646312,0.0273904,2.49313,0.139021,0.289092
"2501",0.253382,0.711007,0.0165192,2.64749,0.133582,0.292814
"2502",0.278599,0.662811,0.765922,3.71851,0.201696,0.263633
"2503",0.259039,0.663849,0.87439,2.38293,0.154655,0.272119
"2504",0.33812,0.351085,0.336264,2.86344,0.1379,0.351803
"2505",0.324189,0.278551,0.240121,1.84033,0.171415,0.305313
"2506",0.292437,0.416452,0.199786,4.59333,0.140964,0.299151
"2507",0.329226,0.28403,0.0902134,3.69211,0.163978,0.317422
"2508",0.312813,0.391891,0.220108,1.7984,0.134699,0.340108
"2509",0.308147,0.341829,0.650988,6.60443,0.142789,0.323121
"2510",0.3143,0.310339,0.86395,6.66852,0.143269,0.303301
"2511",0.32231,0.24265,0.71831,1.57618,0.150423,0.273196
"2512",0.326767,0.315724,1.23224,1.63312,0.140564,0.288466
"2513",0.345481,0.323688,0.519193,2.39455,0.148278,0.286186
"2514",0.346872,0.337501,0.72615,3.2087,0.146714,0.29263
"2515",0.326088,0.159753,0.870948,2.18339,0.136928,0.290777
"2516",0.370046,0.435404,1.9545,1.55276,0.210981,0.221241
"2517",0.332567,0.397123,1.17762,3.36231,0.192921,0.230446
"2518",0.324974,0.242131,1.10005,4.63823,0.170335,0.243884
"2519",0.333932,0.207196,1.20665,4.55774,0.170164,0.25574
"2520",0.305376,0.436277,0.362801,4.54899,0.136343,0.304218
"2521",0.334355,0.254256,0.377172,3.87464,0.172195,0.261274
"2522",0.329791,0.267936,1.2521,3.41321,0.189003,0.278586
"2523",0.317186,0.213151,0.305732,1.83288,0.17603,0.232899
"2524",0.330333,0.269443,0.408842,1.61424,0.158319,0.222396
"2525",0.317555,0.295086,0.568848,1.45677,0.163471,0.233274
"2526",0.327114,0.424514,0.750504,2.85411,0.201423,0.256606
"2527",0.341999,0.187288,0.866724,2.22298,0.150188,0.266179
"2528",0.365537,0.245014,1.13632,2.1308,0.141771,0.282828
"2529",0.325965,0.258987,0.416964,4.0574,0.156127,0.297678
"2530",0.333025,0.288606,1.12164,4.02023,0.176927,0.267585
"2531",0.345855,0.415004,1.19008,2.91975,0.177313,0.275023
"2532",0.314074,0.231035,0.152608,3.1271,0.13914,0.284109
"2533",0.307616,0.374438,0.150327,1.95584,0.20632,0.278413
"2534",0.319983,0.219156,0.106769,3.85185,0.191703,0.305361
"2535",0.32011,0.24308,1.02059,3.11659,0.152491,0.239724
"2536",0.314823,0.257242,0.830348,3.22353,0.153582,0.245911
"2537",0.329546,0.304164,1.10691,2.74069,0.154951,0.304376
"2538",0.313434,0.72423,0.456113,3.4874,0.159939,0.300346
"2539",0.338109,0.248367,0.484319,1.90662,0.126582,0.319186
"2540",0.338109,0.248367,0.484319,1.90662,0.126582,0.319186
"2541",0.321373,0.389421,0.327184,3.29005,0.165194,0.310447
"2542",0.307738,0.327584,0.289286,2.1948,0.150072,0.331183
"2543",0.31861,0.25574,0.805545,5.62391,0.122093,0.349802
"2544",0.302434,0.286488,0.294324,2.24228,0.190695,0.272344
"2545",0.344574,0.224269,0.757474,4.07445,0.130282,0.300573
"2546",0.318378,0.286906,0.736926,2.70638,0.138021,0.310814
"2547",0.316533,0.454181,0.042274,2.38025,0.133754,0.37553
"2548",0.318483,0.377939,1.19696,3.39335,0.172643,0.255432
"2549",0.350504,0.183532,1.35799,3.81879,0.157262,0.284024
"2550",0.379168,0.357786,0.523815,2.75174,0.130841,0.396163
"2551",0.338052,0.239177,0.862845,2.09347,0.122318,0.328293
"2552",0.320544,0.355815,0.353612,2.95957,0.14937,0.31738
"2553",0.326124,0.243408,0.543242,3.77358,0.136328,0.309017
"2554",0.32079,0.363746,1.19777,4.07562,0.144974,0.29269
"2555",0.305642,0.55147,0.605103,1.50652,0.191064,0.240633
"2556",0.331578,0.241344,0.646096,8.20169,0.145598,0.271962
"2557",0.329331,0.320145,0.27681,3.71771,0.163369,0.31393
"2558",0.38214,0.198567,1.50845,3.47804,0.16142,0.308356
"2559",0.28498,0.430673,0.0388964,2.72648,0.149392,0.271285
"2560",0.319632,0.511903,1.56663,3.74054,0.176001,0.239929
"2561",0.363925,0.152131,0.631407,2.73989,0.173337,0.29616
"2562",0.347988,0.161289,0.759327,3.4518,0.186043,0.278771
"2563",0.328778,0.398052,0.78898,4.65631,0.164469,0.27522
"2564",0.349734,0.246967,0.893832,2.89188,0.16401,0.280288
"2565",0.362458,0.247419,1.12309,2.79559,0.162004,0.260026
"2566",0.35309,0.240129,1.08989,3.39807,0.159208,0.268304
"2567",0.356059,0.235039,0.813797,2.8646,0.158925,0.2495
"2568",0.314948,0.440433,0.230482,4.7027,0.157586,0.282535
"2569",0.313984,0.363923,0.680824,4.33805,0.167474,0.312969
"2570",0.348173,0.219709,0.259476,2.49562,0.177865,0.266342
"2571",0.330259,0.186921,0.332247,2.98255,0.173531,0.256982
"2572",0.310066,0.327149,0.361619,1.71539,0.177213,0.27679
"2573",0.318866,0.408861,0.307951,2.58098,0.186481,0.259244
"2574",0.313423,0.374963,0.700438,2.30224,0.179381,0.303163
"2575",0.322229,0.197779,1.03436,4.88101,0.174482,0.22226
"2576",0.331331,0.333773,0.720516,2.19411,0.217355,0.250511
"2577",0.307982,0.32786,0.502354,3.35538,0.19647,0.249655
"2578",0.343624,0.278436,0.665414,3.54032,0.13226,0.314386
"2579",0.313661,0.276976,0.494966,4.25866,0.152082,0.305815
"2580",0.314942,0.203183,0.39855,2.79254,0.140168,0.299764
"2581",0.322238,0.337995,0.3573,3.42939,0.15355,0.299604
"2582",0.326779,0.321109,0.336205,2.83357,0.151066,0.298027
"2583",0.281287,0.536694,0.688094,2.36789,0.162946,0.250291
"2584",0.306661,0.485608,0.904291,4.34167,0.174733,0.271931
"2585",0.352934,0.324984,0.298398,3.45484,0.160338,0.333306
"2586",0.312183,0.596347,1.04532,3.70775,0.15077,0.329856
"2587",0.324547,0.14625,0.1457,2.98477,0.164516,0.255126
"2588",0.283888,0.580319,0.0278207,3.61812,0.178703,0.33105
"2589",0.299829,0.417539,0.439723,2.56325,0.117683,0.324431
"2590",0.362406,0.334281,0.929454,5.40715,0.154823,0.299852
"2591",0.292546,0.21891,0.526446,4.73483,0.128291,0.30526
"2592",0.340293,0.446795,0.660627,5.39626,0.131654,0.339934
"2593",0.280505,0.487383,1.02816,2.13393,0.150697,0.256719
"2594",0.312213,0.520187,0.522079,3.78299,0.172947,0.280115
"2595",0.293007,0.377448,0.774188,2.34084,0.165457,0.223117
"2596",0.299816,0.431237,1.09882,2.21683,0.192853,0.228547
"2597",0.302718,0.479934,0.623157,2.05082,0.148058,0.270505
"2598",0.371544,0.228978,0.767935,3.48295,0.144536,0.31541
"2599",0.355442,0.162942,0.449791,2.52634,0.162016,0.350584
"2600",0.318133,0.373889,0.700135,2.72513,0.152828,0.267774
"2601",0.318318,0.437348,1.45643,3.20837,0.164846,0.251508
"2602",0.307353,0.371937,0.211205,2.36762,0.138645,0.328183
"2603",0.328124,0.489225,1.49239,2.63717,0.126591,0.293632
"2604",0.33796,0.576461,1.35406,2.18684,0.137079,0.311036
"2605",0.272691,0.582719,0.649144,2.65412,0.131476,0.306876
"2606",0.318505,0.403753,0.712275,2.02138,0.168702,0.248969
"2607",0.33087,0.457072,0.954088,2.47636,0.168955,0.259314
"2608",0.325351,0.314558,0.660491,2.83095,0.169022,0.315253
"2609",0.332057,0.291411,0.636129,2.20148,0.156845,0.309604
"2610",0.30464,0.392924,1.51476,2.51263,0.154118,0.258767
"2611",0.279583,0.467294,0.123669,5.81646,0.207256,0.239612
"2612",0.381929,0.284362,1.08365,1.98831,0.12116,0.318618
"2613",0.271551,0.566267,0.371102,5.17597,0.219704,0.264548
"2614",0.307202,0.550548,0.50306,2.88588,0.199341,0.222501
"2615",0.289909,0.36469,0.282535,2.4102,0.187504,0.297008
"2616",0.322488,0.430573,0.391927,2.94694,0.137946,0.297721
"2617",0.314635,0.400653,0.326028,2.29458,0.136903,0.328879
"2618",0.29339,0.615405,0.794481,2.77193,0.128907,0.314283
"2619",0.307514,0.526965,0.591445,2.84531,0.139148,0.322038
"2620",0.310487,0.419148,1.46302,2.28602,0.133815,0.318965
"2621",0.317048,0.416135,1.06989,2.16442,0.132688,0.311963
"2622",0.326676,0.256805,0.594291,5.07317,0.14043,0.291837
"2623",0.312298,0.437199,0.546806,2.08244,0.169927,0.277138
"2624",0.327989,0.63715,0.22503,1.74483,0.198022,0.28821
"2625",0.222541,0.59476,1.13044,4.10039,0.165753,0.226124
"2626",0.278884,0.555014,1.02916,4.61599,0.183418,0.238394
"2627",0.305044,0.461734,0.718177,1.75784,0.209812,0.209393
"2628",0.277328,0.410708,0.696178,1.87825,0.219041,0.234865
"2629",0.320056,0.512326,0.282657,1.79422,0.190152,0.220695
"2630",0.317398,0.333243,0.202468,1.6279,0.210774,0.266823
"2631",0.301939,0.242067,0.25564,3.75508,0.185325,0.242825
"2632",0.300108,0.229102,0.394604,3.54783,0.191185,0.257957
"2633",0.334469,0.299831,1.2558,2.57206,0.163653,0.234665
"2634",0.334469,0.299831,1.2558,2.57206,0.163653,0.234665
"2635",0.32785,0.215253,1.45549,1.95094,0.164623,0.237309
"2636",0.334489,0.353451,1.14529,6.56576,0.186649,0.271656
"2637",0.369206,0.266911,1.3839,3.24797,0.180677,0.23789
"2638",0.25918,0.634793,0.232445,2.6429,0.159362,0.278102
"2639",0.326307,0.37452,0.981829,3.14035,0.139763,0.300635
"2640",0.310686,0.326929,0.126951,3.02289,0.16442,0.323249
"2641",0.297747,0.331559,0.103144,3.02502,0.150609,0.29405
"2642",0.374853,0.385328,0.805758,3.63616,0.112526,0.389661
"2643",0.255827,0.632317,0.165504,2.90152,0.0994454,0.376456
"2644",0.358747,0.215214,0.532699,3.87325,0.174998,0.339412
"2645",0.329515,0.129679,0.327235,3.19326,0.150463,0.284778
"2646",0.302075,0.311555,0.789154,4.84839,0.149192,0.255909
"2647",0.346828,0.362678,0.859038,4.58254,0.158257,0.306687
"2648",0.344518,0.449692,1.36816,5.67016,0.157989,0.287328
"2649",0.324172,0.134711,0.266013,2.60901,0.18513,0.237964
"2650",0.321289,0.139901,0.301129,2.35303,0.172375,0.231875
"2651",0.314175,0.651339,0.863889,4.45057,0.184066,0.239664
"2652",0.301531,0.688931,0.677836,4.31981,0.192058,0.233873
"2653",0.327254,0.70015,2.73081,4.07111,0.16091,0.252662
"2654",0.308703,0.618381,0.640002,5.54369,0.164444,0.270285
"2655",0.350632,0.191388,0.0903133,2.33309,0.154081,0.389174
"2656",0.319407,0.326327,1.54077,2.97709,0.110724,0.333095
"2657",0.313374,0.396931,0.594111,2.34552,0.1795,0.30397
"2658",0.318421,0.353597,0.576707,2.35509,0.172446,0.309501
"2659",0.319588,0.335474,0.589382,2.21616,0.167678,0.30831
"2660",0.313976,0.422463,0.150254,2.89823,0.160416,0.350342
"2661",0.33475,0.240222,0.317284,2.37374,0.120772,0.316651
"2662",0.341396,0.270745,0.462175,1.95275,0.129806,0.325913
"2663",0.332776,0.45523,0.913475,2.25406,0.119912,0.349014
"2664",0.288681,0.722869,1.13572,2.46745,0.109021,0.299829
"2665",0.291204,0.536379,0.414402,7.17887,0.153791,0.327783
"2666",0.283071,0.521806,0.562272,10.0623,0.143814,0.338728
"2667",0.299724,0.386022,0.713061,8.62371,0.135542,0.307638
"2668",0.30994,0.4072,0.472476,9.42073,0.127038,0.302286
"2669",0.309167,0.536243,0.785256,4.8826,0.176299,0.281332
"2670",0.300197,0.491909,0.413351,2.91114,0.177534,0.264395
"2671",0.317334,0.234811,0.417689,3.73711,0.154281,0.307202
"2672",0.300798,0.518124,0.624686,2.94242,0.18508,0.256676
"2673",0.268817,0.477434,0.777629,5.98562,0.157178,0.242213
"2674",0.360895,0.310564,0.549617,1.77869,0.151353,0.331628
"2675",0.300531,0.260451,0.131064,4.46341,0.113443,0.345645
"2676",0.300184,0.368726,0.139241,5.61675,0.142258,0.333896
