# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 6
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 2454491356
# output
#   file = outputnotheta_norI2_jun26.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,params.8,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,blood.7,prop
# Adaptation terminated
# Step size = 0.418136
# Diagonal elements of inverse mass matrix:
# 0.0133717, 0.611689, 0.105808, 0.014638, 0.0164187, 0.28856
156.458,0.982424,0.418136,4,15,0,0.323815,1.33209,2.40002,0.165785,0.245198,0.446046,0.0854625,0.29444,0.323815,0.323815,0.323815,0.323815,0.323815,0.446046,0.282205,0.282205,0.775093,0.775093,0.775093,0.775093,0.775093,0.217451
157.059,0.983607,0.418136,3,7,0,0.304383,1.11779,1.86947,0.153472,0.293289,0.349895,0.0995335,0.257445,0.304383,0.304383,0.304383,0.304383,0.304383,0.349895,0.264308,0.264308,0.748735,0.748735,0.748735,0.748735,0.748735,0.254194
156.305,0.90369,0.418136,3,7,0,0.336328,1.04104,2.59091,0.193126,0.325004,0.214766,0.118753,0.31112,0.336328,0.336328,0.336328,0.336328,0.336328,0.214766,0.3204,0.3204,0.824151,0.824151,0.824151,0.824151,0.824151,0.277476
157.021,0.999145,0.418136,4,15,0,0.279025,0.43764,2.5681,0.146558,0.35185,0.397603,0.180127,0.257629,0.279025,0.279025,0.279025,0.279025,0.279025,0.397603,0.254065,0.254065,0.732604,0.732604,0.732604,0.732604,0.732604,0.296614
155.309,0.941225,0.418136,3,7,0,0.324935,0.827715,3.69668,0.178443,0.288145,0.610545,0.142012,0.316875,0.324935,0.324935,0.324935,0.324935,0.324935,0.610545,0.300147,0.300147,0.799308,0.799308,0.799308,0.799308,0.799308,0.250347
157.008,0.954978,0.418136,3,7,0,0.325409,0.496262,3.72669,0.147707,0.345026,0.138977,0.198109,0.317575,0.325409,0.325409,0.325409,0.325409,0.325409,0.138977,0.255776,0.255776,0.735354,0.735354,0.735354,0.735354,0.735354,0.291798
157.008,0.852095,0.418136,2,3,0,0.325409,0.496262,3.72669,0.147707,0.345026,0.138977,0.198109,0.317575,0.325409,0.325409,0.325409,0.325409,0.325409,0.138977,0.255776,0.255776,0.735354,0.735354,0.735354,0.735354,0.735354,0.291798
157.498,0.778234,0.418136,4,15,0,0.310366,0.555736,5.56311,0.179802,0.312567,0.315697,0.178041,0.309175,0.310366,0.310366,0.310366,0.310366,0.310366,0.315697,0.302047,0.302047,0.801748,0.801748,0.801748,0.801748,0.801748,0.268433
157.983,0.980123,0.418136,4,15,0,0.307854,0.287455,3.49156,0.143745,0.420856,0.403127,0.230943,0.298479,0.307854,0.307854,0.307854,0.307854,0.307854,0.403127,0.249856,0.249856,0.725747,0.725747,0.725747,0.725747,0.725747,0.343516
157.923,0.945527,0.418136,3,7,0,0.34061,1.02938,2.83603,0.131048,0.348335,0.194476,0.121675,0.32063,0.34061,0.34061,0.34061,0.34061,0.34061,0.194476,0.230563,0.230563,0.692547,0.692547,0.692547,0.692547,0.692547,0.294137
157.357,0.80249,0.418136,3,7,0,0.323568,0.156032,2.63763,0.157072,0.367876,0.197082,0.276822,0.300423,0.323568,0.323568,0.323568,0.323568,0.323568,0.197082,0.269586,0.269586,0.756746,0.756746,0.756746,0.756746,0.756746,0.307797
156.665,0.815948,0.418136,3,7,0,0.338132,0.1604,3.15686,0.149659,0.349999,0.200646,0.288022,0.323742,0.338132,0.338132,0.338132,0.338132,0.338132,0.200646,0.258677,0.258677,0.739964,0.739964,0.739964,0.739964,0.739964,0.295311
156.074,0.815699,0.418136,3,7,0,0.293017,0.666733,2.05444,0.160686,0.365075,0.391988,0.15043,0.255462,0.293017,0.293017,0.293017,0.293017,0.293017,0.391988,0.274847,0.274847,0.764531,0.764531,0.764531,0.764531,0.764531,0.305856
155.612,0.643729,0.418136,3,5,0,0.301488,0.944852,3.8084,0.163891,0.367072,0.264652,0.1172,0.2948,0.301488,0.301488,0.301488,0.301488,0.301488,0.264652,0.27948,0.27948,0.771226,0.771226,0.771226,0.771226,0.771226,0.30724
158.928,1,0.418136,3,7,0,0.3137,0.63854,3.62933,0.152249,0.326734,0.425315,0.165653,0.305377,0.3137,0.3137,0.3137,0.3137,0.3137,0.425315,0.262506,0.262506,0.745954,0.745954,0.745954,0.745954,0.745954,0.278724
157.832,0.98382,0.418136,4,15,0,0.334533,0.687059,5.10173,0.149348,0.318232,0.284207,0.168288,0.332497,0.334533,0.334533,0.334533,0.334533,0.334533,0.284207,0.258215,0.258215,0.739234,0.739234,0.739234,0.739234,0.739234,0.272566
155.237,0.949988,0.418136,3,7,0,0.3903,1.11386,1.93342,0.145741,0.322057,0.175506,0.128132,0.333842,0.3903,0.3903,0.3903,0.3903,0.3903,0.175506,0.252845,0.252845,0.73063,0.73063,0.73063,0.73063,0.73063,0.275343
154.144,0.79473,0.418136,2,3,0,0.382119,1.38679,1.38822,0.140544,0.29265,0.198706,0.0954821,0.286773,0.382119,0.382119,0.382119,0.382119,0.382119,0.198706,0.245038,0.245038,0.717732,0.717732,0.717732,0.717732,0.717732,0.253717
154.752,0.986683,0.418136,3,7,0,0.390349,1.52412,2.03184,0.130244,0.366039,0.164361,0.0850228,0.339176,0.390349,0.390349,0.390349,0.390349,0.390349,0.164361,0.229324,0.229324,0.690313,0.690313,0.690313,0.690313,0.690313,0.306524
156.12,0.965049,0.418136,3,7,0,0.32177,0.216013,4.00667,0.151944,0.374907,0.137151,0.259258,0.315916,0.32177,0.32177,0.32177,0.32177,0.32177,0.137151,0.262056,0.262056,0.745255,0.745255,0.745255,0.745255,0.745255,0.312647
154.763,0.991474,0.418136,3,7,0,0.329956,0.231933,4.85364,0.14375,0.400042,0.110401,0.261655,0.327383,0.329956,0.329956,0.329956,0.329956,0.329956,0.110401,0.249863,0.249863,0.725759,0.725759,0.725759,0.725759,0.725759,0.329708
152.881,0.712348,0.418136,2,3,0,0.309474,0.231195,4.69541,0.145465,0.415636,0.120608,0.245594,0.306646,0.309474,0.309474,0.309474,0.309474,0.309474,0.120608,0.252431,0.252431,0.729959,0.729959,0.729959,0.729959,0.729959,0.340079
156.501,1,0.418136,2,3,0,0.334586,0.212791,3.52535,0.144797,0.370115,0.139017,0.270455,0.324736,0.334586,0.334586,0.334586,0.334586,0.334586,0.139017,0.251433,0.251433,0.728333,0.728333,0.728333,0.728333,0.728333,0.309345
154.307,0.96128,0.418136,3,7,0,0.321839,0.196907,2.54517,0.162508,0.329286,0.0988182,0.264316,0.296588,0.321839,0.321839,0.321839,0.321839,0.321839,0.0988182,0.277484,0.277484,0.76836,0.76836,0.76836,0.76836,0.76836,0.280563
156.504,1,0.418136,2,3,0,0.33593,0.188743,2.2649,0.167293,0.320247,0.182171,0.27815,0.301047,0.33593,0.33593,0.33593,0.33593,0.33593,0.182171,0.284365,0.284365,0.778124,0.778124,0.778124,0.778124,0.778124,0.27403
158.534,0.897692,0.418136,3,7,0,0.34392,0.747186,2.71656,0.152676,0.381594,0.254285,0.162914,0.321186,0.34392,0.34392,0.34392,0.34392,0.34392,0.254285,0.263136,0.263136,0.746929,0.746929,0.746929,0.746929,0.746929,0.317228
158.071,0.910594,0.418136,3,7,0,0.318217,1.07178,4.87463,0.145965,0.353938,0.310755,0.108958,0.315787,0.318217,0.318217,0.318217,0.318217,0.318217,0.310755,0.253178,0.253178,0.731171,0.731171,0.731171,0.731171,0.731171,0.298081
157.107,0.992786,0.418136,4,15,0,0.294734,0.759433,3.37013,0.172739,0.276803,0.574076,0.137915,0.284599,0.294734,0.294734,0.294734,0.294734,0.294734,0.574076,0.292118,0.292118,0.788737,0.788737,0.788737,0.788737,0.788737,0.241796
157.675,0.974098,0.418136,4,15,0,0.3413,0.348519,3.6888,0.135703,0.385758,0.210565,0.240867,0.332767,0.3413,0.3413,0.3413,0.3413,0.3413,0.210565,0.237694,0.237694,0.705162,0.705162,0.705162,0.705162,0.705162,0.320065
157.682,0.990671,0.418136,3,7,0,0.315691,0.421371,4.31858,0.147436,0.421865,0.321926,0.20714,0.311487,0.315691,0.315691,0.315691,0.315691,0.315691,0.321926,0.255374,0.255374,0.734709,0.734709,0.734709,0.734709,0.734709,0.344178
156.276,0.989675,0.418136,3,7,0,0.345974,1.51168,2.98043,0.175257,0.240204,0.201592,0.0763012,0.328409,0.345974,0.345974,0.345974,0.345974,0.345974,0.201592,0.295674,0.295674,0.793471,0.793471,0.793471,0.793471,0.793471,0.213533
156.479,0.556044,0.418136,3,7,0,0.284348,0.658878,1.99911,0.156921,0.334586,0.409541,0.147131,0.245832,0.284348,0.284348,0.284348,0.284348,0.284348,0.409541,0.269366,0.269366,0.756415,0.756415,0.756415,0.756415,0.756415,0.284366
157.988,0.948177,0.418136,4,11,0,0.293264,0.482391,3.41087,0.151492,0.347164,0.552411,0.181033,0.283582,0.293264,0.293264,0.293264,0.293264,0.293264,0.552411,0.261389,0.261389,0.744218,0.744218,0.744218,0.744218,0.744218,0.29331
152.923,0.923324,0.418136,4,11,0,0.292014,0.294771,2.26732,0.123781,0.472797,0.761643,0.217463,0.261764,0.292014,0.292014,0.292014,0.292014,0.292014,0.761643,0.219298,0.219298,0.671765,0.671765,0.671765,0.671765,0.671765,0.376743
156.538,0.994419,0.418136,4,15,0,0.355162,0.873775,5.18497,0.154264,0.309705,0.168961,0.148235,0.353173,0.355162,0.355162,0.355162,0.355162,0.355162,0.168961,0.265473,0.265473,0.75052,0.75052,0.75052,0.75052,0.75052,0.266337
157.312,0.995043,0.418136,4,15,0,0.304269,0.382157,4.16356,0.129826,0.408704,0.499829,0.207629,0.299537,0.304269,0.304269,0.304269,0.304269,0.304269,0.499829,0.22868,0.22868,0.689146,0.689146,0.689146,0.689146,0.689146,0.335489
158.093,0.989743,0.418136,4,15,0,0.34415,0.590418,2.32576,0.166263,0.33151,0.187041,0.190692,0.310523,0.34415,0.34415,0.34415,0.34415,0.34415,0.187041,0.28289,0.28289,0.776058,0.776058,0.776058,0.776058,0.776058,0.282161
159.044,0.981721,0.418136,3,7,0,0.308021,0.891594,2.72775,0.159603,0.306429,0.408165,0.126289,0.287886,0.308021,0.308021,0.308021,0.308021,0.308021,0.408165,0.273275,0.273275,0.762225,0.762225,0.762225,0.762225,0.762225,0.263929
158.121,0.895865,0.418136,4,11,0,0.303761,0.421323,2.651,0.137263,0.358479,0.294241,0.199321,0.282321,0.303761,0.303761,0.303761,0.303761,0.303761,0.294241,0.240068,0.240068,0.709273,0.709273,0.709273,0.709273,0.709273,0.301261
156.241,0.913163,0.418136,4,15,0,0.277162,1.14385,2.57862,0.145062,0.306522,0.611597,0.0883009,0.256131,0.277162,0.277162,0.277162,0.277162,0.277162,0.611597,0.251829,0.251829,0.728978,0.728978,0.728978,0.728978,0.728978,0.263998
157.332,0.945477,0.418136,4,15,0,0.329504,0.491155,2.67903,0.132063,0.401639,0.177874,0.20163,0.30689,0.329504,0.329504,0.329504,0.329504,0.329504,0.177874,0.232123,0.232123,0.695341,0.695341,0.695341,0.695341,0.695341,0.330778
156.216,0.952994,0.418136,4,15,0,0.375246,0.952376,2.48224,0.176625,0.331425,0.163873,0.144779,0.343892,0.375246,0.375246,0.375246,0.375246,0.375246,0.163873,0.297598,0.297598,0.795998,0.795998,0.795998,0.795998,0.795998,0.2821
157.526,0.989811,0.418136,3,7,0,0.292543,0.425009,4.1225,0.137373,0.331297,0.396686,0.191254,0.287803,0.292543,0.292543,0.292543,0.292543,0.292543,0.396686,0.240235,0.240235,0.709559,0.709559,0.709559,0.709559,0.709559,0.282008
154.23,0.859177,0.418136,3,7,0,0.307885,0.346097,7.64823,0.136616,0.322089,0.349846,0.217811,0.307738,0.307885,0.307885,0.307885,0.307885,0.307885,0.349846,0.239084,0.239084,0.707575,0.707575,0.707575,0.707575,0.707575,0.275366
157.249,0.959431,0.418136,3,7,0,0.320663,0.669076,6.64082,0.144995,0.36073,0.311497,0.164238,0.320244,0.320663,0.320663,0.320663,0.320663,0.320663,0.311497,0.251729,0.251729,0.728816,0.728816,0.728816,0.728816,0.728816,0.302833
158.297,0.936951,0.418136,4,15,0,0.344207,0.77146,2.99784,0.171173,0.28875,0.241339,0.15914,0.327033,0.344207,0.344207,0.344207,0.344207,0.344207,0.241339,0.289898,0.289898,0.785738,0.785738,0.785738,0.785738,0.785738,0.250801
158.478,0.766123,0.418136,2,3,0,0.324636,1.2452,2.17919,0.154704,0.297598,0.362975,0.0934576,0.287908,0.324636,0.324636,0.324636,0.324636,0.324636,0.362975,0.266118,0.266118,0.751505,0.751505,0.751505,0.751505,0.751505,0.2574
157.649,0.938086,0.418136,4,15,0,0.322474,0.217442,4.25741,0.140184,0.42735,0.342195,0.259454,0.317908,0.322474,0.322474,0.322474,0.322474,0.322474,0.342195,0.244494,0.244494,0.716816,0.716816,0.716816,0.716816,0.716816,0.347765
157.983,0.98902,0.418136,3,7,0,0.329618,0.243718,3.19698,0.13642,0.432869,0.287925,0.258324,0.316141,0.329618,0.329618,0.329618,0.329618,0.329618,0.287925,0.238785,0.238785,0.707058,0.707058,0.707058,0.707058,0.707058,0.351355
155.937,0.933024,0.418136,3,7,0,0.348156,0.463642,2.3228,0.133251,0.486452,0.236669,0.218986,0.314038,0.348156,0.348156,0.348156,0.348156,0.348156,0.236669,0.233946,0.233946,0.698583,0.698583,0.698583,0.698583,0.698583,0.385196
155.588,0.983128,0.418136,3,7,0,0.361003,1.20685,3.58547,0.120013,0.394456,0.438171,0.10799,0.350994,0.361003,0.361003,0.361003,0.361003,0.361003,0.438171,0.213392,0.213392,0.660443,0.660443,0.660443,0.660443,0.660443,0.325954
157.685,0.988494,0.418136,4,15,0,0.312543,0.29634,2.13445,0.167357,0.304236,0.276681,0.232386,0.275566,0.312543,0.312543,0.312543,0.312543,0.312543,0.276681,0.284458,0.284458,0.778252,0.778252,0.778252,0.778252,0.778252,0.262313
157.204,0.917184,0.418136,3,7,0,0.332626,0.444874,1.87877,0.156474,0.298191,0.23393,0.213182,0.281808,0.332626,0.332626,0.332626,0.332626,0.332626,0.23393,0.268713,0.268713,0.755434,0.755434,0.755434,0.755434,0.755434,0.257841
153.013,0.962519,0.418136,3,7,0,0.275066,0.59399,7.7614,0.191389,0.306999,0.608251,0.151869,0.274949,0.275066,0.275066,0.275066,0.275066,0.275066,0.608251,0.318035,0.318035,0.82138,0.82138,0.82138,0.82138,0.82138,0.264349
157.273,1,0.418136,3,7,0,0.285251,0.254706,2.61645,0.168167,0.299026,0.40018,0.221111,0.26441,0.285251,0.285251,0.285251,0.285251,0.285251,0.40018,0.285616,0.285616,0.779863,0.779863,0.779863,0.779863,0.779863,0.25846
156.545,0.882767,0.418136,3,7,0,0.307368,0.319169,2.22619,0.17969,0.266093,0.299466,0.223381,0.274191,0.307368,0.307368,0.307368,0.307368,0.307368,0.299466,0.301891,0.301891,0.801548,0.801548,0.801548,0.801548,0.801548,0.233632
158.257,0.898446,0.418136,4,15,0,0.326739,0.910523,3.34348,0.136802,0.402069,0.40191,0.131452,0.315201,0.326739,0.326739,0.326739,0.326739,0.326739,0.40191,0.239366,0.239366,0.708063,0.708063,0.708063,0.708063,0.708063,0.331066
158.12,0.996252,0.418136,3,7,0,0.31481,0.390956,2.77349,0.150526,0.343295,0.209545,0.212941,0.295152,0.31481,0.31481,0.31481,0.31481,0.31481,0.209545,0.259961,0.259961,0.741984,0.741984,0.741984,0.741984,0.741984,0.290571
157.788,0.974145,0.418136,4,11,0,0.305162,0.464097,2.47779,0.155873,0.323887,0.238047,0.191856,0.27955,0.305162,0.305162,0.305162,0.305162,0.305162,0.238047,0.267833,0.267833,0.754107,0.754107,0.754107,0.754107,0.754107,0.276668
158.195,0.917358,0.418136,4,15,0,0.305944,1.05727,3.26271,0.167581,0.313495,0.297382,0.106286,0.294231,0.305944,0.305944,0.305944,0.305944,0.305944,0.297382,0.284778,0.284778,0.778699,0.778699,0.778699,0.778699,0.778699,0.269112
156.578,0.75495,0.418136,3,7,0,0.316515,0.906683,1.98322,0.157997,0.324395,0.211187,0.127828,0.272954,0.316515,0.316515,0.316515,0.316515,0.316515,0.211187,0.270936,0.270936,0.758763,0.758763,0.758763,0.758763,0.758763,0.277036
155.892,0.995934,0.418136,3,7,0,0.356829,1.68373,3.0986,0.122034,0.359784,0.412749,0.066256,0.340732,0.356829,0.356829,0.356829,0.356829,0.356829,0.412749,0.216565,0.216565,0.666563,0.666563,0.666563,0.666563,0.666563,0.302173
156.768,0.990062,0.418136,3,7,0,0.31354,0.351576,3.66215,0.130145,0.442317,0.227557,0.2206,0.305489,0.31354,0.31354,0.31354,0.31354,0.31354,0.227557,0.229172,0.229172,0.690039,0.690039,0.690039,0.690039,0.690039,0.357454
157.764,0.964948,0.418136,3,7,0,0.344039,0.804104,3.10303,0.162347,0.390511,0.288883,0.153953,0.328587,0.344039,0.344039,0.344039,0.344039,0.344039,0.288883,0.277251,0.277251,0.768024,0.768024,0.768024,0.768024,0.768024,0.323289
157.864,0.651206,0.418136,3,7,0,0.349759,0.413503,2.71042,0.160305,0.347843,0.276459,0.231306,0.326497,0.349759,0.349759,0.349759,0.349759,0.349759,0.276459,0.274294,0.274294,0.763723,0.763723,0.763723,0.763723,0.763723,0.29379
152.363,0.827071,0.418136,2,3,0,0.351726,0.288153,2.01766,0.195018,0.396634,0.150917,0.26367,0.304958,0.351726,0.351726,0.351726,0.351726,0.351726,0.150917,0.322968,0.322968,0.827121,0.827121,0.827121,0.827121,0.827121,0.32742
155.422,1,0.418136,2,3,0,0.353912,0.150766,2.87866,0.174783,0.382513,0.192636,0.304382,0.334019,0.353912,0.353912,0.353912,0.353912,0.353912,0.192636,0.295006,0.295006,0.792587,0.792587,0.792587,0.792587,0.792587,0.317855
156.259,0.934269,0.418136,2,3,0,0.349089,0.240881,3.58873,0.154394,0.427121,0.165236,0.274361,0.339442,0.349089,0.349089,0.349089,0.349089,0.349089,0.165236,0.265663,0.265663,0.750811,0.750811,0.750811,0.750811,0.750811,0.347615
156.4,0.949471,0.418136,3,7,0,0.328328,0.591788,2.01173,0.11464,0.439599,0.360468,0.181676,0.284412,0.328328,0.328328,0.328328,0.328328,0.328328,0.360468,0.204895,0.204895,0.643622,0.643622,0.643622,0.643622,0.643622,0.355705
155.648,0.93224,0.418136,4,15,0,0.273844,0.781882,1.90155,0.174014,0.287086,0.568233,0.125296,0.232949,0.273844,0.273844,0.273844,0.273844,0.273844,0.568233,0.293921,0.293921,0.791148,0.791148,0.791148,0.791148,0.791148,0.249553
157.958,0.993403,0.418136,3,7,0,0.324275,1.37979,3.10716,0.182251,0.276553,0.417804,0.0815975,0.30977,0.324275,0.324275,0.324275,0.324275,0.324275,0.417804,0.305457,0.305457,0.80607,0.80607,0.80607,0.80607,0.80607,0.241607
157.083,0.94709,0.418136,4,15,0,0.295499,0.234686,3.83907,0.187018,0.307505,0.305365,0.233686,0.289141,0.295499,0.295499,0.295499,0.295499,0.295499,0.305365,0.312048,0.312048,0.814214,0.814214,0.814214,0.814214,0.814214,0.264721
158.015,0.941897,0.418136,3,7,0,0.328977,0.35593,3.63636,0.176341,0.359925,0.275742,0.230455,0.320309,0.328977,0.328977,0.328977,0.328977,0.328977,0.275742,0.2972,0.2972,0.795477,0.795477,0.795477,0.795477,0.795477,0.302271
157.248,0.938319,0.418136,4,11,0,0.332377,0.31651,2.5528,0.171785,0.394807,0.286672,0.242199,0.306497,0.332377,0.332377,0.332377,0.332377,0.332377,0.286672,0.290767,0.290767,0.786916,0.786916,0.786916,0.786916,0.786916,0.32619
153.331,0.968852,0.418136,4,15,0,0.344013,1.92519,2.16464,0.1437,0.232741,0.274318,0.0501737,0.304523,0.344013,0.344013,0.344013,0.344013,0.344013,0.274318,0.249788,0.249788,0.725636,0.725636,0.725636,0.725636,0.725636,0.207641
153.675,0.928746,0.418136,2,3,0,0.369087,1.83294,2.21192,0.131557,0.268323,0.243389,0.0590328,0.328676,0.369087,0.369087,0.369087,0.369087,0.369087,0.243389,0.231345,0.231345,0.693951,0.693951,0.693951,0.693951,0.693951,0.235339
151.235,0.662923,0.418136,2,3,0,0.369732,3.29308,2.57287,0.139421,0.265179,0.285347,0.0137315,0.341515,0.369732,0.369732,0.369732,0.369732,0.369732,0.285347,0.243341,0.243341,0.714864,0.714864,0.714864,0.714864,0.714864,0.232931
158.139,0.98093,0.418136,3,7,0,0.32604,1.02221,2.80101,0.153571,0.272762,0.277799,0.117309,0.306233,0.32604,0.32604,0.32604,0.32604,0.32604,0.277799,0.264454,0.264454,0.748959,0.748959,0.748959,0.748959,0.748959,0.238726
155.568,0.759778,0.418136,3,7,0,0.358904,0.648421,3.21823,0.198274,0.303765,0.155643,0.18766,0.344538,0.358904,0.358904,0.358904,0.358904,0.358904,0.155643,0.327361,0.327361,0.832113,0.832113,0.832113,0.832113,0.832113,0.261966
153.827,0.967512,0.418136,3,7,0,0.362521,0.755542,2.62253,0.220456,0.288426,0.17003,0.170297,0.336195,0.362521,0.362521,0.362521,0.362521,0.362521,0.17003,0.356551,0.356551,0.862496,0.862496,0.862496,0.862496,0.862496,0.250558
157.056,1,0.418136,3,7,0,0.358458,1.10275,1.64527,0.164437,0.307469,0.230829,0.118993,0.289289,0.358458,0.358458,0.358458,0.358458,0.358458,0.230829,0.280267,0.280267,0.772348,0.772348,0.772348,0.772348,0.772348,0.264694
157.664,0.835903,0.418136,3,7,0,0.322183,0.281993,3.62282,0.142621,0.37622,0.18558,0.243016,0.313578,0.322183,0.322183,0.322183,0.322183,0.322183,0.18558,0.248168,0.248168,0.72296,0.72296,0.72296,0.72296,0.72296,0.313549
155.404,0.954418,0.418136,3,7,0,0.293464,0.0563262,3.61367,0.123494,0.425583,0.456367,0.277391,0.285554,0.293464,0.293464,0.293464,0.293464,0.293464,0.456367,0.218849,0.218849,0.670916,0.670916,0.670916,0.670916,0.670916,0.346611
158.473,0.999411,0.418136,4,15,0,0.318204,1.23457,2.76037,0.164254,0.319529,0.436264,0.0925846,0.298072,0.318204,0.318204,0.318204,0.318204,0.318204,0.436264,0.280003,0.280003,0.771971,0.771971,0.771971,0.771971,0.771971,0.273509
157.237,0.780215,0.418136,3,7,0,0.333096,0.385567,3.39056,0.168484,0.357282,0.153871,0.226527,0.321874,0.333096,0.333096,0.333096,0.333096,0.333096,0.153871,0.286068,0.286068,0.780489,0.780489,0.780489,0.780489,0.780489,0.300425
155.121,0.954122,0.418136,3,7,0,0.334379,0.375903,5.35898,0.159915,0.309732,0.124939,0.229608,0.332806,0.334379,0.334379,0.334379,0.334379,0.334379,0.124939,0.273728,0.273728,0.762891,0.762891,0.762891,0.762891,0.762891,0.266356
154.048,0.981433,0.418136,4,15,0,0.29712,0.178908,4.41836,0.133027,0.333994,0.542643,0.248447,0.293539,0.29712,0.29712,0.29712,0.29712,0.29712,0.542643,0.233602,0.233602,0.697974,0.697974,0.697974,0.697974,0.697974,0.283942
157.622,0.989362,0.418136,4,11,0,0.347047,0.488422,2.99845,0.181046,0.32489,0.276386,0.212946,0.329741,0.347047,0.347047,0.347047,0.347047,0.347047,0.276386,0.303781,0.303781,0.803955,0.803955,0.803955,0.803955,0.803955,0.277393
152.881,0.905585,0.418136,3,7,0,0.270916,1.11367,3.48494,0.10627,0.379332,0.603987,0.0889552,0.262611,0.270916,0.270916,0.270916,0.270916,0.270916,0.603987,0.191472,0.191472,0.615738,0.615738,0.615738,0.615738,0.615738,0.315682
151.964,0.883389,0.418136,3,7,0,0.342538,0.757803,1.5164,0.133476,0.458438,0.613462,0.160546,0.267351,0.342538,0.342538,0.342538,0.342538,0.342538,0.613462,0.234291,0.234291,0.699193,0.699193,0.699193,0.699193,0.699193,0.36773
155.063,0.942521,0.418136,3,7,0,0.28972,0.18171,3.19757,0.144895,0.291699,0.283229,0.241581,0.277882,0.28972,0.28972,0.28972,0.28972,0.28972,0.283229,0.251579,0.251579,0.728571,0.728571,0.728571,0.728571,0.728571,0.253007
156.168,0.995908,0.418136,4,15,0,0.348276,0.748442,1.64703,0.183083,0.334646,0.266427,0.16477,0.28119,0.348276,0.348276,0.348276,0.348276,0.348276,0.266427,0.306612,0.306612,0.807516,0.807516,0.807516,0.807516,0.807516,0.284408
157.073,0.855602,0.418136,4,15,0,0.325267,1.03492,2.92634,0.197549,0.294659,0.227152,0.115553,0.307835,0.325267,0.325267,0.325267,0.325267,0.325267,0.227152,0.326385,0.326385,0.831014,0.831014,0.831014,0.831014,0.831014,0.255215
157.331,0.943307,0.418136,2,3,0,0.322732,0.311812,2.5388,0.187402,0.292859,0.240278,0.236278,0.297249,0.322732,0.322732,0.322732,0.322732,0.322732,0.240278,0.312576,0.312576,0.814855,0.814855,0.814855,0.814855,0.814855,0.253873
156.169,0.594209,0.418136,2,3,0,0.319885,1.00215,2.53337,0.197705,0.307962,0.233253,0.117426,0.294489,0.319885,0.319885,0.319885,0.319885,0.319885,0.233253,0.326596,0.326596,0.831251,0.831251,0.831251,0.831251,0.831251,0.265057
154.478,0.941136,0.418136,3,7,0,0.298164,1.51673,2.09622,0.128614,0.360307,0.635316,0.0654255,0.261514,0.298164,0.298164,0.298164,0.298164,0.298164,0.635316,0.226809,0.226809,0.685738,0.685738,0.685738,0.685738,0.685738,0.302538
157.464,0.951538,0.418136,4,11,0,0.334871,0.735686,3.4016,0.161207,0.271357,0.234334,0.160462,0.323713,0.334871,0.334871,0.334871,0.334871,0.334871,0.234334,0.275602,0.275602,0.765632,0.765632,0.765632,0.765632,0.765632,0.237656
157.159,0.998365,0.418136,2,3,0,0.312774,1.35379,3.4516,0.172952,0.269262,0.23063,0.0807768,0.30286,0.312774,0.312774,0.312774,0.312774,0.312774,0.23063,0.292419,0.292419,0.789141,0.789141,0.789141,0.789141,0.789141,0.236057
155.472,0.885825,0.418136,4,15,0,0.32592,0.476827,7.39369,0.13062,0.395524,0.219261,0.202315,0.32572,0.32592,0.32592,0.32592,0.32592,0.32592,0.219261,0.229905,0.229905,0.691361,0.691361,0.691361,0.691361,0.691361,0.326673
154.628,0.931692,0.418136,2,3,0,0.34014,0.371178,8.19837,0.137927,0.392165,0.276557,0.23467,0.340046,0.34014,0.34014,0.34014,0.34014,0.34014,0.276557,0.241076,0.241076,0.711004,0.711004,0.711004,0.711004,0.711004,0.324407
157.567,0.816721,0.418136,3,7,0,0.324882,0.297978,2.8691,0.164772,0.393855,0.421906,0.241166,0.306445,0.324882,0.324882,0.324882,0.324882,0.324882,0.421906,0.280748,0.280748,0.773032,0.773032,0.773032,0.773032,0.773032,0.325548
157.971,0.917632,0.418136,4,11,0,0.333227,1.63156,2.48382,0.15623,0.303329,0.406484,0.0651873,0.305428,0.333227,0.333227,0.333227,0.333227,0.333227,0.406484,0.268355,0.268355,0.754896,0.754896,0.754896,0.754896,0.754896,0.261644
