"","beta","r","logm1","logm2","sensrate","prop"
"3607",0.423292,0.280341,1.22853,1.03976,0.1617,0.880486
"3608",0.452816,0.236891,2.51214,1.89263,0.140156,0.948538
"3609",0.455864,0.361921,2.49092,3.11853,0.142562,0.956707
"3610",0.402259,0.46295,1.35961,1.09645,0.160169,0.996703
"3611",0.359458,0.209577,0.99992,4.72206,0.138996,0.932209
"3612",0.359134,0.443634,1.01423,1.38227,0.144116,0.988435
"3613",0.410722,0.285418,1.91783,1.76887,0.169747,0.763498
"3614",0.397987,0.193586,1.67265,2.52744,0.166703,0.961214
"3615",0.366833,0.345303,1.37705,3.22132,0.145521,0.927156
"3616",0.449598,0.197339,1.83003,1.61996,0.164987,0.987549
"3617",0.435302,0.414935,2.12661,1.99443,0.153357,0.972531
"3618",0.470696,0.280119,2.04675,0.7434,0.156684,0.895065
"3619",0.439167,0.210756,1.49965,2.29877,0.144727,0.934076
"3620",0.376293,0.155854,1.3048,1.37175,0.174496,0.872408
"3621",0.391535,0.493503,1.20761,2.72995,0.143349,0.984685
"3622",0.363469,0.419205,2.04065,2.65437,0.155168,0.987203
"3623",0.42147,0.281534,1.3952,1.42743,0.126525,0.920611
"3624",0.41813,0.252381,2.06618,1.46876,0.125247,0.931601
"3625",0.437525,0.206725,1.8744,0.802549,0.14656,0.824909
"3626",0.453574,0.341444,1.75595,1.21789,0.159539,0.912794
"3627",0.489552,0.354642,2.20924,1.44111,0.16875,0.934265
"3628",0.411785,0.44339,2.4853,2.30102,0.150006,0.943797
"3629",0.3467,0.32925,1.25461,1.90162,0.162649,0.836738
"3630",0.497584,0.152314,2.13054,1.56234,0.168633,0.882451
"3631",0.375016,0.190674,1.2446,4.19276,0.154095,0.982327
"3632",0.351687,0.19622,1.21453,3.50043,0.148416,0.950981
"3633",0.422137,0.570149,1.4648,2.28679,0.170978,0.98965
"3634",0.406971,0.667455,1.68037,2.45665,0.173236,0.997405
"3635",0.45533,0.192425,1.8334,1.01294,0.14029,0.862383
"3636",0.590351,0.285989,2.14345,0.9399,0.169344,0.986118
"3637",0.349909,0.246221,1.0107,1.78071,0.167653,0.809301
"3638",0.377216,0.247505,1.38647,2.35003,0.180307,0.927897
"3639",0.348677,0.592323,1.61073,2.62536,0.158733,0.971941
"3640",0.509191,0.149573,1.65818,0.955159,0.145176,0.962639
"3641",0.389366,0.460189,1.45466,3.64283,0.178002,0.845123
"3642",0.453961,0.130326,1.43942,1.199,0.128085,0.989806
"3643",0.446154,0.128159,1.37099,1.31186,0.154455,0.997726
"3644",0.393189,0.0914195,1.11489,2.03611,0.164079,0.992125
"3645",0.367856,0.248927,0.572076,1.84912,0.129866,0.96895
"3646",0.333875,0.396268,1.41596,3.37527,0.181282,0.951558
"3647",0.427392,0.363221,1.74147,1.97349,0.14466,0.949531
"3648",0.402465,0.190558,1.46157,1.15797,0.156994,0.906389
"3649",0.418113,0.184202,1.56394,3.69346,0.156584,0.988733
"3650",0.392748,0.472067,1.80269,1.95043,0.146071,0.991129
"3651",0.40903,0.381794,1.91192,2.48172,0.156489,0.990891
"3652",0.432718,0.230721,1.5559,1.23036,0.148157,0.969922
"3653",0.523807,0.269325,2.3392,0.87069,0.153321,0.923215
"3654",0.494209,0.360359,2.23169,1.13203,0.152756,0.998915
"3655",0.405546,0.184518,1.44613,2.05538,0.151172,0.940403
"3656",0.405546,0.184518,1.44613,2.05538,0.151172,0.940403
"3657",0.37539,0.232382,1.3689,1.96021,0.15383,0.886185
"3658",0.3796,0.381072,1.15707,1.95646,0.179859,0.912503
"3659",0.4648,0.186903,2.26426,2.00309,0.145866,0.915171
"3660",0.481541,0.340361,2.13934,1.12322,0.16039,0.923577
"3661",0.367037,0.410118,1.64954,1.63878,0.150851,0.99555
"3662",0.372205,0.429929,1.9774,2.9113,0.158321,0.997472
"3663",0.473307,0.202113,1.37163,0.694692,0.160224,0.884321
"3664",0.44017,0.390985,1.66301,1.34129,0.175319,0.930649
"3665",0.379275,0.329361,1.16554,3.30874,0.158167,0.903067
"3666",0.36862,0.274693,1.36818,4.79639,0.146833,0.918072
"3667",0.423279,0.212276,1.28114,3.31765,0.164797,0.880379
"3668",0.34067,0.222362,0.906906,1.21304,0.150041,0.895573
"3669",0.375735,0.275472,1.25121,1.70081,0.158456,0.893077
"3670",0.458159,0.36248,1.69781,1.31769,0.194662,0.991947
"3671",0.500617,0.410815,2.16582,0.774601,0.171483,0.922336
"3672",0.414593,0.494207,1.40899,1.16649,0.149882,0.941599
"3673",0.40854,0.553158,1.4303,1.51393,0.149462,0.92301
"3674",0.408213,0.294061,1.8736,2.5979,0.16899,0.972383
"3675",0.455946,0.266023,2.46671,1.31083,0.147597,0.965035
"3676",0.44404,0.434428,2.03436,1.21096,0.153742,0.893467
"3677",0.430613,0.327441,1.90433,1.38082,0.161706,0.878846
"3678",0.399542,0.282822,1.76838,2.5883,0.17191,0.886738
"3679",0.374699,0.667841,1.33298,1.56076,0.155408,0.931045
"3680",0.400123,0.532273,1.61574,2.07143,0.14836,0.974009
"3681",0.369747,0.337733,1.74176,1.29039,0.131864,0.986919
"3682",0.360609,0.414519,1.28294,2.25306,0.158884,0.909998
"3683",0.361815,0.313536,1.22296,3.77343,0.142489,0.862929
"3684",0.404183,0.405379,1.83466,1.66173,0.14799,0.959053
"3685",0.402236,0.711144,1.24698,1.84513,0.155049,0.978639
"3686",0.44503,0.179973,1.28102,2.45563,0.174106,0.934366
"3687",0.422128,0.14833,1.4161,1.95548,0.157075,0.823004
"3688",0.374956,0.43762,2.04908,1.85743,0.125722,0.94634
"3689",0.392103,0.14983,1.04505,2.97001,0.153535,0.848218
"3690",0.377275,0.169116,1.14326,3.23558,0.151608,0.830355
"3691",0.390753,0.161886,1.16637,4.19664,0.158082,0.951608
"3692",0.392658,0.160609,1.47691,2.83089,0.153839,0.864633
"3693",0.439612,0.170569,2.12693,2.33043,0.169088,0.900517
"3694",0.404194,0.517139,1.00722,1.48685,0.150851,0.922332
"3695",0.407425,0.476168,1.06478,0.916844,0.172053,0.924141
"3696",0.38385,0.504119,0.958567,1.35771,0.165284,0.796533
"3697",0.458285,0.401165,1.59867,4.96723,0.147811,0.948115
"3698",0.472471,0.148463,0.949805,1.06244,0.168108,0.731286
"3699",0.454424,0.189643,0.74542,0.674889,0.180453,0.748297
"3700",0.486466,0.240152,0.558108,0.613416,0.192561,0.846775
"3701",0.433362,0.370217,1.66752,7.56516,0.147624,0.984719
"3702",0.379,0.330736,1.51621,1.14386,0.152081,0.991021
"3703",0.395769,0.369885,1.63726,2.30235,0.119164,0.957521
"3704",0.402315,0.31222,1.3509,2.36682,0.207261,0.886433
"3705",0.382192,0.43004,1.56285,1.40579,0.157827,0.794827
"3706",0.388963,0.349242,1.85914,2.71265,0.171387,0.921139
"3707",0.399412,0.246582,2.11547,4.44652,0.176045,0.8543
"3708",0.375773,0.457746,0.6519,0.857213,0.175205,0.846568
"3709",0.339009,0.462398,0.930503,1.07088,0.169187,0.773901
"3710",0.34311,0.480247,0.896586,1.83428,0.157683,0.840442
"3711",0.279003,0.401171,0.937555,1.566,0.147257,0.868236
"3712",0.465251,0.59254,1.78551,2.28138,0.167211,0.927971
"3713",0.318327,0.602964,1.66142,2.44754,0.155323,0.974365
"3714",0.31006,0.649305,0.911329,2.50913,0.145754,0.971392
"3715",0.380431,0.739525,1.68678,2.13589,0.181721,0.934548
"3716",0.316904,0.768136,1.57216,2.19335,0.164623,0.951053
"3717",0.361745,0.705251,1.34259,1.97364,0.161457,0.855587
"3718",0.26276,0.690452,1.12196,1.61293,0.150298,0.867056
"3719",0.31245,0.546381,1.34674,1.92155,0.142385,0.826621
"3720",0.361808,0.679485,1.15788,4.31349,0.171472,0.962839
"3721",0.363244,0.323506,1.56281,1.80043,0.139477,0.963952
"3722",0.420789,0.275069,2.16031,2.10204,0.142888,0.877266
"3723",0.405223,0.380234,1.86217,1.88055,0.168669,0.927781
"3724",0.380313,0.453042,1.07683,3.86462,0.176759,0.956197
"3725",0.351037,0.506615,2.23995,1.47802,0.157035,0.838925
"3726",0.319782,0.523854,0.790079,2.53097,0.184563,0.744457
"3727",0.391887,0.257623,1.1989,1.44494,0.186197,0.83204
"3728",0.348469,0.489267,1.09962,2.06964,0.123289,0.984034
"3729",0.422591,0.365463,2.23213,1.68737,0.161889,0.985372
"3730",0.412335,0.337555,2.32366,1.25543,0.167682,0.975667
"3731",0.398874,0.309912,2.12364,1.62965,0.156945,0.988618
"3732",0.4173,0.394274,2.13564,2.40539,0.15227,0.973489
"3733",0.431688,0.217206,1.48903,1.39598,0.160063,0.939555
"3734",0.384854,0.352098,1.50111,2.97523,0.151326,0.866047
"3735",0.406459,0.325405,1.49718,1.30308,0.184858,0.883911
"3736",0.415089,0.218753,1.74216,2.85432,0.146672,0.88763
"3737",0.333899,0.493399,1.74722,2.69778,0.169552,0.91754
"3738",0.325167,0.503032,1.43993,1.69794,0.191894,0.884313
"3739",0.444873,0.306789,1.51389,2.42804,0.167131,0.808123
"3740",0.421129,0.4541,1.28252,0.808544,0.143481,0.929955
"3741",0.472352,0.362459,2.25486,1.41127,0.147227,0.936147
"3742",0.491138,0.336671,2.42083,1.07167,0.147392,0.953734
"3743",0.342142,0.243726,0.797202,2.32111,0.163488,0.981696
"3744",0.421782,0.248438,2.01867,1.90366,0.11923,0.981486
"3745",0.432832,0.358332,1.37997,1.39997,0.175917,0.953726
"3746",0.360793,0.525885,1.4674,0.903344,0.201727,0.942389
"3747",0.342081,0.532285,1.46453,0.934313,0.202038,0.921586
"3748",0.38673,0.587771,1.84553,2.55934,0.183802,0.770902
"3749",0.435999,0.526865,1.74502,2.9261,0.192602,0.80189
"3750",0.398497,0.408816,1.8144,1.93264,0.187176,0.931246
"3751",0.389614,0.384236,1.20691,1.66919,0.146111,0.854002
"3752",0.477423,0.235589,1.82367,2.42973,0.179234,0.985018
"3753",0.448625,0.316391,3.24404,1.40672,0.157219,0.991543
"3754",0.356679,0.353244,1.30657,1.11479,0.161414,0.903896
"3755",0.382136,0.333946,0.942957,4.38598,0.168072,0.904211
"3756",0.330358,0.292291,1.24929,3.72892,0.155366,0.932438
"3757",0.384676,0.407237,1.26335,2.12767,0.176428,0.908854
"3758",0.446227,0.280367,1.25854,1.03936,0.151014,0.903029
"3759",0.43323,0.310654,1.32238,0.949179,0.141554,0.917679
"3760",0.42538,0.175913,2.21802,2.23439,0.166861,0.858299
"3761",0.364572,0.444332,1.48255,1.19583,0.173574,0.88438
"3762",0.423905,0.4459,1.98105,2.64327,0.139622,0.936792
"3763",0.410016,0.265162,0.928686,1.6133,0.152535,0.957665
"3764",0.393155,0.234843,0.7839,1.27915,0.16175,0.953306
"3765",0.421855,0.359725,0.987679,1.75699,0.163943,0.982181
"3766",0.438871,0.247576,1.59447,2.93071,0.152231,0.975826
"3767",0.422894,0.259346,1.76774,0.963345,0.150169,0.923571
"3768",0.422301,0.238486,1.1337,1.06588,0.17447,0.923801
"3769",0.478394,0.336984,2.30141,1.09155,0.170199,0.881776
"3770",0.475438,0.309575,1.43453,1.20652,0.157589,0.851667
"3771",0.433106,0.376206,1.63455,1.64332,0.164079,0.950391
"3772",0.381891,0.368898,1.63614,1.70893,0.171732,0.966931
"3773",0.500582,0.2597,1.8054,1.28559,0.145462,0.916829
"3774",0.380831,0.230781,2.28223,1.9467,0.14468,0.95319
"3775",0.37565,0.299869,2.05745,2.89358,0.159942,0.96243
"3776",0.395337,0.322519,2.15694,2.98499,0.152938,0.955693
"3777",0.453999,0.150601,1.73478,3.42527,0.154771,0.932025
"3778",0.40831,0.18391,2.51422,2.49916,0.152188,0.92805
"3779",0.408977,0.1981,1.92818,2.29643,0.146425,0.927226
"3780",0.399716,0.363346,1.8783,1.0521,0.170223,0.874858
"3781",0.382981,0.328951,1.89782,2.69555,0.1679,0.957121
"3782",0.362217,0.296684,1.34589,2.21259,0.170125,0.968143
"3783",0.353319,0.340135,0.500012,1.34671,0.162511,0.857527
"3784",0.286952,0.308435,0.31822,2.56239,0.181575,0.893855
"3785",0.294495,0.544964,0.367596,3.75242,0.12987,0.9549
"3786",0.312533,0.336302,0.665978,1.6434,0.20263,0.902848
"3787",0.31781,0.332659,0.432394,2.28057,0.141714,0.907872
"3788",0.369777,0.169411,0.215811,1.94349,0.140141,0.833585
"3789",0.339512,0.102265,0.27527,2.29401,0.175435,0.916288
"3790",0.4293,0.58606,2.40686,2.29321,0.150766,0.918819
"3791",0.338075,0.587473,1.43555,2.41612,0.189226,0.816217
"3792",0.368589,0.137895,0.792649,1.91815,0.150674,0.947155
"3793",0.296154,0.450401,1.06143,2.17948,0.169987,0.932046
"3794",0.471327,0.499948,2.23198,2.3329,0.178229,0.899785
"3795",0.381869,0.53182,2.25516,1.77626,0.166791,0.809601
"3796",0.46625,0.44267,2.08664,1.44435,0.140372,0.86406
"3797",0.452203,0.58145,1.92646,0.873492,0.167583,0.963925
"3798",0.419003,0.522718,1.63879,1.20717,0.148027,0.817761
"3799",0.475498,0.162927,1.9845,2.12118,0.174084,0.98867
"3800",0.362871,0.338185,1.63859,2.1444,0.173173,0.973531
"3801",0.428874,0.398108,1.36988,1.99,0.153343,0.956854
"3802",0.414232,0.482521,2.05441,1.36404,0.157089,0.930486
"3803",0.377269,0.171637,1.48229,2.37728,0.169215,0.92085
"3804",0.505067,0.0815408,1.47194,2.13981,0.165142,0.950726
"3805",0.381322,0.632734,0.727888,1.33335,0.150668,0.858283
"3806",0.375117,0.285975,2.10408,2.68679,0.149071,0.999378
"3807",0.399526,0.281114,1.02747,1.39205,0.155959,0.877673
"3808",0.440574,0.296374,1.37518,2.01228,0.18845,0.803807
"3809",0.45172,0.333424,1.5606,2.79786,0.181504,0.856424
"3810",0.421503,0.306821,2.52897,2.43534,0.171183,0.844985
"3811",0.407115,0.245796,0.80166,1.51757,0.171851,0.808507
"3812",0.420523,0.349118,0.686004,0.772055,0.175934,0.845312
"3813",0.351132,0.360543,1.11048,2.67068,0.162727,0.988376
"3814",0.383303,0.385185,1.1682,2.59334,0.158415,0.988551
"3815",0.413885,0.293277,1.88466,1.75818,0.142683,0.999769
"3816",0.454315,0.237733,1.2475,0.86967,0.153563,0.999665
"3817",0.43215,0.263463,3.0016,2.58908,0.129992,0.942386
"3818",0.356088,0.519039,0.699741,1.99629,0.187736,0.882946
"3819",0.325192,0.472567,0.499915,1.66319,0.189937,0.802352
"3820",0.318909,0.36077,1.05605,5.18784,0.149316,0.895255
"3821",0.583306,0.509441,2.24009,0.786432,0.176158,0.904792
"3822",0.582849,0.618011,2.29307,0.889762,0.137124,0.857879
"3823",0.557653,0.602618,1.94045,0.88704,0.140137,0.916194
"3824",0.356668,0.353406,0.950482,6.60925,0.206772,0.86572
"3825",0.362027,0.169896,0.262385,0.974348,0.13398,0.916099
"3826",0.354062,0.230993,0.278537,1.26845,0.153043,0.910766
"3827",0.354062,0.230993,0.278537,1.26845,0.153043,0.910766
"3828",0.322341,0.251706,0.404804,2.72152,0.15504,0.95914
"3829",0.35841,0.257589,0.246627,1.40538,0.17696,0.985464
"3830",0.363118,0.333006,0.45565,1.87738,0.140903,0.990881
"3831",0.400311,0.41782,3.10335,2.30662,0.170994,0.979252
"3832",0.488282,0.241283,1.30434,3.20937,0.159472,0.939744
"3833",0.419321,0.449992,2.15094,3.04539,0.162887,0.949171
"3834",0.336961,0.275317,1.13842,4.17618,0.15904,0.972488
"3835",0.372428,0.333562,1.01568,2.09483,0.162783,0.97144
"3836",0.350714,0.238461,0.830122,1.98633,0.168398,0.959121
"3837",0.392607,0.189017,0.897774,2.57867,0.160828,0.834198
"3838",0.313375,0.231714,1.31473,5.41323,0.173215,0.653908
"3839",0.345657,0.307805,1.25071,4.02718,0.178967,0.624928
"3840",0.606922,0.256588,2.23925,0.762601,0.148049,0.99496
"3841",0.54043,0.153021,2.36056,0.776109,0.12656,0.998046
"3842",0.400663,0.172636,1.74471,2.32218,0.175832,0.910328
"3843",0.466386,0.382222,2.05975,0.835631,0.155264,0.880476
"3844",0.482281,0.228609,2.30618,3.77149,0.171548,0.966481
"3845",0.379202,0.352477,0.94736,1.19296,0.15457,0.773984
"3846",0.357027,0.353399,0.933276,1.58842,0.155475,0.909589
"3847",0.342116,0.437269,0.650285,1.35204,0.14224,0.946575
"3848",0.433178,0.20291,2.64275,2.90148,0.143316,0.902471
"3849",0.386253,0.241931,1.33789,2.92718,0.188657,0.859019
"3850",0.449518,0.314454,2.44062,2.30183,0.16342,0.805689
"3851",0.472639,0.276248,1.79086,2.1258,0.158871,0.836932
"3852",0.438729,0.247802,1.5061,2.48848,0.16028,0.856857
"3853",0.379513,0.16213,1.45471,2.2039,0.164486,0.870426
"3854",0.493574,0.476726,2.17414,0.748144,0.168596,0.914051
"3855",0.498812,0.487733,2.07301,0.844877,0.170445,0.910845
"3856",0.414576,0.627928,1.88542,1.49474,0.138012,0.997557
"3857",0.364523,0.314572,1.15178,1.35482,0.177075,0.93359
"3858",0.468171,0.196469,2.41241,3.92533,0.138077,0.977334
"3859",0.426489,0.203152,1.70428,1.5741,0.142064,0.992659
"3860",0.479192,0.225195,1.45168,1.15814,0.164715,0.903947
"3861",0.410095,0.387105,2.14469,1.61636,0.113172,0.973417
"3862",0.452107,0.325134,2.89531,1.51053,0.130022,0.96947
"3863",0.464815,0.412936,1.75331,1.5846,0.129911,0.979424
"3864",0.380732,0.25116,1.51095,4.34388,0.186279,0.98522
"3865",0.430398,0.178783,1.44446,5.11867,0.180012,0.982218
"3866",0.489095,0.202917,1.43639,5.33819,0.204423,0.987718
"3867",0.352308,0.637979,1.18732,0.933401,0.121519,0.855106
"3868",0.389526,0.244319,1.38782,2.40766,0.150549,0.933503
"3869",0.400332,0.342321,1.63779,1.22245,0.160284,0.7944
"3870",0.446412,0.384046,1.78008,2.20815,0.157406,0.983089
"3871",0.449869,0.337457,1.92568,1.61809,0.180839,0.961771
"3872",0.463948,0.274646,2.25978,1.49431,0.174022,0.952735
"3873",0.47717,0.306124,2.6073,1.54852,0.172069,0.93877
"3874",0.316504,0.251878,1.13483,2.11369,0.154277,0.900559
"3875",0.349666,0.351935,1.04424,2.32949,0.149559,0.833912
"3876",0.405466,0.374632,2.26139,4.27945,0.162487,0.967929
"3877",0.384207,0.291604,1.45266,5.98706,0.162636,0.989443
"3878",0.366358,0.209159,1.67908,5.6053,0.177661,0.994504
"3879",0.467685,0.163153,1.59637,0.848014,0.154368,0.997587
"3880",0.542391,0.262098,2.48933,1.09867,0.152794,0.987945
"3881",0.363789,0.34209,1.3805,2.8201,0.154975,0.946604
"3882",0.363789,0.34209,1.3805,2.8201,0.154975,0.946604
"3883",0.388067,0.338379,1.64701,1.47474,0.168155,0.882899
"3884",0.411236,0.198949,1.24692,2.55248,0.157673,0.941173
"3885",0.399238,0.480018,1.54193,2.04112,0.152677,0.983662
"3886",0.432446,0.257573,1.1787,0.985497,0.130096,0.979595
"3887",0.35591,0.590383,2.07326,3.31237,0.181372,0.965816
"3888",0.425514,0.644174,1.37567,2.26582,0.168199,0.975738
"3889",0.324804,0.498458,1.48186,2.23131,0.180713,0.955969
"3890",0.379033,0.431896,0.977635,1.62553,0.129703,0.93543
"3891",0.378308,0.470414,0.842328,2.06606,0.142054,0.951864
"3892",0.522357,0.273182,1.93866,3.02471,0.17878,0.829731
"3893",0.453095,0.433688,2.62256,0.711142,0.173753,0.831623
"3894",0.420747,0.430176,1.74322,1.97801,0.140931,0.891432
"3895",0.473718,0.560113,2.29892,1.97938,0.17003,0.933661
"3896",0.378958,0.555823,1.97384,1.39641,0.142277,0.975176
"3897",0.348203,0.450235,0.950767,3.99093,0.18061,0.886619
"3898",0.437937,0.260697,2.00987,1.43688,0.132105,0.960412
"3899",0.43325,0.18538,1.27005,1.20475,0.184864,0.9344
"3900",0.375889,0.342106,1.73495,5.05711,0.156294,0.724545
"3901",0.364461,0.309348,0.853567,1.22832,0.16599,0.995885
"3902",0.395527,0.319817,0.818468,4.53722,0.149231,0.883254
"3903",0.352458,0.324444,0.809673,2.57829,0.127808,0.931362
"3904",0.323781,0.526318,1.03091,1.85633,0.152391,0.779761
"3905",0.41106,0.639208,1.4796,1.74225,0.139629,0.977179
"3906",0.405335,0.652715,1.26811,1.3855,0.15035,0.97204
"3907",0.435347,0.0884598,1.1347,2.11346,0.179284,0.910253
"3908",0.358359,0.100123,1.3426,1.25979,0.158801,0.931245
"3909",0.40394,0.286627,1.81136,1.88985,0.156554,0.742499
"3910",0.323468,0.42526,1.25303,1.32893,0.155362,0.820103
"3911",0.375778,0.16508,1.72464,3.01442,0.169367,0.994903
"3912",0.360342,0.198344,1.66806,2.69286,0.165052,0.996743
"3913",0.397125,0.213493,0.971999,1.57922,0.143013,0.853104
"3914",0.503466,0.411532,2.43944,4.05619,0.178369,0.882259
"3915",0.476678,0.382423,2.43633,3.6507,0.179234,0.903261
"3916",0.512593,0.352745,2.59753,4.00148,0.174574,0.964244
"3917",0.475706,0.329316,1.81155,1.05613,0.132232,0.960701
"3918",0.485937,0.299241,1.49353,1.0804,0.166799,0.986752
"3919",0.4474,0.203305,2.56899,1.59981,0.17255,0.918518
"3920",0.352652,0.302546,1.6811,1.18739,0.168008,0.882494
"3921",0.493595,0.32107,2.3028,1.94075,0.159964,0.930769
"3922",0.48749,0.289227,2.84232,1.62483,0.166521,0.943363
"3923",0.491312,0.282515,1.33,0.735556,0.16344,0.827999
"3924",0.500977,0.244423,2.52628,0.843943,0.178827,0.797316
"3925",0.500977,0.244423,2.52628,0.843943,0.178827,0.797316
"3926",0.372669,0.364666,1.595,2.52432,0.1524,0.996337
"3927",0.338699,0.330532,1.20718,2.07025,0.150455,0.906336
"3928",0.395857,0.202459,1.14052,1.73195,0.144929,0.81285
"3929",0.404877,0.242761,2.26192,2.6222,0.187776,0.938569
"3930",0.431016,0.349211,2.08569,2.62167,0.169224,0.899702
"3931",0.426105,0.398959,1.85763,1.46151,0.168905,0.906057
"3932",0.406008,0.388478,1.7507,1.00142,0.171036,0.710627
"3933",0.564586,0.391415,2.23089,0.97309,0.160188,0.959358
"3934",0.409661,0.329308,1.33989,1.05824,0.188685,0.921352
"3935",0.38282,0.246279,1.55637,3.06389,0.153727,0.923252
"3936",0.363144,0.413593,1.32591,1.50349,0.166846,0.930812
"3937",0.452927,0.339033,1.50237,2.4098,0.155416,0.954929
"3938",0.3705,0.371324,1.27455,3.0666,0.150868,0.909822
"3939",0.433592,0.26924,2.13737,0.880902,0.120073,0.987455
"3940",0.501512,0.20613,1.69415,1.39331,0.159767,0.995342
"3941",0.467158,0.443384,2.78298,1.37585,0.156238,0.884946
"3942",0.476526,0.263788,2.49623,1.79394,0.174683,0.885661
"3943",0.503396,0.24722,2.51706,1.7372,0.173886,0.894787
"3944",0.459077,0.273167,2.18056,1.41133,0.162304,0.925711
"3945",0.47154,0.316346,1.70902,0.960031,0.152314,0.929984
"3946",0.373157,0.323502,1.6116,3.05493,0.161134,0.94913
"3947",0.427814,0.151349,1.57319,3.2195,0.143864,0.917957
"3948",0.378727,0.184818,2.10874,3.30539,0.131558,0.900069
"3949",0.368956,0.228211,1.59324,2.95213,0.142103,0.891118
"3950",0.454355,0.353326,1.29971,1.01282,0.182579,0.889921
"3951",0.398653,0.375112,1.16829,1.20918,0.141014,0.846991
"3952",0.507631,0.163473,2.735,1.18097,0.167672,0.924538
"3953",0.325243,0.500977,1.32536,1.80885,0.131133,0.975438
"3954",0.374322,0.799018,1.6989,4.1637,0.175827,0.918806
"3955",0.34912,0.600103,1.61936,1.41754,0.163378,0.799008
"3956",0.360298,0.566033,1.78683,2.26171,0.157713,0.795053
"3957",0.400616,0.413551,2.45485,2.68308,0.136085,0.903045
"3958",0.42206,0.399885,2.63869,2.57449,0.148194,0.932828
"3959",0.304523,0.329628,1.09819,1.53316,0.16258,0.924337
"3960",0.348892,0.350028,0.842625,1.85548,0.156385,0.933092
"3961",0.366908,0.420559,1.78221,1.55918,0.148408,0.721105
"3962",0.440069,0.258629,1.08305,1.28772,0.176264,0.962136
"3963",0.374843,0.222251,1.84293,3.10081,0.134381,0.936282
"3964",0.393194,0.38807,1.5943,2.65542,0.133856,0.93025
"3965",0.373995,0.162535,0.83982,3.48278,0.181506,0.97182
"3966",0.443105,0.269214,1.73791,2.3885,0.152224,0.97993
"3967",0.384259,0.233747,1.48912,3.50599,0.135051,0.916639
"3968",0.421334,0.142869,1.51132,1.15412,0.139709,0.99823
"3969",0.40681,0.198309,1.72661,1.47858,0.141061,0.998713
"3970",0.416067,0.249258,1.1337,1.63939,0.156665,0.979941
"3971",0.421007,0.318652,2.39455,8.30887,0.153039,0.983353
"3972",0.395806,0.431614,1.35419,3.01111,0.154238,0.873279
"3973",0.404891,0.359713,1.0326,2.09416,0.150345,0.895315
"3974",0.395511,0.262866,2.04844,1.1362,0.146733,0.876378
"3975",0.371631,0.257251,1.77551,1.5642,0.160762,0.964278
"3976",0.428212,0.216108,1.95486,1.82057,0.110298,0.946545
"3977",0.362489,0.520668,1.45367,2.0691,0.160413,0.954757
"3978",0.43217,0.340428,1.91617,1.36302,0.147624,0.970441
"3979",0.343714,0.452739,1.31677,5.50549,0.178674,0.918227
"3980",0.366829,0.350282,1.27925,4.04044,0.153232,0.911128
"3981",0.413686,0.379912,1.35829,1.20145,0.138177,0.974869
"3982",0.381891,0.354965,1.55745,3.26494,0.172101,0.915486
"3983",0.32897,0.269438,1.52698,3.02683,0.16189,0.991445
"3984",0.518075,0.24649,1.94134,1.49888,0.158732,0.942737
"3985",0.526509,0.18566,2.49132,1.96263,0.172594,0.929739
"3986",0.34733,0.185624,1.1603,1.51283,0.143819,0.928991
"3987",0.420284,0.445456,1.27029,2.18768,0.169479,0.945597
"3988",0.356888,0.418539,1.88792,1.91387,0.185552,0.743156
"3989",0.359578,0.492081,1.5991,0.866797,0.202325,0.613445
"3990",0.482716,0.17537,2.50643,1.64908,0.129746,0.998171
"3991",0.328529,0.395213,0.60334,3.16572,0.17947,0.880441
"3992",0.289724,0.463052,0.447754,6.38787,0.139307,0.942372
"3993",0.451168,0.469649,2.73386,0.863793,0.166633,0.971405
"3994",0.464405,0.510365,2.48616,1.09045,0.154748,0.966339
"3995",0.48571,0.498579,1.92814,1.53088,0.14844,0.948596
"3996",0.407035,0.184745,1.78507,0.973723,0.16738,0.830537
"3997",0.439322,0.209402,1.35956,1.57486,0.17553,0.760899
"3998",0.459477,0.297534,1.70772,1.95116,0.179983,0.671877
"3999",0.455772,0.485364,1.89963,0.871717,0.16085,0.971313
"4000",0.430248,0.591113,1.61817,1.99669,0.187823,0.917097
"4001",0.349316,0.7734,1.73201,1.06323,0.144025,0.940013
"4002",0.346542,0.815521,1.79813,1.5187,0.160802,0.963783
"4003",0.376852,0.108172,1.22022,3.78452,0.167604,0.870371
"4004",0.401781,0.0993092,1.50542,3.26351,0.172543,0.894893
"4005",0.382766,0.454509,1.35762,2.11508,0.161071,0.901786
"4006",0.382766,0.454509,1.35762,2.11508,0.161071,0.901786
"4007",0.456499,0.349338,1.97728,1.25432,0.145736,0.993452
"4008",0.365692,0.363262,1.7229,1.76351,0.161006,0.85534
"4009",0.445303,0.311648,1.93048,1.22303,0.192259,0.821559
"4010",0.418697,0.201998,1.30781,2.71751,0.148344,0.898461
"4011",0.332541,0.229892,0.820353,1.88737,0.14059,0.870568
"4012",0.419761,0.34058,1.204,2.07041,0.175503,0.928264
"4013",0.406539,0.344314,1.88839,1.28148,0.153628,0.883092
"4014",0.396129,0.369177,1.30354,3.43859,0.172405,0.825463
"4015",0.499639,0.209577,1.66538,1.1577,0.149649,0.994126
"4016",0.461163,0.214562,1.90153,1.08665,0.141644,0.886749
"4017",0.527381,0.185705,2.31687,0.86307,0.18625,0.838633
