# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 4
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 1614998522
# output
#   file = outputnotheta_norI2_3jun.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,prop
# Adaptation terminated
# Step size = 0.600448
# Diagonal elements of inverse mass matrix:
# 0.0352813, 0.057412, 0.236375, 0.0125273, 0.141573, 0.415528
-52.5897,0.714726,0.600448,2,3,0,0.61282,1.72606,0.999134,0.152387,3.23679,0.514628,0.109073,0.387181,0.61282,0.61282,0.61282,0.61282,0.514628,0.26271,0.26271,0.456404,0.456404,0.456404,0.456404,0.96071
-49.1069,0.991526,0.600448,3,7,0,0.559229,1.5798,0.953493,0.165867,2.54951,0.393394,0.115211,0.343706,0.559229,0.559229,0.559229,0.559229,0.393394,0.282322,0.282322,0.484938,0.484938,0.484938,0.484938,0.92188
-47.0299,0.97774,0.600448,2,3,0,0.53309,1.93604,0.946269,0.14613,3.6027,0.277686,0.0769108,0.326152,0.53309,0.53309,0.53309,0.53309,0.277686,0.253425,0.253425,0.442626,0.442626,0.442626,0.442626,0.97275
-53.0202,0.866127,0.600448,3,7,0,0.362575,0.886388,5.05857,0.165066,1.17237,0.555166,0.149432,0.360271,0.362575,0.362575,0.362575,0.362575,0.555166,0.281172,0.281172,0.483286,0.483286,0.483286,0.483286,0.690367
-51.4294,0.881105,0.600448,2,3,0,0.383202,0.948457,3.92429,0.137211,3.39213,0.682712,0.148429,0.375631,0.383202,0.383202,0.383202,0.383202,0.682712,0.239989,0.239989,0.422383,0.422383,0.422383,0.422383,0.966363
-47.4385,1,0.600448,2,3,0,0.369082,1.11861,2.67417,0.148196,2.4777,0.608401,0.120591,0.343629,0.369082,0.369082,0.369082,0.369082,0.608401,0.256505,0.256505,0.447215,0.447215,0.447215,0.447215,0.916064
-46.8704,0.71991,0.600448,2,3,0,0.315005,1.20838,2.11618,0.151371,2.52822,0.469233,0.0940862,0.27705,0.315005,0.315005,0.315005,0.315005,0.469233,0.26121,0.26121,0.454189,0.454189,0.454189,0.454189,0.920199
-49.8534,0.809449,0.600448,3,7,0,0.460265,1.05127,2.09884,0.195595,1.72193,0.25756,0.16086,0.403837,0.460265,0.460265,0.460265,0.460265,0.25756,0.323749,0.323749,0.542684,0.542684,0.542684,0.542684,0.821279
-47.3873,1,0.600448,2,3,0,0.452105,1.2166,1.61726,0.191153,2.16674,0.250621,0.13393,0.362389,0.452105,0.452105,0.452105,0.452105,0.250621,0.317713,0.317713,0.534485,0.534485,0.534485,0.534485,0.885449
-46.2833,0.998474,0.600448,3,7,0,0.367901,1.78757,3.01738,0.143656,3.0866,0.519465,0.061574,0.3499,0.367901,0.367901,0.367901,0.367901,0.519465,0.249722,0.249722,0.437083,0.437083,0.437083,0.437083,0.954343
-48.155,0.771663,0.600448,2,3,0,0.359095,1.62775,4.46863,0.126929,3.01043,0.275397,0.0705155,0.354979,0.359095,0.359095,0.359095,0.359095,0.275397,0.224199,0.224199,0.398132,0.398132,0.398132,0.398132,0.950729
-45.8247,1,0.600448,2,3,0,0.394212,1.28363,3.04593,0.140996,3.07492,0.363087,0.109208,0.375467,0.394212,0.394212,0.394212,0.394212,0.363087,0.24572,0.24572,0.431061,0.431061,0.431061,0.431061,0.953807
-47.2121,0.922015,0.600448,3,7,0,0.424285,2.49591,1.177,0.144334,4.29328,0.324692,0.03497,0.29352,0.424285,0.424285,0.424285,0.424285,0.324692,0.250739,0.250739,0.438609,0.438609,0.438609,0.438609,0.98634
-47.1701,0.868298,0.600448,3,7,0,0.338456,0.902386,1.84002,0.178789,1.91428,0.268546,0.137278,0.284704,0.338456,0.338456,0.338456,0.338456,0.268546,0.300632,0.300632,0.510885,0.510885,0.510885,0.510885,0.852552
-46.5769,0.720474,0.600448,3,7,0,0.347311,1.58492,2.2011,0.135721,2.30579,0.449005,0.0711861,0.30887,0.347311,0.347311,0.347311,0.347311,0.449005,0.23772,0.23772,0.41893,0.41893,0.41893,0.41893,0.90032
-46.2428,0.944263,0.600448,3,7,0,0.393524,1.43267,2.41367,0.172592,3.8558,0.195671,0.0939232,0.358309,0.393524,0.393524,0.393524,0.393524,0.195671,0.291909,0.291909,0.498608,0.498608,0.498608,0.498608,0.978843
-48.2918,0.901155,0.600448,3,7,0,0.410307,2.19426,1.29866,0.189769,1.24705,0.470051,0.045725,0.298336,0.410307,0.410307,0.410307,0.410307,0.470051,0.315823,0.315823,0.531902,0.531902,0.531902,0.531902,0.712648
-47.4284,0.62356,0.600448,3,7,0,0.419176,1.8428,1.73195,0.128325,1.97773,0.243018,0.0663864,0.345007,0.419176,0.419176,0.419176,0.419176,0.243018,0.226362,0.226362,0.401484,0.401484,0.401484,0.401484,0.861617
-49.3358,0.487262,0.600448,3,7,0,0.332646,1.82839,2.202,0.143028,3.63221,0.21763,0.0534471,0.295861,0.332646,0.332646,0.332646,0.332646,0.21763,0.248779,0.248779,0.435667,0.435667,0.435667,0.435667,0.973542
-46.0387,1,0.600448,2,3,0,0.369962,1.92692,2.38743,0.138747,2.6112,0.291468,0.0538652,0.335975,0.369962,0.369962,0.369962,0.369962,0.291468,0.242319,0.242319,0.42592,0.42592,0.42592,0.42592,0.926553
-46.2852,0.944707,0.600448,3,7,0,0.458063,1.61662,2.81243,0.163865,3.18049,0.293462,0.0909571,0.430552,0.458063,0.458063,0.458063,0.458063,0.293462,0.279443,0.279443,0.480797,0.480797,0.480797,0.480797,0.958435
-47.4035,0.868241,0.600448,3,7,0,0.368952,2.16733,1.2977,0.1565,1.95569,0.289381,0.0422389,0.268169,0.368952,0.368952,0.368952,0.368952,0.289381,0.26875,0.26875,0.465274,0.465274,0.465274,0.465274,0.858533
-49.4428,0.746591,0.600448,2,3,0,0.482366,2.09417,1.86668,0.144816,2.22086,0.614263,0.0594142,0.407775,0.482366,0.482366,0.482366,0.482366,0.614263,0.251461,0.251461,0.439689,0.439689,0.439689,0.439689,0.891484
-52.216,0.957295,0.600448,3,7,0,0.30598,0.421713,3.31212,0.153078,1.99509,0.716573,0.200699,0.294831,0.30598,0.30598,0.30598,0.30598,0.716573,0.263728,0.263728,0.457903,0.457903,0.457903,0.457903,0.863998
-50.8241,0.984728,0.600448,3,7,0,0.412739,0.451161,1.60919,0.157144,3.0934,0.168141,0.262868,0.330171,0.412739,0.412739,0.412739,0.412739,0.168141,0.269691,0.269691,0.466648,0.466648,0.466648,0.466648,0.954653
-49.695,0.965807,0.600448,2,3,0,0.377002,0.524273,1.43022,0.145659,3.14148,0.151726,0.22318,0.286802,0.377002,0.377002,0.377002,0.377002,0.151726,0.252721,0.252721,0.441575,0.441575,0.441575,0.441575,0.956781
-51.7774,0.912787,0.600448,3,7,0,0.362504,0.264073,1.22648,0.135918,3.43526,0.24991,0.278373,0.256173,0.362504,0.362504,0.362504,0.362504,0.24991,0.23802,0.23802,0.419387,0.419387,0.419387,0.419387,0.967783
-52.6533,0.96842,0.600448,4,11,0,0.303993,0.155482,4.80865,0.182808,2.44141,0.337101,0.260219,0.301512,0.303993,0.303993,0.303993,0.303993,0.337101,0.30623,0.30623,0.518684,0.518684,0.518684,0.518684,0.912962
-51.9544,0.977963,0.600448,3,7,0,0.349643,0.161743,2.16311,0.146245,4.40138,0.229473,0.297427,0.309445,0.349643,0.349643,0.349643,0.349643,0.229473,0.253597,0.253597,0.442883,0.442883,0.442883,0.442883,0.98774
-51.9544,0.711939,0.600448,3,7,0,0.349643,0.161743,2.16311,0.146245,4.40138,0.229473,0.297427,0.309445,0.349643,0.349643,0.349643,0.349643,0.229473,0.253597,0.253597,0.442883,0.442883,0.442883,0.442883,0.98774
-52.1699,0.629359,0.600448,2,3,0,0.358776,0.177163,3.52152,0.163291,3.6612,0.339737,0.300526,0.348172,0.358776,0.358776,0.358776,0.358776,0.339737,0.278615,0.278615,0.479604,0.479604,0.479604,0.479604,0.974298
-47.5186,0.944841,0.600448,3,7,0,0.378925,1.05615,0.847348,0.15957,2.04679,0.404442,0.131787,0.216537,0.378925,0.378925,0.378925,0.378925,0.404442,0.273226,0.273226,0.4718,0.4718,0.4718,0.4718,0.870851
-46.8987,1,0.600448,2,3,0,0.387472,1.06002,0.979717,0.160498,3.14988,0.446651,0.13424,0.242008,0.387472,0.387472,0.387472,0.387472,0.446651,0.274573,0.274573,0.473756,0.473756,0.473756,0.473756,0.957143
-46.6222,0.824828,0.600448,2,3,0,0.408675,1.16319,1.54364,0.152078,3.31904,0.518557,0.127707,0.321381,0.408675,0.408675,0.408675,0.408675,0.518557,0.262254,0.262254,0.455731,0.455731,0.455731,0.455731,0.963813
-47.5548,0.895741,0.600448,3,7,0,0.447911,1.30088,2.35647,0.155552,1.75992,0.255806,0.121963,0.405469,0.447911,0.447911,0.447911,0.447911,0.255806,0.267362,0.267362,0.463242,0.463242,0.463242,0.463242,0.827941
-48.7687,0.841325,0.600448,3,7,0,0.318991,1.49442,1.95016,0.1597,4.16242,0.313286,0.0715747,0.273614,0.318991,0.318991,0.318991,0.318991,0.313286,0.273415,0.273415,0.472074,0.472074,0.472074,0.472074,0.98443
-45.2522,0.972304,0.600448,2,3,0,0.407037,1.46163,1.65044,0.146881,4.09251,0.36463,0.094375,0.3289,0.407037,0.407037,0.407037,0.407037,0.36463,0.254545,0.254545,0.444297,0.444297,0.444297,0.444297,0.983303
-48.6442,0.755037,0.600448,2,3,0,0.365021,1.10224,2.0295,0.146491,1.86133,0.129565,0.121233,0.317057,0.365021,0.365021,0.365021,0.365021,0.129565,0.253965,0.253965,0.443432,0.443432,0.443432,0.443432,0.844534
-46.1066,1,0.600448,2,3,0,0.427372,1.50156,1.9007,0.143724,2.44385,0.173443,0.0952112,0.363495,0.427372,0.427372,0.427372,0.427372,0.173443,0.249824,0.249824,0.437236,0.437236,0.437236,0.437236,0.913174
-46.5483,0.78601,0.600448,3,7,0,0.41517,1.50229,3.76306,0.142952,2.40502,0.352422,0.0924255,0.405533,0.41517,0.41517,0.41517,0.41517,0.352422,0.248666,0.248666,0.435497,0.435497,0.435497,0.435497,0.909736
-48.9116,0.853504,0.600448,2,3,0,0.337314,2.37047,2.43983,0.156693,1.81628,0.57355,0.0315176,0.307909,0.337314,0.337314,0.337314,0.337314,0.57355,0.269032,0.269032,0.465686,0.465686,0.465686,0.465686,0.837371
-46.2424,0.997814,0.600448,2,3,0,0.394273,1.35049,3.54293,0.185476,2.15441,0.359707,0.102161,0.382867,0.394273,0.394273,0.394273,0.394273,0.359707,0.309923,0.309923,0.523793,0.523793,0.523793,0.523793,0.884029
-48.2636,0.765786,0.600448,2,3,0,0.356049,2.0707,3.65417,0.185555,1.58374,0.510425,0.044897,0.346833,0.356049,0.356049,0.356049,0.356049,0.510425,0.310031,0.310031,0.523943,0.523943,0.523943,0.523943,0.794794
-46.6912,0.951288,0.600448,3,7,0,0.414487,2.15219,2.28034,0.184934,1.55859,0.405707,0.0481755,0.372105,0.414487,0.414487,0.414487,0.414487,0.405707,0.309175,0.309175,0.52276,0.52276,0.52276,0.52276,0.789567
-45.8008,0.939418,0.600448,3,7,0,0.339267,1.27502,1.87196,0.149809,2.56934,0.430616,0.0947997,0.287081,0.339267,0.339267,0.339267,0.339267,0.430616,0.258899,0.258899,0.450769,0.450769,0.450769,0.450769,0.923414
-47.0992,0.981796,0.600448,3,7,0,0.358872,0.721248,3.64917,0.158593,3.19972,0.253825,0.174464,0.349537,0.358872,0.358872,0.358872,0.358872,0.253825,0.271805,0.271805,0.469733,0.469733,0.469733,0.469733,0.959226
-47.5184,0.920592,0.600448,3,7,0,0.337814,0.576495,2.09072,0.152283,3.71002,0.326774,0.189806,0.296061,0.337814,0.337814,0.337814,0.337814,0.326774,0.262557,0.262557,0.456177,0.456177,0.456177,0.456177,0.975523
-48.0429,0.8551,0.600448,2,3,0,0.346342,0.480814,2.33078,0.152002,2.64557,0.234459,0.214136,0.31267,0.346342,0.346342,0.346342,0.346342,0.234459,0.262142,0.262142,0.455566,0.455566,0.455566,0.455566,0.929035
-48.4641,0.92395,0.600448,3,7,0,0.325218,0.450046,2.1315,0.170267,1.98481,0.406686,0.207358,0.286628,0.325218,0.325218,0.325218,0.325218,0.406686,0.28861,0.28861,0.493925,0.493925,0.493925,0.493925,0.862594
-47.9166,0.975507,0.600448,3,7,0,0.328145,0.532437,2.15977,0.162176,2.89406,0.469289,0.192678,0.290293,0.328145,0.328145,0.328145,0.328145,0.469289,0.277004,0.277004,0.477277,0.477277,0.477277,0.477277,0.944649
-48.5747,0.601664,0.600448,3,5,0,0.416119,0.770709,3.27475,0.160622,3.30808,0.272005,0.192532,0.400379,0.416119,0.416119,0.416119,0.416119,0.272005,0.274753,0.274753,0.474017,0.474017,0.474017,0.474017,0.963413
-47.2373,0.928163,0.600448,2,3,0,0.389215,1.07937,2.82087,0.176642,4.36909,0.418357,0.132259,0.366035,0.389215,0.389215,0.389215,0.389215,0.418357,0.297623,0.297623,0.506666,0.506666,0.506666,0.506666,0.987337
-48.8998,0.989766,0.600448,3,7,0,0.376316,0.657802,2.21382,0.133702,2.1575,0.299886,0.194928,0.335192,0.376316,0.376316,0.376316,0.376316,0.299886,0.234636,0.234636,0.414218,0.414218,0.414218,0.414218,0.884386
-49.1953,0.823509,0.600448,3,7,0,0.330356,0.860165,1.50063,0.124775,3.27147,0.328447,0.139771,0.25669,0.330356,0.330356,0.330356,0.330356,0.328447,0.220849,0.220849,0.392923,0.392923,0.392923,0.392923,0.962049
-47.2222,0.938167,0.600448,3,7,0,0.355975,1.11445,5.04368,0.161085,2.21624,0.458788,0.116794,0.353679,0.355975,0.355975,0.355975,0.355975,0.458788,0.275425,0.275425,0.474991,0.474991,0.474991,0.474991,0.890982
-44.7674,0.738505,0.600448,2,3,0,0.405421,1.78563,2.14236,0.170266,2.81748,0.354626,0.0679855,0.357833,0.405421,0.405421,0.405421,0.405421,0.354626,0.288609,0.288609,0.493922,0.493922,0.493922,0.493922,0.940243
-45.861,0.826935,0.600448,3,7,0,0.408375,1.47652,1.38155,0.171178,2.75646,0.513741,0.0932859,0.305796,0.408375,0.408375,0.408375,0.408375,0.513741,0.289904,0.289904,0.495764,0.495764,0.495764,0.495764,0.936484
-47.8951,0.926567,0.600448,3,7,0,0.450357,1.9623,1.43744,0.121066,3.92256,0.239728,0.063291,0.343381,0.450357,0.450357,0.450357,0.450357,0.239728,0.215048,0.215048,0.38385,0.38385,0.38385,0.38385,0.98021
-48.0005,0.78142,0.600448,2,3,0,0.402935,2.51219,1.26176,0.136813,2.14734,0.261689,0.0326742,0.288842,0.402935,0.402935,0.402935,0.402935,0.261689,0.239383,0.239383,0.421462,0.421462,0.421462,0.421462,0.883205
-46.9442,0.935054,0.600448,3,7,0,0.448924,1.44094,2.62767,0.146356,2.17347,0.277931,0.106262,0.416491,0.448924,0.448924,0.448924,0.448924,0.277931,0.253763,0.253763,0.443131,0.443131,0.443131,0.443131,0.886218
-46.4585,0.961072,0.600448,2,3,0,0.384969,1.5852,1.77195,0.15845,1.93134,0.163662,0.0788827,0.319524,0.384969,0.384969,0.384969,0.384969,0.163662,0.271597,0.271597,0.469429,0.469429,0.469429,0.469429,0.855046
-46.5662,0.960689,0.600448,3,7,0,0.471182,2.09117,1.91971,0.164026,3.44503,0.447677,0.0582109,0.402084,0.471182,0.471182,0.471182,0.471182,0.447677,0.279675,0.279675,0.481131,0.481131,0.481131,0.481131,0.968096
-48.4873,0.803596,0.600448,3,7,0,0.475113,2.89074,1.25343,0.168701,3.69669,0.207725,0.0263854,0.339457,0.475113,0.475113,0.475113,0.475113,0.207725,0.286378,0.286378,0.490744,0.490744,0.490744,0.490744,0.975195
-49.3331,0.761081,0.600448,2,3,0,0.494234,2.30441,1.03501,0.151752,1.25745,0.314834,0.0493335,0.318671,0.494234,0.494234,0.494234,0.494234,0.314834,0.261773,0.261773,0.455021,0.455021,0.455021,0.455021,0.715623
-47.967,1,0.600448,2,3,0,0.493153,1.81723,1.24592,0.149882,1.53692,0.262754,0.0801249,0.351285,0.493153,0.493153,0.493153,0.493153,0.262754,0.259007,0.259007,0.450929,0.450929,0.450929,0.450929,0.784957
-46.1709,0.931494,0.600448,3,7,0,0.471172,2.213,0.958963,0.171157,1.76679,0.321288,0.0515331,0.290577,0.471172,0.471172,0.471172,0.471172,0.321288,0.289875,0.289875,0.495723,0.495723,0.495723,0.495723,0.82912
-46.1709,0.369439,0.600448,2,3,0,0.471172,2.213,0.958963,0.171157,1.76679,0.321288,0.0515331,0.290577,0.471172,0.471172,0.471172,0.471172,0.321288,0.289875,0.289875,0.495723,0.495723,0.495723,0.495723,0.82912
-46.606,0.886985,0.600448,2,3,0,0.49557,1.76612,0.851292,0.159784,2.75791,0.449809,0.0847405,0.28403,0.49557,0.49557,0.49557,0.49557,0.449809,0.273537,0.273537,0.472251,0.472251,0.472251,0.472251,0.936576
-47.6527,0.963368,0.600448,3,7,0,0.339507,1.51573,3.30245,0.129599,3.68166,0.318404,0.0745717,0.327016,0.339507,0.339507,0.339507,0.339507,0.318404,0.22833,0.22833,0.404525,0.404525,0.404525,0.404525,0.974819
-47.0233,1,0.600448,2,3,0,0.335521,1.42696,2.0836,0.133514,3.54597,0.364584,0.0805379,0.293755,0.335521,0.335521,0.335521,0.335521,0.364584,0.234348,0.234348,0.413777,0.413777,0.413777,0.413777,0.971159
-50.2006,0.799955,0.600448,3,7,0,0.404588,1.53287,0.940099,0.135089,1.71235,0.655547,0.0873562,0.24656,0.404588,0.404588,0.404588,0.404588,0.655547,0.236756,0.236756,0.417458,0.417458,0.417458,0.417458,0.819559
-49.4054,1,0.600448,2,3,0,0.447278,1.58019,0.868889,0.145577,1.86075,0.659178,0.092111,0.259682,0.447278,0.447278,0.447278,0.447278,0.659178,0.252599,0.252599,0.441392,0.441392,0.441392,0.441392,0.844444
-48.0615,0.995809,0.600448,3,7,0,0.435571,1.80855,0.721606,0.152971,2.13537,0.597886,0.0713865,0.223896,0.435571,0.435571,0.435571,0.435571,0.597886,0.26357,0.26357,0.457671,0.457671,0.457671,0.457671,0.881799
-49.0997,0.982373,0.600448,2,3,0,0.441861,2.08119,1.43312,0.160868,1.96863,0.736134,0.0551364,0.336449,0.441861,0.441861,0.441861,0.441861,0.736134,0.27511,0.27511,0.474534,0.474534,0.474534,0.474534,0.860352
-48.8839,0.999139,0.600448,3,7,0,0.42915,2.18894,1.64147,0.154508,2.06164,0.722779,0.0480802,0.346026,0.42915,0.42915,0.42915,0.42915,0.722779,0.265831,0.265831,0.460996,0.460996,0.460996,0.460996,0.872755
-47.498,0.967489,0.600448,3,7,0,0.457954,2.58112,1.29915,0.147674,2.00742,0.489352,0.0346622,0.333041,0.457954,0.457954,0.457954,0.457954,0.489352,0.255728,0.255728,0.446059,0.446059,0.446059,0.446059,0.865665
-45.4286,1,0.600448,3,7,0,0.370564,1.0432,1.97062,0.162447,3.1671,0.405686,0.13056,0.318918,0.370564,0.370564,0.370564,0.370564,0.405686,0.277397,0.277397,0.477844,0.477844,0.477844,0.477844,0.957874
-49.0715,0.875135,0.600448,3,7,0,0.490543,2.61397,1.22772,0.136673,3.68855,0.138826,0.0359291,0.346834,0.490543,0.490543,0.490543,0.490543,0.138826,0.23917,0.23917,0.421137,0.421137,0.421137,0.421137,0.974992
-48.1509,1,0.600448,3,7,0,0.347174,1.07213,1.98762,0.194427,1.80636,0.58479,0.11883,0.299604,0.347174,0.347174,0.347174,0.347174,0.58479,0.322167,0.322167,0.540542,0.540542,0.540542,0.540542,0.835749
-49.7463,0.937835,0.600448,3,7,0,0.375909,0.909713,2.10638,0.12572,4.85791,0.156058,0.151356,0.33017,0.375909,0.375909,0.375909,0.375909,0.156058,0.22232,0.22232,0.395213,0.395213,0.395213,0.395213,0.992233
-46.0149,1,0.600448,2,3,0,0.361727,1.31755,2.53906,0.138234,2.75627,0.47064,0.0968672,0.333172,0.361727,0.361727,0.361727,0.361727,0.47064,0.241542,0.241542,0.424741,0.424741,0.424741,0.424741,0.936471
-46.8836,0.887255,0.600448,3,7,0,0.36322,1.33343,1.60494,0.176714,4.33692,0.38246,0.0957347,0.290249,0.36322,0.36322,0.36322,0.36322,0.38246,0.297724,0.297724,0.506808,0.506808,0.506808,0.506808,0.986923
-45.9462,0.666815,0.600448,2,3,0,0.413211,1.2326,1.79029,0.137612,3.40278,0.341898,0.120464,0.344242,0.413211,0.413211,0.413211,0.413211,0.341898,0.240598,0.240598,0.423309,0.423309,0.423309,0.423309,0.966719
-46.4223,0.894395,0.600448,3,7,0,0.368789,1.45912,4.24777,0.169508,2.41041,0.221048,0.0857214,0.363516,0.368789,0.368789,0.368789,0.368789,0.221048,0.28753,0.28753,0.492386,0.492386,0.492386,0.492386,0.910221
-45.9366,0.945967,0.600448,3,7,0,0.364083,1.37883,1.24294,0.165898,2.69058,0.414321,0.0917024,0.259032,0.364083,0.364083,0.364083,0.364083,0.414321,0.282366,0.282366,0.485002,0.485002,0.485002,0.485002,0.932159
-47.7836,0.924302,0.600448,2,3,0,0.434319,0.944954,1.64083,0.174026,3.87131,0.312588,0.168819,0.35014,0.434319,0.434319,0.434319,0.434319,0.312588,0.293937,0.293937,0.501476,0.501476,0.501476,0.501476,0.979169
-46.9063,0.909869,0.600448,2,3,0,0.32304,1.33654,3.57496,0.148215,3.26563,0.397502,0.0848801,0.313989,0.32304,0.32304,0.32304,0.32304,0.397502,0.256533,0.256533,0.447257,0.447257,0.447257,0.447257,0.961827
-49.3051,0.862249,0.600448,2,3,0,0.378774,1.09256,7.68844,0.172329,2.11632,0.337047,0.127024,0.3786,0.378774,0.378774,0.378774,0.378774,0.337047,0.291537,0.291537,0.49808,0.49808,0.49808,0.49808,0.879526
-45.9644,1,0.600448,2,3,0,0.371078,1.65749,3.5373,0.153993,1.86178,0.296376,0.0707336,0.360282,0.371078,0.371078,0.371078,0.371078,0.296376,0.265075,0.265075,0.459885,0.459885,0.459885,0.459885,0.844604
-44.4482,0.88576,0.600448,3,7,0,0.408252,1.6832,2.19172,0.156393,2.69423,0.319667,0.0758446,0.362641,0.408252,0.408252,0.408252,0.408252,0.319667,0.268593,0.268593,0.465044,0.465044,0.465044,0.465044,0.932405
-46.4239,0.745575,0.600448,2,3,0,0.451378,1.98215,2.56134,0.143371,3.55474,0.210705,0.0621875,0.416531,0.451378,0.451378,0.451378,0.451378,0.210705,0.249294,0.249294,0.436441,0.436441,0.436441,0.436441,0.971411
-46.3814,0.887241,0.600448,3,7,0,0.412455,2.15431,1.36571,0.142954,2.11045,0.473635,0.0478378,0.307197,0.412455,0.412455,0.412455,0.412455,0.473635,0.248668,0.248668,0.4355,0.4355,0.4355,0.4355,0.878816
-47.8821,0.935914,0.600448,2,3,0,0.413695,2.14684,0.89878,0.14238,2.26571,0.572135,0.0483415,0.245294,0.413695,0.413695,0.413695,0.413695,0.572135,0.247805,0.247805,0.434202,0.434202,0.434202,0.434202,0.896243
-47.9196,0.985479,0.600448,3,7,0,0.343533,1.56227,2.90081,0.164272,2.95372,0.704719,0.0720251,0.324646,0.343533,0.343533,0.343533,0.343533,0.704719,0.280029,0.280029,0.481641,0.481641,0.481641,0.481641,0.947854
-46.0364,0.924329,0.600448,3,7,0,0.377278,1.58916,2.04118,0.148071,1.75189,0.250466,0.0770013,0.328278,0.377278,0.377278,0.377278,0.377278,0.250466,0.256319,0.256319,0.446938,0.446938,0.446938,0.446938,0.826554
-46.1054,0.980452,0.600448,3,7,0,0.431138,1.7658,1.10415,0.167288,2.78235,0.523859,0.0737462,0.288219,0.431138,0.431138,0.431138,0.431138,0.523859,0.284358,0.284358,0.487857,0.487857,0.487857,0.487857,0.938107
-48.389,0.819083,0.600448,2,3,0,0.504114,1.42938,0.660338,0.14253,2.27856,0.227748,0.120713,0.24365,0.504114,0.504114,0.504114,0.504114,0.227748,0.248031,0.248031,0.434543,0.434543,0.434543,0.434543,0.897569
-46.2686,0.995217,0.600448,3,7,0,0.374524,1.5698,4.54188,0.172369,2.98013,0.34335,0.0779334,0.370534,0.374524,0.374524,0.374524,0.374524,0.34335,0.291593,0.291593,0.49816,0.49816,0.49816,0.49816,0.949214
-45.9173,0.96036,0.600448,3,7,0,0.44122,1.72756,0.803167,0.163461,2.54147,0.343046,0.0784124,0.243594,0.44122,0.44122,0.44122,0.44122,0.343046,0.27886,0.27886,0.479958,0.479958,0.479958,0.479958,0.921249
-46.2042,0.963022,0.600448,3,7,0,0.386811,2.0703,3.39465,0.164188,2.41274,0.477213,0.0487955,0.373833,0.386811,0.386811,0.386811,0.386811,0.477213,0.279907,0.279907,0.481466,0.481466,0.481466,0.481466,0.910431
-46.7018,0.907687,0.600448,3,7,0,0.36458,0.858442,1.99308,0.171161,1.81943,0.221832,0.154517,0.314897,0.36458,0.36458,0.36458,0.36458,0.221832,0.289881,0.289881,0.49573,0.49573,0.49573,0.49573,0.837883
-47.6585,0.858072,0.600448,3,7,0,0.360502,1.52276,2.94551,0.148414,4.92172,0.593469,0.078629,0.341549,0.360502,0.360502,0.360502,0.360502,0.593469,0.256828,0.256828,0.447695,0.447695,0.447695,0.447695,0.992713
-49.1523,0.954122,0.600448,3,7,0,0.3303,1.02984,2.03377,0.169084,4.5414,0.674324,0.117938,0.287084,0.3303,0.3303,0.3303,0.3303,0.674324,0.286925,0.286925,0.491524,0.491524,0.491524,0.491524,0.989342
-47.1739,0.999801,0.600448,3,7,0,0.382445,1.01573,3.08135,0.137136,2.25192,0.233998,0.138498,0.364891,0.382445,0.382445,0.382445,0.382445,0.233998,0.239875,0.239875,0.42221,0.42221,0.42221,0.42221,0.894803
-45.2723,0.958866,0.600448,3,7,0,0.452888,2.08496,1.88102,0.161798,2.26736,0.34031,0.0562993,0.383852,0.452888,0.452888,0.452888,0.452888,0.34031,0.276457,0.276457,0.476485,0.476485,0.476485,0.476485,0.896415
-45.9761,0.83474,0.600448,2,3,0,0.393228,1.92705,2.41205,0.151023,2.32106,0.188302,0.0572449,0.357982,0.393228,0.393228,0.393228,0.393228,0.188302,0.260697,0.260697,0.45343,0.45343,0.45343,0.45343,0.901831
-47.4735,0.944007,0.600448,3,7,0,0.457027,1.89615,1.88348,0.127946,4.46012,0.310388,0.0686208,0.387532,0.457027,0.457027,0.457027,0.457027,0.310388,0.225774,0.225774,0.400574,0.400574,0.400574,0.400574,0.988439
-48.0363,0.80904,0.600448,3,7,0,0.399213,1.39307,1.44197,0.156233,1.78782,0.117895,0.0991296,0.304814,0.399213,0.399213,0.399213,0.399213,0.117895,0.268359,0.268359,0.464701,0.464701,0.464701,0.464701,0.832675
-50.2296,0.49869,0.600448,3,7,0,0.485488,1.64008,0.562841,0.174676,4.69996,0.485417,0.0941673,0.20896,0.485488,0.485488,0.485488,0.485488,0.485417,0.294855,0.294855,0.50277,0.50277,0.50277,0.50277,0.990904
