# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 6
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 2454467434
# output
#   file = outputnotheta_norI2_jun26.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,prop
# Adaptation terminated
# Step size = 0.450852
# Diagonal elements of inverse mass matrix:
# 0.048736, 0.139795, 0.323374, 0.0188067, 0.106381, 0.255538
-46.2171,0.987823,0.450852,3,7,0,0.372187,1.72168,1.11848,0.151458,2.45185,0.438215,0.0665343,0.250565,0.372187,0.372187,0.372187,0.372187,0.438215,0.261338,0.261338,0.454379,0.454379,0.454379,0.454379,0.913866
-46.9917,0.967589,0.450852,3,7,0,0.389786,2.15142,1.96242,0.136581,2.7481,0.202722,0.0453393,0.335015,0.389786,0.389786,0.389786,0.389786,0.202722,0.239031,0.239031,0.420926,0.420926,0.420926,0.420926,0.93595
-49.0962,0.570471,0.450852,2,3,0,0.338367,1.83199,2.34446,0.149227,2.13889,0.185541,0.0541707,0.305918,0.338367,0.338367,0.338367,0.338367,0.185541,0.258036,0.258036,0.449489,0.449489,0.449489,0.449489,0.882214
-46.3271,1,0.450852,3,7,0,0.428552,1.97783,2.44677,0.186699,2.45405,0.220489,0.0592984,0.391451,0.428552,0.428552,0.428552,0.428552,0.220489,0.311608,0.311608,0.526117,0.526117,0.526117,0.526117,0.914055
-45.8257,0.92057,0.450852,3,7,0,0.379564,1.77877,3.89645,0.156736,3.08679,0.42209,0.0640878,0.371854,0.379564,0.379564,0.379564,0.379564,0.42209,0.269096,0.269096,0.465779,0.465779,0.465779,0.465779,0.954352
-48.0241,0.855963,0.450852,3,7,0,0.461712,1.9461,1.48051,0.197454,3.77962,0.266751,0.0659465,0.356663,0.461712,0.461712,0.461712,0.461712,0.266751,0.326258,0.326258,0.546072,0.546072,0.546072,0.546072,0.977169
-47.4899,0.99729,0.450852,3,7,0,0.510978,2.22328,1.38797,0.166604,1.59775,0.291335,0.0553153,0.383447,0.510978,0.510978,0.510978,0.510978,0.291335,0.283379,0.283379,0.486455,0.486455,0.486455,0.486455,0.797648
-45.3848,0.91319,0.450852,3,7,0,0.423605,2.21249,2.06579,0.145448,2.92724,0.323731,0.0463542,0.369926,0.423605,0.423605,0.423605,0.423605,0.323731,0.252407,0.252407,0.441105,0.441105,0.441105,0.441105,0.946456
-45.3848,0.911417,0.450852,3,7,0,0.423605,2.21249,2.06579,0.145448,2.92724,0.323731,0.0463542,0.369926,0.423605,0.423605,0.423605,0.423605,0.323731,0.252407,0.252407,0.441105,0.441105,0.441105,0.441105,0.946456
-46.5138,0.90572,0.450852,3,7,0,0.406608,2.53656,2.79586,0.150363,2.6945,0.299249,0.0321782,0.381779,0.406608,0.406608,0.406608,0.406608,0.299249,0.259719,0.259719,0.451984,0.451984,0.451984,0.451984,0.932424
-46.0972,0.922068,0.450852,4,15,0,0.462667,2.21876,2.42238,0.168959,2.21986,0.284982,0.0503121,0.421624,0.462667,0.462667,0.462667,0.462667,0.284982,0.286747,0.286747,0.49127,0.49127,0.49127,0.49127,0.891376
-46.0095,0.875006,0.450852,2,3,0,0.425096,2.00075,1.47054,0.171062,1.66325,0.213918,0.0574874,0.327409,0.425096,0.425096,0.425096,0.425096,0.213918,0.28974,0.28974,0.495531,0.495531,0.495531,0.495531,0.810479
-44.9349,0.99198,0.450852,3,7,0,0.413316,1.31719,2.05676,0.157529,2.55265,0.249371,0.110722,0.360466,0.413316,0.413316,0.413316,0.413316,0.249371,0.270253,0.270253,0.46747,0.46747,0.46747,0.46747,0.922125
-45.6045,0.982535,0.450852,3,7,0,0.478064,2.20858,1.17279,0.156541,2.65541,0.243971,0.0525184,0.330102,0.478064,0.478064,0.478064,0.478064,0.243971,0.268811,0.268811,0.465362,0.465362,0.465362,0.465362,0.92973
-49.1366,0.64102,0.450852,3,7,0,0.458694,1.14698,1.15155,0.15591,2.56324,0.104655,0.145679,0.31368,0.458694,0.458694,0.458694,0.458694,0.104655,0.267887,0.267887,0.464011,0.464011,0.464011,0.464011,0.922945
-49.0162,0.983862,0.450852,2,3,0,0.426504,1.60154,0.965732,0.16259,2.08644,0.0993833,0.085977,0.264132,0.426504,0.426504,0.426504,0.426504,0.0993833,0.277603,0.277603,0.478143,0.478143,0.478143,0.478143,0.875872
-45.8247,0.879825,0.450852,3,7,0,0.436644,2.00215,1.12776,0.157079,4.09877,0.376757,0.0589666,0.295277,0.436644,0.436644,0.436644,0.436644,0.376757,0.269596,0.269596,0.46651,0.46651,0.46651,0.46651,0.983407
-45.7016,0.97369,0.450852,3,7,0,0.445313,1.49353,1.83523,0.168179,3.74164,0.290772,0.100008,0.374251,0.445313,0.445313,0.445313,0.445313,0.290772,0.285633,0.285633,0.48968,0.48968,0.48968,0.48968,0.976285
-47.2826,0.888096,0.450852,3,7,0,0.455665,2.03556,3.43926,0.161079,4.58837,0.283966,0.0595132,0.441043,0.455665,0.455665,0.455665,0.455665,0.283966,0.275416,0.275416,0.474978,0.474978,0.474978,0.474978,0.989831
-47.4804,0.979166,0.450852,3,7,0,0.473663,2.11188,2.40415,0.150973,5.23772,0.299785,0.057318,0.430871,0.473663,0.473663,0.473663,0.473663,0.299785,0.260623,0.260623,0.453321,0.453321,0.453321,0.453321,0.994688
-47.3851,0.975995,0.450852,3,7,0,0.388895,1.52687,2.47919,0.14735,3.08651,0.120619,0.0844733,0.356301,0.388895,0.388895,0.388895,0.388895,0.120619,0.255245,0.255245,0.44534,0.44534,0.44534,0.44534,0.954339
-47.4612,0.890102,0.450852,3,7,0,0.338929,1.08054,1.39295,0.164145,3.9579,0.469579,0.115037,0.254759,0.338929,0.338929,0.338929,0.338929,0.469579,0.279845,0.279845,0.481377,0.481377,0.481377,0.481377,0.980897
-47.4451,0.887333,0.450852,3,7,0,0.339754,1.61785,2.55917,0.129122,3.41959,0.335337,0.0673816,0.313467,0.339754,0.339754,0.339754,0.339754,0.335337,0.227594,0.227594,0.403389,0.403389,0.403389,0.403389,0.967274
-46.6643,0.992142,0.450852,3,7,0,0.499236,2.11003,1.39272,0.181116,1.98361,0.246003,0.0605243,0.375227,0.499236,0.499236,0.499236,0.499236,0.246003,0.303879,0.303879,0.515416,0.515416,0.515416,0.515416,0.862429
-46.1392,0.757858,0.450852,4,15,0,0.356583,1.67365,1.78895,0.178814,2.55771,0.360252,0.066881,0.296986,0.356583,0.356583,0.356583,0.356583,0.360252,0.300667,0.300667,0.510934,0.510934,0.510934,0.510934,0.922518
-47.6613,0.889141,0.450852,3,7,0,0.365691,0.980372,1.79354,0.127296,2.44711,0.399188,0.137197,0.304851,0.365691,0.365691,0.365691,0.365691,0.399188,0.224767,0.224767,0.399014,0.399014,0.399014,0.399014,0.913457
-46.2007,0.946985,0.450852,3,7,0,0.360934,1.20037,2.55958,0.176942,2.86239,0.501622,0.108671,0.333021,0.360934,0.360934,0.360934,0.360934,0.501622,0.298044,0.298044,0.507258,0.507258,0.507258,0.507258,0.942868
-46.1492,0.856488,0.450852,3,7,0,0.369947,1.23451,1.42811,0.153837,3.21768,0.531862,0.107646,0.281248,0.369947,0.369947,0.369947,0.369947,0.531862,0.264845,0.264845,0.459547,0.459547,0.459547,0.459547,0.959952
-45.4291,0.999871,0.450852,3,7,0,0.413335,1.96685,2.48098,0.144531,2.97605,0.237128,0.0578243,0.378755,0.413335,0.413335,0.413335,0.413335,0.237128,0.251034,0.251034,0.43905,0.43905,0.43905,0.43905,0.949006
-46.526,0.912527,0.450852,2,3,0,0.3812,1.25671,1.85702,0.136339,2.35008,0.20018,0.108486,0.32168,0.3812,0.3812,0.3812,0.3812,0.20018,0.238662,0.238662,0.420365,0.420365,0.420365,0.420365,0.904638
-46.8037,0.819162,0.450852,3,7,0,0.397643,1.27507,2.89831,0.178387,1.50207,0.226634,0.111106,0.375726,0.397643,0.397643,0.397643,0.397643,0.226634,0.300069,0.300069,0.510097,0.510097,0.510097,0.510097,0.777331
-46.0121,0.701081,0.450852,3,7,0,0.388674,1.59115,1.46609,0.140843,1.86955,0.342731,0.0791692,0.298958,0.388674,0.388674,0.388674,0.388674,0.342731,0.245489,0.245489,0.430714,0.430714,0.430714,0.430714,0.845808
-45.3883,0.973762,0.450852,3,7,0,0.4635,2.06875,1.21025,0.152443,2.74568,0.396234,0.0585603,0.325321,0.4635,0.4635,0.4635,0.4635,0.396234,0.262792,0.262792,0.456525,0.456525,0.456525,0.456525,0.935796
-45.3883,0.869689,0.450852,3,7,0,0.4635,2.06875,1.21025,0.152443,2.74568,0.396234,0.0585603,0.325321,0.4635,0.4635,0.4635,0.4635,0.396234,0.262792,0.262792,0.456525,0.456525,0.456525,0.456525,0.935796
-44.8359,0.933039,0.450852,3,7,0,0.410725,1.58496,2.35218,0.170003,2.91475,0.277637,0.084181,0.37164,0.410725,0.410725,0.410725,0.410725,0.277637,0.288235,0.288235,0.49339,0.49339,0.49339,0.49339,0.945783
-48.3136,0.955308,0.450852,3,7,0,0.427064,1.84809,0.891284,0.16727,1.22076,0.428544,0.0672787,0.251913,0.427064,0.427064,0.427064,0.427064,0.428544,0.284332,0.284332,0.48782,0.48782,0.48782,0.48782,0.704994
-52.4807,0.709562,0.450852,3,7,0,0.368539,1.89274,4.17181,0.148917,7.72873,0.135699,0.0555238,0.362855,0.368539,0.368539,0.368539,0.368539,0.135699,0.257575,0.257575,0.448806,0.448806,0.448806,0.448806,0.99956
-51.1568,0.802613,0.450852,3,7,0,0.578056,2.31704,0.328456,0.153525,2.34958,0.427091,0.0569762,0.161836,0.578056,0.578056,0.578056,0.578056,0.427091,0.264387,0.264387,0.458873,0.458873,0.458873,0.458873,0.904591
-51.822,0.837254,0.450852,2,3,0,0.596565,2.69748,0.454083,0.169763,3.02965,0.602188,0.0401937,0.217728,0.596565,0.596565,0.596565,0.596565,0.602188,0.287893,0.287893,0.492903,0.492903,0.492903,0.492903,0.951668
-47.9849,0.999315,0.450852,3,7,0,0.55411,2.18982,1.12783,0.16152,4.31854,0.316327,0.0620253,0.374725,0.55411,0.55411,0.55411,0.55411,0.316327,0.276054,0.276054,0.475903,0.475903,0.475903,0.475903,0.986681
-47.4578,0.952322,0.450852,3,7,0,0.520375,2.50895,1.1174,0.172353,3.71391,0.278282,0.0423345,0.350145,0.520375,0.520375,0.520375,0.520375,0.278282,0.291572,0.291572,0.498129,0.498129,0.498129,0.498129,0.975618
-48.4553,0.986527,0.450852,3,7,0,0.321857,1.02672,3.25144,0.139329,4.46301,0.276862,0.115282,0.309395,0.321857,0.321857,0.321857,0.321857,0.276862,0.243201,0.243201,0.427255,0.427255,0.427255,0.427255,0.988472
-45.302,1,0.450852,3,7,0,0.416535,1.78923,1.67695,0.150838,2.74377,0.484061,0.0695985,0.338667,0.416535,0.416535,0.416535,0.416535,0.484061,0.260423,0.260423,0.453026,0.453026,0.453026,0.453026,0.935673
-45.302,0.73424,0.450852,2,3,0,0.416535,1.78923,1.67695,0.150838,2.74377,0.484061,0.0695985,0.338667,0.416535,0.416535,0.416535,0.416535,0.484061,0.260423,0.260423,0.453026,0.453026,0.453026,0.453026,0.935673
-52.1216,0.627315,0.450852,3,7,0,0.307742,1.78297,1.78176,0.143842,7.117,0.444204,0.0517431,0.255936,0.307742,0.307742,0.307742,0.307742,0.444204,0.250001,0.250001,0.437502,0.437502,0.437502,0.437502,0.999189
-50.308,0.984814,0.450852,3,7,0,0.31806,1.87201,2.29017,0.152583,5.68127,0.345682,0.0489222,0.285856,0.31806,0.31806,0.31806,0.31806,0.345682,0.262998,0.262998,0.456828,0.456828,0.456828,0.456828,0.996591
-49.7667,0.997904,0.450852,2,3,0,0.39595,2.31073,3.24933,0.184173,5.81312,0.428179,0.0392738,0.380587,0.39595,0.39595,0.39595,0.39595,0.428179,0.308122,0.308122,0.521305,0.521305,0.521305,0.521305,0.997012
-46.64,0.964283,0.450852,3,7,0,0.410888,1.17948,3.97119,0.162652,2.22401,0.292785,0.126322,0.403142,0.410888,0.410888,0.410888,0.410888,0.292785,0.277692,0.277692,0.478271,0.478271,0.478271,0.478271,0.891826
-48.4333,0.952482,0.450852,3,7,0,0.40212,2.57949,0.925493,0.170963,1.90868,0.354245,0.0304857,0.242745,0.40212,0.40212,0.40212,0.40212,0.354245,0.289599,0.289599,0.49533,0.49533,0.49533,0.49533,0.851724
-52.3063,0.788205,0.450852,3,7,0,0.485918,1.19129,3.46112,0.132358,4.03324,0.200818,0.147636,0.470663,0.485918,0.485918,0.485918,0.485918,0.200818,0.232576,0.232576,0.411061,0.411061,0.411061,0.411061,0.982283
-47.5008,1,0.450852,2,3,0,0.36772,1.4836,4.23158,0.133593,4.39879,0.2692,0.0834064,0.362377,0.36772,0.36772,0.36772,0.36772,0.2692,0.234469,0.234469,0.413962,0.413962,0.413962,0.413962,0.987708
-45.0498,0.998026,0.450852,3,7,0,0.393318,1.29206,2.56626,0.155812,2.27715,0.251765,0.108047,0.363103,0.393318,0.393318,0.393318,0.393318,0.251765,0.267744,0.267744,0.463801,0.463801,0.463801,0.463801,0.897424
-46.9615,0.856195,0.450852,3,7,0,0.32613,1.0949,3.41372,0.150431,3.94094,0.368929,0.109115,0.315395,0.32613,0.32613,0.32613,0.32613,0.368929,0.25982,0.25982,0.452133,0.452133,0.452133,0.452133,0.98057
-46.6883,0.990976,0.450852,4,15,0,0.368507,1.41783,3.18794,0.147711,3.35262,0.570746,0.0892664,0.353303,0.368507,0.368507,0.368507,0.368507,0.570746,0.255782,0.255782,0.44614,0.44614,0.44614,0.44614,0.965007
-46.7537,0.953034,0.450852,3,7,0,0.468292,2.07171,0.6896,0.167813,2.21493,0.295018,0.0589906,0.233314,0.468292,0.468292,0.468292,0.468292,0.295018,0.285109,0.285109,0.488931,0.488931,0.488931,0.488931,0.890839
-46.3615,1,0.450852,2,3,0,0.498343,1.66785,0.971683,0.156166,2.14164,0.329782,0.094014,0.309747,0.498343,0.498343,0.498343,0.498343,0.329782,0.268261,0.268261,0.464559,0.464559,0.464559,0.464559,0.882538
-47.0116,1,0.450852,3,7,0,0.382571,0.983217,4.49708,0.153336,2.96509,0.363486,0.143122,0.378309,0.382571,0.382571,0.382571,0.382571,0.363486,0.264107,0.264107,0.458462,0.458462,0.458462,0.458462,0.948444
-48.8156,0.923592,0.450852,4,11,0,0.604102,1.97241,0.789353,0.170847,2.60627,0.270568,0.0840436,0.329756,0.604102,0.604102,0.604102,0.604102,0.270568,0.289434,0.289434,0.495096,0.495096,0.495096,0.495096,0.926191
-46.1337,0.885004,0.450852,3,7,0,0.404542,2.04855,2.33146,0.135796,3.56941,0.25111,0.0521544,0.365239,0.404542,0.404542,0.404542,0.404542,0.25111,0.237835,0.237835,0.419104,0.419104,0.419104,0.419104,0.971827
-45.7109,0.874014,0.450852,3,7,0,0.399599,1.50168,2.60377,0.137264,3.54281,0.374665,0.0890129,0.370032,0.399599,0.399599,0.399599,0.399599,0.374665,0.24007,0.24007,0.422506,0.422506,0.422506,0.422506,0.971068
-47.914,0.917259,0.450852,3,7,0,0.413425,1.48608,3.004,0.17095,4.83431,0.150994,0.0935407,0.392924,0.413425,0.413425,0.413425,0.413425,0.150994,0.289581,0.289581,0.495305,0.495305,0.495305,0.495305,0.992048
-45.3787,0.982686,0.450852,3,7,0,0.407459,1.7626,3.3796,0.1719,2.28536,0.314845,0.0699193,0.393581,0.407459,0.407459,0.407459,0.407459,0.314845,0.290929,0.290929,0.497218,0.497218,0.497218,0.497218,0.898262
-47.0098,0.858121,0.450852,3,7,0,0.353972,1.31413,2.81146,0.183375,3.97256,0.389192,0.0951154,0.332692,0.353972,0.353972,0.353972,0.353972,0.389192,0.307017,0.307017,0.519775,0.519775,0.519775,0.519775,0.981175
-45.2699,0.849423,0.450852,2,3,0,0.371462,1.51066,2.90988,0.142233,3.11709,0.331831,0.0820055,0.351224,0.371462,0.371462,0.371462,0.371462,0.331831,0.247584,0.247584,0.43387,0.43387,0.43387,0.43387,0.955714
-47.2286,0.86409,0.450852,2,3,0,0.397998,1.27157,1.97936,0.131176,2.363,0.183112,0.111595,0.343011,0.397998,0.397998,0.397998,0.397998,0.183112,0.230759,0.230759,0.408269,0.408269,0.408269,0.408269,0.905863
-48.3608,0.948678,0.450852,3,7,0,0.433074,1.24055,0.754816,0.153179,1.56262,0.245696,0.125255,0.229487,0.433074,0.433074,0.433074,0.433074,0.245696,0.263877,0.263877,0.458123,0.458123,0.458123,0.458123,0.790413
-47.2386,0.9873,0.450852,3,7,0,0.475755,1.9285,1.06235,0.197934,1.64569,0.32039,0.0691587,0.311314,0.475755,0.475755,0.475755,0.475755,0.32039,0.326904,0.326904,0.546942,0.546942,0.546942,0.546942,0.807121
-46.6769,0.944933,0.450852,4,15,0,0.376046,1.20395,2.02585,0.130188,2.61661,0.236087,0.112817,0.326453,0.376046,0.376046,0.376046,0.376046,0.236087,0.229239,0.229239,0.405927,0.405927,0.405927,0.405927,0.92695
-45.844,0.992556,0.450852,3,7,0,0.396172,1.2749,2.00449,0.140431,2.50398,0.208079,0.110714,0.342797,0.396172,0.396172,0.396172,0.396172,0.208079,0.244868,0.244868,0.429776,0.429776,0.429776,0.429776,0.918241
-49.3064,0.779875,0.450852,4,15,0,0.340304,1.49896,1.84959,0.173275,3.7335,0.751034,0.0760112,0.286773,0.340304,0.340304,0.340304,0.340304,0.751034,0.292877,0.292877,0.499977,0.499977,0.499977,0.499977,0.976091
-49.2255,0.963504,0.450852,3,7,0,0.426226,1.95146,1.39276,0.175083,1.02302,0.257304,0.0605528,0.320357,0.426226,0.426226,0.426226,0.426226,0.257304,0.295428,0.295428,0.503579,0.503579,0.503579,0.503579,0.640493
-46.6417,0.636972,0.450852,2,3,0,0.401784,1.88061,1.89566,0.197927,2.16209,0.268577,0.061271,0.341428,0.401784,0.401784,0.401784,0.401784,0.268577,0.326895,0.326895,0.54693,0.54693,0.54693,0.54693,0.884915
-48.6014,0.923261,0.450852,3,7,0,0.445688,1.59701,2.3579,0.198629,1.81576,0.496865,0.0902522,0.403517,0.445688,0.445688,0.445688,0.445688,0.496865,0.327839,0.327839,0.5482,0.5482,0.5482,0.5482,0.837285
-49.0923,0.965267,0.450852,3,7,0,0.458804,1.48324,1.90693,0.121827,4.20123,0.218146,0.104103,0.390656,0.458804,0.458804,0.458804,0.458804,0.218146,0.216241,0.216241,0.385722,0.385722,0.385722,0.385722,0.985023
-48.4539,0.9078,0.450852,3,7,0,0.46091,2.2506,2.68696,0.194761,3.49555,0.265532,0.0485505,0.429528,0.46091,0.46091,0.46091,0.46091,0.265532,0.322619,0.322619,0.541155,0.541155,0.541155,0.541155,0.969668
-49.4696,0.942766,0.450852,3,7,0,0.409497,1.57363,1.21227,0.1213,1.75999,0.253414,0.0848852,0.287662,0.409497,0.409497,0.409497,0.409497,0.253414,0.215415,0.215415,0.384427,0.384427,0.384427,0.384427,0.827953
-52.2654,0.942686,0.450852,3,7,0,0.359475,1.48113,2.60158,0.20682,6.41251,0.538272,0.0817374,0.332818,0.359475,0.359475,0.359475,0.359475,0.538272,0.338761,0.338761,0.562763,0.562763,0.562763,0.562763,0.998359
-52.9352,1,0.450852,3,7,0,0.402198,1.51053,1.43422,0.117835,1.94048,0.093719,0.0888023,0.306354,0.402198,0.402198,0.402198,0.402198,0.093719,0.209959,0.209959,0.375836,0.375836,0.375836,0.375836,0.856365
-46.0013,1,0.450852,3,7,0,0.418779,1.70204,2.39746,0.180811,3.3738,0.399169,0.0763482,0.380692,0.418779,0.418779,0.418779,0.418779,0.399169,0.303454,0.303454,0.514824,0.514824,0.514824,0.514824,0.965741
-44.8748,1,0.450852,2,3,0,0.415595,1.73805,2.46532,0.162209,3.02553,0.371656,0.0730879,0.380277,0.415595,0.415595,0.415595,0.415595,0.371656,0.277052,0.277052,0.477346,0.477346,0.477346,0.477346,0.951468
-45.1248,0.942836,0.450852,3,7,0,0.424337,2.04593,2.23271,0.154056,3.39816,0.283286,0.05485,0.378832,0.424337,0.424337,0.424337,0.424337,0.283286,0.265168,0.265168,0.460021,0.460021,0.460021,0.460021,0.966565
-47.3105,0.912721,0.450852,3,7,0,0.366805,1.27186,1.26001,0.13164,3.74025,0.478329,0.102819,0.26276,0.366805,0.366805,0.366805,0.366805,0.478329,0.231474,0.231474,0.409368,0.409368,0.409368,0.409368,0.976252
-49.0999,0.939029,0.450852,3,7,0,0.319367,1.2062,3.06939,0.203695,1.50589,0.360111,0.0955975,0.304533,0.319367,0.319367,0.319367,0.319367,0.360111,0.334615,0.334615,0.557263,0.557263,0.557263,0.557263,0.778179
-47.4365,0.968785,0.450852,2,3,0,0.374048,0.727277,2.33564,0.179996,2.37039,0.421078,0.180749,0.33786,0.374048,0.374048,0.374048,0.374048,0.421078,0.302318,0.302318,0.51324,0.51324,0.51324,0.51324,0.906556
-48.68,0.983893,0.450852,3,7,0,0.38488,2.16547,3.12045,0.12297,4.011,0.245179,0.0441442,0.367893,0.38488,0.38488,0.38488,0.38488,0.245179,0.21803,0.21803,0.388524,0.388524,0.388524,0.388524,0.981885
-49.3646,0.992693,0.450852,3,7,0,0.411041,1.30387,1.64801,0.214572,1.51528,0.16261,0.111589,0.331944,0.411041,0.411041,0.411041,0.411041,0.16261,0.348934,0.348934,0.576114,0.576114,0.576114,0.576114,0.780254
-45.6327,0.994936,0.450852,3,7,0,0.359775,1.13101,2.66804,0.16871,1.82977,0.295395,0.116102,0.334811,0.359775,0.359775,0.359775,0.359775,0.295395,0.286391,0.286391,0.490762,0.490762,0.490762,0.490762,0.83955
-46.0973,0.991068,0.450852,3,7,0,0.454764,2.43865,1.64855,0.152218,3.77407,0.331068,0.0396913,0.3673,0.454764,0.454764,0.454764,0.454764,0.331068,0.26246,0.26246,0.456035,0.456035,0.456035,0.456035,0.977042
-45.2399,0.991697,0.450852,3,7,0,0.400369,1.82695,1.86317,0.140752,2.52382,0.265592,0.0644206,0.33824,0.400369,0.400369,0.400369,0.400369,0.265592,0.245352,0.245352,0.430506,0.430506,0.430506,0.430506,0.919847
-45.0187,0.967223,0.450852,3,7,0,0.388749,1.39712,2.84049,0.166322,2.17887,0.375337,0.0961407,0.366048,0.388749,0.388749,0.388749,0.388749,0.375337,0.282975,0.282975,0.485875,0.485875,0.485875,0.485875,0.88683
-46.0842,0.885385,0.450852,3,7,0,0.423344,1.46697,2.49576,0.156638,1.99728,0.414415,0.0976331,0.388446,0.423344,0.423344,0.423344,0.423344,0.414415,0.268952,0.268952,0.465569,0.465569,0.465569,0.465569,0.864297
-46.2923,0.983275,0.450852,3,7,0,0.37108,1.66944,2.36436,0.143683,4.69657,0.268019,0.069894,0.336195,0.37108,0.37108,0.37108,0.37108,0.268019,0.249763,0.249763,0.437144,0.437144,0.437144,0.437144,0.990874
-44.9737,0.903574,0.450852,3,7,0,0.45453,1.89239,1.17697,0.158295,2.41689,0.347332,0.0685029,0.314439,0.45453,0.45453,0.45453,0.45453,0.347332,0.271371,0.271371,0.469099,0.469099,0.469099,0.469099,0.910801
-45.2472,0.968323,0.450852,2,3,0,0.466093,1.84515,1.27958,0.161273,2.30074,0.364943,0.0736437,0.336447,0.466093,0.466093,0.466093,0.466093,0.364943,0.275697,0.275697,0.475385,0.475385,0.475385,0.475385,0.899815
-45.0026,0.820511,0.450852,3,7,0,0.377133,1.51522,2.72225,0.165769,2.6995,0.428566,0.0828785,0.352346,0.377133,0.377133,0.377133,0.377133,0.428566,0.282181,0.282181,0.484736,0.484736,0.484736,0.484736,0.932761
-47.2915,0.891611,0.450852,3,7,0,0.352641,1.42834,4.23617,0.13178,3.21962,0.407472,0.0845301,0.347541,0.352641,0.352641,0.352641,0.352641,0.407472,0.231689,0.231689,0.409698,0.409698,0.409698,0.409698,0.96003
-47.0678,0.929137,0.450852,3,7,0,0.379142,1.21461,3.1715,0.160297,1.75493,0.502916,0.112539,0.363241,0.379142,0.379142,0.379142,0.379142,0.502916,0.274283,0.274283,0.473334,0.473334,0.473334,0.473334,0.82708
-45.9387,0.989709,0.450852,3,7,0,0.37277,1.1195,2.34751,0.149169,2.26353,0.465283,0.121688,0.337131,0.37277,0.37277,0.37277,0.37277,0.465283,0.257949,0.257949,0.449361,0.449361,0.449361,0.449361,0.896018
-46.0274,0.861758,0.450852,3,7,0,0.366667,1.04968,3.27295,0.180141,2.23885,0.333121,0.128352,0.352772,0.366667,0.366667,0.366667,0.366667,0.333121,0.302521,0.302521,0.513523,0.513523,0.513523,0.513523,0.893419
-47.8466,0.968244,0.450852,2,3,0,0.329185,0.736308,4.00828,0.168559,1.92027,0.282654,0.15764,0.323205,0.329185,0.329185,0.329185,0.329185,0.282654,0.286176,0.286176,0.490455,0.490455,0.490455,0.490455,0.853433
-46.6316,0.967477,0.450852,3,7,0,0.35844,0.98424,2.58583,0.135462,3.78858,0.381564,0.133957,0.331437,0.35844,0.35844,0.35844,0.35844,0.381564,0.237325,0.237325,0.418327,0.418327,0.418327,0.418327,0.977372
-45.5797,0.925183,0.450852,3,7,0,0.357434,1.04459,1.72516,0.148376,2.58726,0.387261,0.125758,0.293759,0.357434,0.357434,0.357434,0.357434,0.387261,0.256772,0.256772,0.447612,0.447612,0.447612,0.447612,0.924774
-44.8616,0.969296,0.450852,3,7,0,0.380089,1.45804,1.59703,0.155366,2.67555,0.429126,0.0884432,0.303122,0.380089,0.380089,0.380089,0.380089,0.429126,0.26709,0.26709,0.462843,0.462843,0.462843,0.462843,0.931131
-45.2734,0.917864,0.450852,3,7,0,0.439107,1.59953,1.94267,0.148675,2.45065,0.335362,0.0886959,0.376174,0.439107,0.439107,0.439107,0.439107,0.335362,0.257216,0.257216,0.448272,0.448272,0.448272,0.448272,0.913762
-46.7988,0.962482,0.450852,3,7,0,0.362447,1.49855,2.2364,0.168226,3.33167,0.190984,0.0809902,0.323723,0.362447,0.362447,0.362447,0.362447,0.190984,0.2857,0.2857,0.489776,0.489776,0.489776,0.489776,0.964266
-47.1395,0.991835,0.450852,2,3,0,0.354172,1.43563,2.47026,0.162395,3.91231,0.199065,0.084281,0.324222,0.354172,0.354172,0.354172,0.354172,0.199065,0.27732,0.27732,0.477734,0.477734,0.477734,0.477734,0.980006
-45.4077,1,0.450852,2,3,0,0.401948,1.13708,2.36999,0.159654,3.39611,0.272667,0.128926,0.364373,0.401948,0.401948,0.401948,0.401948,0.272667,0.273348,0.273348,0.471977,0.471977,0.471977,0.471977,0.966497
-47.0324,0.934207,0.450852,3,7,0,0.408525,0.867052,1.18499,0.161109,3.67888,0.313004,0.171658,0.283619,0.408525,0.408525,0.408525,0.408525,0.313004,0.27546,0.27546,0.475042,0.475042,0.475042,0.475042,0.974749
-49.976,0.95721,0.450852,3,7,0,0.492261,3.453,1.11974,0.145183,2.208,0.367701,0.0155804,0.331605,0.492261,0.492261,0.492261,0.492261,0.367701,0.252011,0.252011,0.440512,0.440512,0.440512,0.440512,0.890079
