# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_one_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 4
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 959355769
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,blood.1,blood.2,blood.3,blood.4,prop
# Adaptation terminated
# Step size = 0.193936
# Diagonal elements of inverse mass matrix:
# 1.63706, 0.0746066, 0.472884, 0.0133464, 0.147909, 0.423134

-25.426,0.97915,0.193936,4,15,0,2.0775,1.12132,1.56422,0.140915,1.69788,0.0201179,0.676948,1.64278,2.0775,2.0775,0.0201179,0.131437,0.131437,0.344754,0.344754,0.816929
-24.8118,0.985281,0.193936,5,31,0,1.56076,2.19725,1.34138,0.148414,1.27885,0.0424776,0.173415,1.15265,1.56076,1.56076,0.0424776,0.137926,0.137926,0.359332,0.359332,0.721643
-25.0769,0.714876,0.193936,3,7,0,2.33157,2.01302,1.09231,0.147932,1.24236,0.0445144,0.311461,1.54947,2.33157,2.33157,0.0445144,0.13751,0.13751,0.358404,0.358404,0.711297
-25.8842,0.611912,0.193936,3,7,0,1.31416,1.96203,1.19092,0.156326,1.36531,0.0502692,0.184736,0.914736,1.31416,1.31416,0.0502692,0.144719,0.144719,0.374358,0.374358,0.744699
-26.0364,0.947666,0.193936,4,15,0,4.03217,2.86986,0.659176,0.130471,2.09079,0.0231381,0.228651,1.94642,4.03217,4.03217,0.0231381,0.122318,0.122318,0.323899,0.323899,0.87641
-24.4202,0.991148,0.193936,4,15,0,3.55557,2.11494,0.971001,0.145838,1.99031,0.0219535,0.428944,2.20906,3.55557,3.55557,0.0219535,0.135702,0.135702,0.35436,0.35436,0.863347
-25.3843,0.938424,0.193936,5,23,0,2.86674,1.96678,1.35493,0.147144,2.64994,0.0284741,0.401077,2.12722,2.86674,2.86674,0.0284741,0.13683,0.13683,0.356885,0.356885,0.929345
-27.3999,0.963779,0.193936,4,15,0,3.22404,2.61357,0.233703,0.126884,1.16318,0.0576008,0.236233,0.6719,3.22404,3.22404,0.0576008,0.119164,0.119164,0.316585,0.316585,0.687509
-25.6075,0.998936,0.193936,5,23,0,2.69885,2.10696,0.501647,0.112672,1.97551,0.0412676,0.328199,1.06461,2.69885,2.69885,0.0412676,0.106557,0.106557,0.286817,0.286817,0.861309
-25.6075,0.569009,0.193936,4,15,0,2.69885,2.10696,0.501647,0.112672,1.97551,0.0412676,0.328199,1.06461,2.69885,2.69885,0.0412676,0.106557,0.106557,0.286817,0.286817,0.861309
-25.4259,0.744559,0.193936,3,7,0,2.71458,2.40726,0.473509,0.118322,1.49165,0.0414422,0.244481,1.0239,2.71458,2.71458,0.0414422,0.11159,0.11159,0.298803,0.298803,0.775
-26.7065,0.723712,0.193936,4,15,0,1.30402,2.52195,0.953529,0.149656,1.85518,0.0953986,0.104716,0.801477,1.30402,1.30402,0.0953986,0.138996,0.138996,0.361713,0.361713,0.843575
-28.8856,0.987861,0.193936,4,15,0,2.20697,2.44257,0.542324,0.172608,0.596993,0.0417428,0.191868,0.923847,2.20697,2.20697,0.0417428,0.158533,0.158533,0.404185,0.404185,0.449535
-25.2305,0.987885,0.193936,5,31,0,3.78969,2.20811,0.956302,0.142558,2.53813,0.0237654,0.416519,2.33327,3.78969,3.78969,0.0237654,0.132863,0.132863,0.347976,0.347976,0.920986
-27.2133,0.609584,0.193936,2,3,0,3.90935,2.11226,1.07965,0.142204,2.34084,0.0292836,0.472894,2.58128,3.90935,3.90935,0.0292836,0.132556,0.132556,0.347284,0.347284,0.903753
-24.5395,0.968925,0.193936,4,15,0,2.52609,2.25611,1.276,0.14523,1.3923,0.0237713,0.264626,1.82093,2.52609,2.52609,0.0237713,0.135177,0.135177,0.353182,0.353182,0.751498
-25.3467,0.806861,0.193936,4,15,0,1.81274,1.1804,1.64627,0.156439,0.928518,0.0333883,0.556793,1.4633,1.81274,1.81274,0.0333883,0.144816,0.144816,0.37457,0.37457,0.604861
-28.5876,0.378718,0.193936,4,15,0,0.968063,1.4036,2.81732,0.158167,0.929461,0.0815265,0.237863,0.910206,0.968063,0.968063,0.0815265,0.146293,0.146293,0.377805,0.377805,0.605234
-28.5876,0.0116722,0.193936,4,15,0,0.968063,1.4036,2.81732,0.158167,0.929461,0.0815265,0.237863,0.910206,0.968063,0.968063,0.0815265,0.146293,0.146293,0.377805,0.377805,0.605234
-27.4048,0.263054,0.193936,3,5,0,0.977268,1.31795,2.51979,0.156909,0.901248,0.0734717,0.261598,0.89862,0.977268,0.977268,0.0734717,0.145219,0.145219,0.375453,0.375453,0.593937
-24.3153,0.750337,0.193936,4,15,0,3.19427,2.3178,1.01376,0.16544,1.21258,0.0287414,0.314604,2.03523,3.19427,3.19427,0.0287414,0.15248,0.15248,0.391234,0.391234,0.70257
-25.297,0.943112,0.193936,5,31,0,3.66346,1.2612,1.47398,0.142166,1.10104,0.0111756,1.03791,2.82448,3.66346,3.66346,0.0111756,0.132523,0.132523,0.347209,0.347209,0.667476
-23.6916,0.993756,0.193936,4,15,0,2.59825,1.82938,2.20412,0.151975,1.1611,0.0225402,0.417051,2.31153,2.59825,2.59825,0.0225402,0.14099,0.14099,0.366139,0.366139,0.686857
-25.1942,0.784402,0.193936,5,31,0,4.47107,1.70258,1.13073,0.14355,1.25471,0.00989891,0.814689,3.02782,4.47107,4.47107,0.00989891,0.133723,0.133723,0.349914,0.349914,0.714842
-23.7476,0.931337,0.193936,4,15,0,2.24244,1.8996,2.41942,0.138955,1.60726,0.0251863,0.335533,2.04292,2.24244,2.24244,0.0251863,0.129732,0.129732,0.340889,0.340889,0.799564
-23.7476,0.512988,0.193936,4,15,0,2.24244,1.8996,2.41942,0.138955,1.60726,0.0251863,0.335533,2.04292,2.24244,2.24244,0.0251863,0.129732,0.129732,0.340889,0.340889,0.799564
-24.3719,0.993169,0.193936,4,15,0,3.11137,1.92373,2.91889,0.148448,1.55272,0.0172443,0.45445,2.94338,3.11137,3.11137,0.0172443,0.137955,0.137955,0.359395,0.359395,0.788329
-26.0168,0.810843,0.193936,4,15,0,4.51845,1.83356,1.08645,0.139927,1.52392,0.00871212,0.722242,2.99387,4.51845,4.51845,0.00871212,0.130579,0.130579,0.34281,0.34281,0.782144
-24.108,0.903004,0.193936,4,15,0,1.89863,1.26335,1.97755,0.125164,1.85948,0.0282606,0.536753,1.63584,1.89863,1.89863,0.0282606,0.117648,0.117648,0.313049,0.313049,0.844246
-24.108,0.157055,0.193936,4,11,0,1.89863,1.26335,1.97755,0.125164,1.85948,0.0282606,0.536753,1.63584,1.89863,1.89863,0.0282606,0.117648,0.117648,0.313049,0.313049,0.844246
-25.8752,0.826081,0.193936,4,15,0,1.82177,0.95618,3.81915,0.142483,1.30993,0.0282027,0.700213,1.78179,1.82177,1.82177,0.0282027,0.132798,0.132798,0.347829,0.347829,0.730161
-26.826,0.952571,0.193936,4,15,0,1.72138,0.691414,1.49317,0.158302,1.03278,0.020901,0.862181,1.33465,1.72138,1.72138,0.020901,0.146408,0.146408,0.378056,0.378056,0.643984
-26.0788,0.874262,0.193936,5,31,0,0.975997,0.804019,1.53584,0.146511,1.14576,0.0564286,0.436785,0.765889,0.975997,0.975997,0.0564286,0.136284,0.136284,0.355662,0.355662,0.682017
-26.0788,0.332995,0.193936,4,15,0,0.975997,0.804019,1.53584,0.146511,1.14576,0.0564286,0.436785,0.765889,0.975997,0.975997,0.0564286,0.136284,0.136284,0.355662,0.355662,0.682017
-23.9573,0.996596,0.193936,4,15,0,2.59998,1.42657,2.31061,0.153722,1.13586,0.017509,0.624337,2.34206,2.59998,2.59998,0.017509,0.142489,0.142489,0.369451,0.369451,0.678855
-27.0304,0.742813,0.193936,4,15,0,4.03477,1.89932,0.960616,0.145982,0.923794,0.00915132,0.603885,2.49084,4.03477,4.03477,0.00915132,0.135827,0.135827,0.35464,0.35464,0.60299
-24.8087,0.990907,0.193936,3,7,0,4.08296,1.60059,1.07155,0.156837,1.1702,0.0122375,0.823851,2.68464,4.08296,4.08296,0.0122375,0.145157,0.145157,0.375317,0.375317,0.689695
-26.2407,0.946908,0.193936,5,31,0,4.65464,2.12784,1.80716,0.131557,1.45357,0.0128498,0.554342,3.89072,4.65464,4.65464,0.0128498,0.12327,0.12327,0.326097,0.326097,0.766267
-25.5043,0.934407,0.193936,5,23,0,1.87697,1.71234,1.70966,0.127408,2.51192,0.0469834,0.338686,1.53738,1.87697,1.87697,0.0469834,0.119626,0.119626,0.317659,0.317659,0.918887
-24.9116,0.987167,0.193936,5,31,0,4.03288,2.10303,1.42818,0.131472,1.37907,0.0118529,0.49236,3.06602,4.03288,4.03288,0.0118529,0.123196,0.123196,0.325926,0.325926,0.748187
-25.6072,0.957363,0.193936,4,15,0,3.95612,1.8754,0.692144,0.126495,2.171,0.0161457,0.606449,1.97607,3.95612,3.95612,0.0161457,0.118822,0.118822,0.315787,0.315787,0.885936
-26.1959,0.990448,0.193936,4,15,0,1.90292,2.00347,2.81119,0.115622,2.7894,0.0434427,0.256641,1.7885,1.90292,1.90292,0.0434427,0.109188,0.109188,0.2931,0.2931,0.938542
-26.6996,0.993339,0.193936,5,31,0,2.02894,3.06344,1.5718,0.130753,2.10168,0.0542598,0.0948052,1.60758,2.02894,2.02894,0.0542598,0.122565,0.122565,0.32447,0.32447,0.877749
-28.4231,0.934587,0.193936,4,15,0,3.44002,1.78516,2.24471,0.151795,3.82878,0.0205646,0.577131,3.07552,3.44002,3.44002,0.0205646,0.140835,0.140835,0.365796,0.365796,0.978264
-26.9695,0.898714,0.193936,4,15,0,3.93629,1.52897,1.03863,0.129464,2.72449,0.0203369,0.853228,2.54309,3.93629,3.93629,0.0203369,0.121434,0.121434,0.321854,0.321854,0.934421
-27.1208,0.890703,0.193936,4,15,0,2.65239,2.05197,0.57753,0.142701,1.22154,0.0535898,0.340785,1.16365,2.65239,2.65239,0.0535898,0.132986,0.132986,0.348255,0.348255,0.705225
-25.2724,0.931198,0.193936,4,15,0,3.85403,2.07201,0.703158,0.129213,1.66655,0.0163199,0.485346,1.94621,3.85403,3.85403,0.0163199,0.121213,0.121213,0.321343,0.321343,0.811103
-25.0996,0.903143,0.193936,5,23,0,2.39628,1.56746,0.775482,0.122051,1.64748,0.0255913,0.499805,1.29284,2.39628,2.39628,0.0255913,0.114897,0.114897,0.306603,0.306603,0.807465
-26.1192,0.767027,0.193936,4,15,0,1.7321,1.33656,1.56266,0.129154,2.01824,0.0260023,0.455106,1.36909,1.7321,1.7321,0.0260023,0.121161,0.121161,0.321222,0.321222,0.86711
-25.5825,0.365128,0.193936,2,3,0,2.06506,1.49414,1.73141,0.130543,2.48098,0.0233725,0.463483,1.69947,2.06506,2.06506,0.0233725,0.122381,0.122381,0.324045,0.324045,0.916339
-25.6023,0.954472,0.193936,4,15,0,2.59115,1.43842,1.76295,0.115243,2.15999,0.0152842,0.614889,2.14667,2.59115,2.59115,0.0152842,0.10885,0.10885,0.292295,0.292295,0.884674
-26.6653,0.909703,0.193936,5,31,0,4.175,1.16862,2.54877,0.138072,1.9086,0.00948258,1.29757,3.84861,4.175,4.175,0.00948258,0.128964,0.128964,0.339141,0.339141,0.851712
-25.3314,0.968062,0.193936,5,31,0,1.98462,1.69702,2.0886,0.156336,0.906532,0.0351763,0.36364,1.7388,1.98462,1.98462,0.0351763,0.144728,0.144728,0.374378,0.374378,0.596078
-29.0949,0.998604,0.193936,5,31,0,4.74055,1.47506,1.45157,0.119626,4.64754,0.0106523,1.08448,3.6303,4.74055,4.74055,0.0106523,0.112748,0.112748,0.30154,0.30154,0.990415
-30.4993,0.839589,0.193936,4,15,0,1.37986,2.56395,1.86122,0.125347,1.6436,0.0951503,0.106249,1.16531,1.37986,1.37986,0.0951503,0.117809,0.117809,0.313426,0.313426,0.806716
-27.5499,0.923389,0.193936,4,15,0,1.93538,1.82487,0.730938,0.113138,2.38565,0.0328885,0.312058,1.00358,1.93538,1.93538,0.0328885,0.106973,0.106973,0.287812,0.287812,0.90797
-27.5499,0.0742203,0.193936,4,15,0,1.93538,1.82487,0.730938,0.113138,2.38565,0.0328885,0.312058,1.00358,1.93538,1.93538,0.0328885,0.106973,0.106973,0.287812,0.287812,0.90797
-25.8208,0.927038,0.193936,4,15,0,3.52703,1.79127,0.9111,0.113515,2.23609,0.0149686,0.588127,2.10888,3.52703,3.52703,0.0149686,0.107309,0.107309,0.288618,0.288618,0.893125
-25.3227,0.969881,0.193936,4,15,0,1.30675,1.84784,1.72637,0.130838,2.06171,0.0470884,0.205913,1.07424,1.30675,1.30675,0.0470884,0.12264,0.12264,0.324644,0.324644,0.872764
-24.0354,1,0.193936,4,15,0,2.60896,1.83184,1.07572,0.15733,1.03329,0.0223014,0.417743,1.71917,2.60896,2.60896,0.0223014,0.145578,0.145578,0.37624,0.37624,0.644164
-24.3443,0.999552,0.193936,4,15,0,2.64935,1.67879,1.97695,0.164814,0.952003,0.0213472,0.494368,2.28244,2.64935,2.64935,0.0213472,0.151948,0.151948,0.390089,0.390089,0.614033
-24.4949,0.847099,0.193936,5,19,0,2.43634,1.70887,1.60109,0.129805,1.75973,0.0194089,0.441149,1.94499,2.43634,2.43634,0.0194089,0.121734,0.121734,0.322547,0.322547,0.827909
-23.5892,0.988897,0.193936,4,15,0,2.13149,1.9205,1.98013,0.138037,1.63,0.0348402,0.312335,1.83723,2.13149,2.13149,0.0348402,0.128933,0.128933,0.339072,0.339072,0.80407
-26.4486,0.909471,0.193936,4,15,0,3.14126,2.53259,2.61637,0.132998,2.74545,0.0282931,0.249584,2.91174,3.14126,3.14126,0.0282931,0.124533,0.124533,0.329006,0.329006,0.93578
-31.8164,0.434593,0.193936,4,15,0,4.86949,1.34251,0.892385,0.142816,1.06643,0.00289784,1.27186,2.87457,4.86949,4.86949,0.00289784,0.133086,0.133086,0.34848,0.34848,0.655763
-29.0288,0.612379,0.193936,5,31,0,4.04368,2.22023,3.78414,0.171458,0.997076,0.00692837,0.439081,3.95177,4.04368,4.04368,0.00692837,0.157564,0.157564,0.402125,0.402125,0.631043
-29.1412,0.998405,0.193936,4,15,0,4.87157,1.95648,3.58812,0.172554,1.02513,0.00880619,0.688623,4.73687,4.87157,4.87157,0.00880619,0.158487,0.158487,0.404087,0.404087,0.641249
-29.3985,0.918934,0.193936,4,15,0,2.61208,1.61439,0.557965,0.158037,0.925184,0.0182051,0.519835,1.117,2.61208,2.61208,0.0182051,0.146182,0.146182,0.377562,0.377562,0.603542
-29.5374,0.848735,0.193936,4,15,0,3.52066,1.18969,0.428117,0.170144,0.774327,0.016116,1.0714,1.22612,3.52066,3.52066,0.016116,0.156457,0.156457,0.399764,0.399764,0.538986
-24.4762,0.62714,0.193936,4,15,0,2.19005,1.91139,1.2632,0.174473,0.902491,0.0327495,0.323853,1.57082,2.19005,2.19005,0.0327495,0.160101,0.160101,0.407509,0.407509,0.594442
-26.3266,0.747208,0.193936,4,15,0,1.82937,2.76429,0.587953,0.128362,1.41367,0.081021,0.115289,0.813221,1.82937,1.82937,0.081021,0.120465,0.120465,0.319607,0.319607,0.75675
-24.3096,0.99561,0.193936,4,15,0,2.63438,1.89797,0.804949,0.134951,1.16738,0.0325417,0.394822,1.45652,2.63438,2.63438,0.0325417,0.126242,0.126242,0.332926,0.332926,0.688819
-26.2348,0.599574,0.193936,4,15,0,3.73707,2.5878,1.42661,0.129631,3.28096,0.0259278,0.280972,2.83972,3.73707,3.73707,0.0259278,0.121581,0.121581,0.322194,0.322194,0.962408
-25.0232,0.956102,0.193936,5,23,0,2.93186,0.993668,1.70084,0.142349,1.34871,0.011775,1.08542,2.39671,2.93186,2.93186,0.011775,0.132681,0.132681,0.347567,0.347567,0.740426
-25.8738,0.960118,0.193936,4,15,0,0.959639,2.2209,2.04377,0.131384,1.49547,0.0838266,0.104132,0.835328,0.959639,0.959639,0.0838266,0.123119,0.123119,0.325749,0.325749,0.775856
-26.1972,0.865439,0.193936,5,31,0,1.04087,2.17744,2.39597,0.134061,1.4723,0.084521,0.117964,0.946066,1.04087,1.04087,0.084521,0.125464,0.125464,0.331142,0.331142,0.770604
-25.8531,0.982844,0.193936,4,15,0,0.932667,1.19414,1.30558,0.145955,1.26706,0.0621979,0.282565,0.6799,0.932667,0.932667,0.0621979,0.135804,0.135804,0.354588,0.354588,0.718342
-24.8039,1,0.193936,4,15,0,3.93975,2.20416,2.08174,0.138905,1.92741,0.0151259,0.434726,3.44841,3.93975,3.93975,0.0151259,0.12969,0.12969,0.340792,0.340792,0.854475
-25.7412,0.920593,0.193936,4,15,0,3.15805,1.62617,1.45033,0.118414,2.6834,0.0236764,0.62113,2.41751,3.15805,3.15805,0.0236764,0.111672,0.111672,0.298996,0.298996,0.931669
-25.2233,0.943716,0.193936,3,7,0,2.52499,1.47735,2.14742,0.110986,2.28511,0.0183577,0.576308,2.23011,2.52499,2.52499,0.0183577,0.105049,0.105049,0.2832,0.2832,0.898237
-24.8407,0.838145,0.193936,4,15,0,3.72585,2.2268,0.738086,0.124955,2.32646,0.0286836,0.401918,1.94479,3.72585,3.72585,0.0286836,0.117464,0.117464,0.312619,0.312619,0.902359
-28.7386,1,0.193936,4,15,0,4.36074,1.6131,1.4589,0.195574,1.18219,0.0102755,0.86896,3.34691,4.36074,4.36074,0.0102755,0.177637,0.177637,0.443852,0.443852,0.693393
-24.4305,0.987712,0.193936,4,15,0,2.9168,2.1977,2.40422,0.157605,1.36215,0.0211999,0.323935,2.65331,2.9168,2.9168,0.0211999,0.145813,0.145813,0.376754,0.376754,0.74389
-24.7042,0.878074,0.193936,5,23,0,3.24828,2.14493,2.87429,0.139423,1.55325,0.015554,0.380297,3.06489,3.24828,3.24828,0.015554,0.13014,0.13014,0.341815,0.341815,0.788441
-24.5432,0.997997,0.193936,4,15,0,3.88199,1.70498,0.868735,0.133366,1.84312,0.0159955,0.705653,2.25357,3.88199,3.88199,0.0159955,0.124855,0.124855,0.329746,0.329746,0.841677
-25.7974,0.822333,0.193936,3,7,0,3.75421,1.88976,1.11963,0.129092,1.61942,0.0108268,0.567291,2.52883,3.75421,3.75421,0.0108268,0.121107,0.121107,0.321097,0.321097,0.801986
-24.8708,0.998569,0.193936,3,7,0,3.78053,1.75167,1.10278,0.131471,1.78867,0.0122975,0.655861,2.52559,3.78053,3.78053,0.0122975,0.123195,0.123195,0.325924,0.325924,0.832818
-25.7789,0.963483,0.193936,4,15,0,4.63992,2.18026,0.62667,0.159987,1.04167,0.0168494,0.524366,2.16049,4.63992,4.63992,0.0168494,0.147845,0.147845,0.381192,0.381192,0.647136
-26.6708,0.973357,0.193936,5,31,0,4.52737,1.25251,2.49372,0.135884,1.44571,0.00568355,1.29386,4.1534,4.52737,4.52737,0.00568355,0.127056,0.127056,0.334789,0.334789,0.764421
-24.67,0.967115,0.193936,5,31,0,2.39284,1.41502,1.46539,0.156526,0.887773,0.019378,0.581273,1.84013,2.39284,2.39284,0.019378,0.144891,0.144891,0.374735,0.374735,0.588429
-26.8373,0.760839,0.193936,5,31,0,3.82468,2.34821,1.64735,0.112436,1.85751,0.0121024,0.365409,3.0882,3.82468,3.82468,0.0121024,0.106346,0.106346,0.286311,0.286311,0.84394
-24.6208,0.997754,0.193936,3,7,0,3.51162,2.13652,1.95064,0.12265,1.80195,0.0167789,0.414599,3.01233,3.51162,3.51162,0.0167789,0.115427,0.115427,0.307849,0.307849,0.835024
-24.8694,0.856268,0.193936,5,31,0,2.05216,1.69302,3.44956,0.134577,1.25321,0.0298706,0.377523,1.98698,2.05216,2.05216,0.0298706,0.125914,0.125914,0.332176,0.332176,0.714412
-24.7383,0.990009,0.193936,4,15,0,3.93398,2.14093,1.11094,0.135528,2.42936,0.0196459,0.462424,2.63872,3.93398,3.93398,0.0196459,0.126745,0.126745,0.334078,0.334078,0.911907
-24.6424,0.996867,0.193936,5,31,0,3.3351,1.66908,1.46089,0.133368,1.20375,0.0124677,0.628399,2.56126,3.3351,3.3351,0.0124677,0.124857,0.124857,0.329749,0.329749,0.699933
-25.131,0.998493,0.193936,4,15,0,3.90118,2.26508,1.23504,0.131972,2.79688,0.0187548,0.405026,2.76663,3.90118,3.90118,0.0187548,0.123635,0.123635,0.326937,0.326937,0.939
-24.5171,0.975696,0.193936,4,15,0,3.61008,2.0311,1.08477,0.119564,1.70154,0.0179223,0.47361,2.38994,3.61008,3.61008,0.0179223,0.112693,0.112693,0.30141,0.30141,0.817598
-25.8423,0.985357,0.193936,5,31,0,3.65745,1.66383,1.85977,0.11203,1.75021,0.0116225,0.692766,3.08796,3.65745,3.65745,0.0116225,0.105983,0.105983,0.285441,0.285441,0.826262
-26.5835,0.96096,0.193936,5,31,0,1.59778,1.00157,1.96999,0.120944,3.04132,0.0288367,0.58687,1.37496,1.59778,1.59778,0.0288367,0.113917,0.113917,0.304298,0.304298,0.952228
-33.9602,0.358949,0.193936,4,15,0,0.501119,0.589736,3.24465,0.121143,1.42003,0.0782381,0.277858,0.481585,0.501119,0.501119,0.0782381,0.114093,0.114093,0.304712,0.304712,0.758293
-30.6666,0.704815,0.193936,4,15,0,1.69544,0.621866,1.28506,0.160858,1.1178,0.0167879,0.910354,1.22643,1.69544,1.69544,0.0167879,0.148587,0.148587,0.382807,0.382807,0.673001
-29.8424,0.914869,0.193936,4,15,0,3.19618,0.646416,0.903155,0.158963,1.33567,0.0171006,1.67454,1.9008,3.19618,3.19618,0.0171006,0.146972,0.146972,0.379289,0.379289,0.737018
-26.831,1,0.193936,4,15,0,3.89543,0.952381,2.27676,0.149975,1.10323,0.00791339,1.50294,3.4957,3.89543,3.89543,0.00791339,0.13927,0.13927,0.362323,0.362323,0.668203
-28.2068,0.920355,0.193936,3,7,0,4.15764,1.20459,2.0127,0.166776,1.41215,0.00507519,1.24652,3.60207,4.15764,4.15764,0.00507519,0.15361,0.15361,0.393667,0.393667,0.75638
-27.7766,0.969322,0.193936,4,15,0,2.15818,1.7069,4.28395,0.181424,0.709323,0.024361,0.391551,2.12842,2.15818,2.15818,0.024361,0.165918,0.165918,0.419735,0.419735,0.508023
-25.734,0.97811,0.193936,4,15,0,1.40021,1.44539,1.24889,0.134927,2.39471,0.0602658,0.329965,0.998595,1.40021,1.40021,0.0602658,0.12622,0.12622,0.332876,0.332876,0.908801
-25.734,0.184475,0.193936,2,3,0,1.40021,1.44539,1.24889,0.134927,2.39471,0.0602658,0.329965,0.998595,1.40021,1.40021,0.0602658,0.12622,0.12622,0.332876,0.332876,0.908801
-26.3802,0.583665,0.193936,4,15,0,3.17986,1.97657,1.02294,0.119993,1.1256,0.0225681,0.440547,2.03658,3.17986,3.17986,0.0225681,0.113074,0.113074,0.302309,0.302309,0.675542
-25.0159,1,0.193936,3,7,0,3.46129,2.35144,1.62094,0.1234,1.58561,0.0165528,0.329625,2.77695,3.46129,3.46129,0.0165528,0.11609,0.11609,0.309403,0.309403,0.795178
-26.7623,0.837485,0.193936,4,15,0,2.66299,1.45982,1.46602,0.118702,1.38934,0.0125804,0.618556,2.04826,2.66299,2.66299,0.0125804,0.111928,0.111928,0.299602,0.299602,0.750761
-25.503,0.992352,0.193936,4,15,0,2.56213,1.48693,1.44762,0.165167,1.52578,0.0200774,0.579208,1.9597,2.56213,2.56213,0.0200774,0.152248,0.152248,0.390735,0.390735,0.782548
-24.0076,0.75229,0.193936,4,15,0,3.33649,2.15472,0.829844,0.153363,1.04522,0.0241042,0.38682,1.88139,3.33649,3.33649,0.0241042,0.142181,0.142181,0.368772,0.368772,0.648385
-24.929,0.922936,0.193936,4,15,0,2.92836,1.77779,3.41965,0.163028,1.12665,0.0177559,0.494926,2.83253,2.92836,2.92836,0.0177559,0.150433,0.150433,0.386813,0.386813,0.675884
-24.2583,0.994572,0.193936,5,31,0,1.97587,1.85066,3.1724,0.149044,1.47353,0.0342889,0.310474,1.89307,1.97587,1.97587,0.0342889,0.138469,0.138469,0.360541,0.360541,0.770885
-26.1908,0.826687,0.193936,5,19,0,4.6805,2.119,0.617692,0.122963,1.78702,0.01555,0.56237,2.15684,4.6805,4.6805,0.01555,0.115703,0.115703,0.308497,0.308497,0.832541
-26.1858,0.897121,0.193936,4,15,0,1.60102,1.45079,4.64151,0.132373,2.39769,0.0401314,0.375255,1.58558,1.60102,1.60102,0.0401314,0.123986,0.123986,0.327746,0.327746,0.909073
-24.2692,1,0.193936,4,15,0,2.58978,2.14965,0.618843,0.13661,1.15814,0.0378447,0.301772,1.19501,2.58978,2.58978,0.0378447,0.127689,0.127689,0.336236,0.336236,0.685929
-27.7439,0.545218,0.193936,4,15,0,3.84361,1.857,3.14115,0.164305,0.805355,0.00728129,0.600143,3.67744,3.84361,3.84361,0.00728129,0.151517,0.151517,0.389157,0.389157,0.553071
-25.3347,0.994705,0.193936,4,15,0,3.7834,2.10661,2.71779,0.160141,1.09058,0.0134742,0.460251,3.53362,3.7834,3.7834,0.0134742,0.147976,0.147976,0.381478,0.381478,0.663977
-25.1325,0.920839,0.193936,4,15,0,3.77878,1.82919,1.34501,0.162766,0.950829,0.0166356,0.606657,2.79427,3.77878,3.77878,0.0166356,0.15021,0.15021,0.38633,0.38633,0.61358
-27.3251,0.928771,0.193936,4,15,0,3.57932,1.75855,0.546362,0.173255,1.1113,0.0176165,0.616698,1.50671,3.57932,3.57932,0.0176165,0.159077,0.159077,0.40534,0.40534,0.670869
-27.2589,0.956544,0.193936,4,15,0,1.87462,1.77884,3.81511,0.169159,1.27248,0.0241376,0.316498,1.83331,1.87462,1.87462,0.0241376,0.155625,0.155625,0.397987,0.397987,0.719863
-28.5092,0.890548,0.193936,4,15,0,2.06456,2.96395,3.18287,0.153211,1.18119,0.028724,0.106562,1.97895,2.06456,2.06456,0.028724,0.142052,0.142052,0.368485,0.368485,0.693085
-25.3964,0.962812,0.193936,4,15,0,1.97849,2.32126,0.738136,0.179003,1.06544,0.0523787,0.194189,1.03276,1.97849,1.97849,0.0523787,0.163897,0.163897,0.415506,0.415506,0.655423
-25.3549,0.843198,0.193936,3,7,0,2.1379,2.37009,0.8701,0.180915,0.887478,0.0421369,0.199834,1.24231,2.1379,2.1379,0.0421369,0.165494,0.165494,0.418849,0.418849,0.588307
-25.3549,0.3672,0.193936,3,7,0,2.1379,2.37009,0.8701,0.180915,0.887478,0.0421369,0.199834,1.24231,2.1379,2.1379,0.0421369,0.165494,0.165494,0.418849,0.418849,0.588307
-26.4829,0.440444,0.193936,5,31,0,1.72706,1.9882,0.384089,0.147556,1.01191,0.0701481,0.236507,0.550808,1.72706,1.72706,0.0701481,0.137186,0.137186,0.35768,0.35768,0.636476
-26.2242,0.994938,0.193936,4,15,0,3.84887,3.16835,1.11382,0.14662,1.59081,0.0257979,0.161934,2.58527,3.84887,3.84887,0.0257979,0.136378,0.136378,0.355874,0.355874,0.79624
-26.9067,0.993206,0.193936,4,15,0,4.52386,1.37129,0.694486,0.132734,1.52196,0.0101244,1.14807,2.26496,4.52386,4.52386,0.0101244,0.124302,0.124302,0.328475,0.328475,0.781716
