lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,R0,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,params.8,params.9,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,blood.7,blood.8,prop
# Adaptation terminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Step size = 0.464262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Diagonal elements of inverse mass matrix:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 0.501615,0.120071,0.243412,0.0151765,0.0200817,0.344187,,,,,,,,,,,,,,,,,,,,,,,,,
35.1952,0.861601,0.464262,3,7,0,-33.6815,1.38992,2.94401,0.493242,0.130922,0.188729,0.19446,0.0183284,0.135531,0.348089,0.348089,0.348089,0.348089,0.348089,0.348089,0.19446,0.407667,0.407667,0.407667,0.692197,0.692197,0.692197,0.692197,0.692197,0.171989
35.6087,0.203639,0.464262,3,7,0,-30.0247,1.16136,3.19519,0.375396,0.137883,0.205318,0.235197,0.0119128,0.0910308,0.290849,0.290849,0.290849,0.290849,0.290849,0.290849,0.235197,0.423934,0.423934,0.423934,0.71089,0.71089,0.71089,0.71089,0.71089,0.185612
36.5377,0.966458,0.464262,5,31,0,-34.0725,1.13164,2.12061,0.22159,0.118213,0.181172,0.44808,0.0339967,0.0563284,0.283405,0.283405,0.283405,0.283405,0.283405,0.283405,0.44808,0.376777,0.376777,0.376777,0.654898,0.654898,0.654898,0.654898,0.654898,0.165708
36.8743,0.967891,0.464262,3,7,0,-34.9951,1.30292,2.86864,0.33513,0.129513,0.223542,0.306618,0.0185261,0.0929154,0.326299,0.326299,0.326299,0.326299,0.326299,0.326299,0.306618,0.40432,0.40432,0.40432,0.688269,0.688269,0.688269,0.688269,0.688269,0.200319
34.9521,0.88698,0.464262,3,7,0,-33.2505,1.16594,1.8898,0.30464,0.13757,0.131076,0.292068,0.0441206,0.0766809,0.291994,0.291994,0.291994,0.291994,0.291994,0.291994,0.292068,0.423212,0.423212,0.423212,0.710075,0.710075,0.710075,0.710075,0.710075,0.122849
36.0541,0.968454,0.464262,2,7,0,-32.9543,1.1123,1.96308,0.362887,0.136155,0.14668,0.275761,0.039117,0.0847756,0.27856,0.27856,0.27856,0.27856,0.27856,0.27856,0.275761,0.419937,0.419937,0.419937,0.706357,0.706357,0.706357,0.706357,0.706357,0.13643
34.1599,0.968117,0.464262,3,7,0,-32.8115,1.12664,2.92883,0.454451,0.123649,0.214817,0.650247,0.0150837,0.103043,0.282152,0.282152,0.282152,0.282152,0.282152,0.282152,0.650247,0.390183,0.390183,0.390183,0.671376,0.671376,0.671376,0.671376,0.671376,0.193311
35.8332,0.985273,0.464262,4,15,0,-32.1692,1.06174,2.27037,0.455274,0.166233,0.150428,0.450981,0.0274603,0.097246,0.265898,0.265898,0.265898,0.265898,0.265898,0.265898,0.450981,0.485692,0.485692,0.485692,0.775998,0.775998,0.775998,0.775998,0.775998,0.13966
37.741,0.911084,0.464262,3,15,0,-32.45,1.28396,2.23672,0.231619,0.12099,0.20455,0.312388,0.0343444,0.0664814,0.321552,0.321552,0.321552,0.321552,0.321552,0.321552,0.312388,0.383661,0.383661,0.383661,0.663416,0.663416,0.663416,0.663416,0.663416,0.184986
35.2297,0.864702,0.464262,3,7,0,-34.5389,1.28285,2.42037,0.714909,0.112954,0.212089,0.159996,0.0285578,0.164095,0.321274,0.321274,0.321274,0.321274,0.321274,0.321274,0.159996,0.363529,0.363529,0.363529,0.638172,0.638172,0.638172,0.638172,0.638172,0.191108
34.933,0.958693,0.464262,3,7,0,-34.1342,1.24339,2.4092,0.59132,0.116149,0.226092,0.135821,0.02799,0.139006,0.311391,0.311391,0.311391,0.311391,0.311391,0.311391,0.135821,0.371611,0.371611,0.371611,0.648428,0.648428,0.648428,0.648428,0.648428,0.202355
36.939,1,0.464262,3,15,0,-32.2884,1.19796,1.46068,0.39414,0.145569,0.164481,0.198639,0.0696266,0.0977266,0.300014,0.300014,0.300014,0.300014,0.300014,0.300014,0.198639,0.441374,0.441374,0.441374,0.730212,0.730212,0.730212,0.730212,0.730212,0.151666
32.9194,0.544701,0.464262,3,7,0,-29.8992,1.06746,3.05265,0.212846,0.152478,0.178492,0.720412,0.012627,0.0512527,0.267332,0.267332,0.267332,0.267332,0.267332,0.267332,0.720412,0.456602,0.456602,0.456602,0.746478,0.746478,0.746478,0.746478,0.746478,0.163469
27.2833,0.744536,0.464262,3,15,0,-23.4319,1.22146,0.420706,0.613982,0.0979753,0.272093,0.121328,0.200847,0.140349,0.305898,0.305898,0.305898,0.305898,0.305898,0.305898,0.121328,0.324229,0.324229,0.324229,0.585954,0.585954,0.585954,0.585954,0.585954,0.238216
33.0573,0.592863,0.464262,4,15,0,-22.0701,1.04537,1.99145,0.622225,0.182681,0.12729,0.31118,0.0357349,0.121279,0.261799,0.261799,0.261799,0.261799,0.261799,0.261799,0.31118,0.518439,0.518439,0.518439,0.806819,0.806819,0.806819,0.806819,0.806819,0.119522
34.2277,0.875946,0.464262,3,7,0,-30.1683,1.03163,1.52768,0.359424,0.137126,0.175903,0.617677,0.0560742,0.0780042,0.258359,0.258359,0.258359,0.258359,0.258359,0.258359,0.617677,0.422186,0.422186,0.422186,0.708913,0.708913,0.708913,0.708913,0.708913,0.161301
36.4745,0.984493,0.464262,3,15,0,-31.4473,1.2203,1.09531,0.306828,0.142417,0.178089,0.274114,0.102206,0.0807486,0.305608,0.305608,0.305608,0.305608,0.305608,0.305608,0.274114,0.434287,0.434287,0.434287,0.72245,0.72245,0.72245,0.72245,0.72245,0.163132
34.6611,0.89406,0.464262,3,7,0,-31.8849,1.2376,1.68527,0.119471,0.113685,0.214405,0.396988,0.057461,0.0349025,0.309941,0.309941,0.309941,0.309941,0.309941,0.309941,0.396988,0.365387,0.365387,0.365387,0.640545,0.640545,0.640545,0.640545,0.640545,0.192979
37.9126,0.963914,0.464262,3,7,0,-33.5464,1.27536,2.42112,0.290863,0.140696,0.165492,0.323734,0.0283694,0.0806098,0.319397,0.319397,0.319397,0.319397,0.319397,0.319397,0.323734,0.430379,0.430379,0.430379,0.718117,0.718117,0.718117,0.718117,0.718117,0.152523
34.3162,0.615698,0.464262,2,7,0,-33.0532,1.08586,4.36481,0.611223,0.130073,0.187843,0.316556,0.00345829,0.124361,0.271939,0.271939,0.271939,0.271939,0.271939,0.271939,0.316556,0.405654,0.405654,0.405654,0.689838,0.689838,0.689838,0.689838,0.689838,0.171256
35.1984,0.95069,0.464262,3,15,0,-32.2681,1.19416,0.830912,0.361598,0.149888,0.166211,0.278303,0.130287,0.0907466,0.299062,0.299062,0.299062,0.299062,0.299062,0.299062,0.278303,0.450941,0.450941,0.450941,0.740497,0.740497,0.740497,0.740497,0.740497,0.153132
36.3588,0.967645,0.464262,3,7,0,-31.9128,1.1994,1.1034,0.314913,0.132947,0.167826,0.305066,0.0996472,0.0811456,0.300375,0.300375,0.300375,0.300375,0.300375,0.300375,0.305066,0.412447,0.412447,0.412447,0.697757,0.697757,0.697757,0.697757,0.697757,0.154499
36.0595,0.934546,0.464262,3,7,0,-32.6303,1.21343,3.99735,0.422114,0.154768,0.170294,0.37743,0.00558072,0.104641,0.303889,0.303889,0.303889,0.303889,0.303889,0.303889,0.37743,0.461557,0.461557,0.461557,0.75165,0.75165,0.75165,0.75165,0.75165,0.156583
34.58,0.847838,0.464262,3,7,0,-30.8718,1.3077,1.32679,0.211929,0.120854,0.226262,0.174601,0.0868941,0.0625447,0.327497,0.327497,0.327497,0.327497,0.327497,0.327497,0.174601,0.383327,0.383327,0.383327,0.663005,0.663005,0.663005,0.663005,0.663005,0.202491
34.8008,0.948225,0.464262,4,15,0,-30.8073,1.08364,2.92949,0.21927,0.151037,0.182339,0.582757,0.0144984,0.053434,0.271383,0.271383,0.271383,0.271383,0.271383,0.271383,0.582757,0.45346,0.45346,0.45346,0.743168,0.743168,0.743168,0.743168,0.743168,0.166681
32.722,0.835151,0.464262,3,7,0,-29.2447,1.12453,0.945196,0.226753,0.12941,0.138149,0.337128,0.10944,0.0571365,0.281624,0.281624,0.281624,0.281624,0.281624,0.281624,0.337128,0.404075,0.404075,0.404075,0.68798,0.68798,0.68798,0.68798,0.68798,0.129031
32.4699,0.988369,0.464262,3,7,0,-28.9794,1.07215,0.778112,0.50413,0.14035,0.145421,0.433908,0.123318,0.10632,0.268507,0.268507,0.268507,0.268507,0.268507,0.268507,0.433908,0.429591,0.429591,0.429591,0.717239,0.717239,0.717239,0.717239,0.717239,0.135342
34.6914,0.984559,0.464262,3,7,0,-30.3287,1.15892,2.09328,0.19484,0.185415,0.158148,0.303307,0.035781,0.0513818,0.290238,0.290238,0.290238,0.290238,0.290238,0.290238,0.303307,0.523678,0.523678,0.523678,0.811515,0.811515,0.811515,0.811515,0.811515,0.146277
36.0717,0.978519,0.464262,4,15,0,-33.1336,1.17375,2.83712,0.517549,0.111687,0.232041,0.256108,0.0172238,0.118762,0.29395,0.29395,0.29395,0.29395,0.29395,0.29395,0.256108,0.360296,0.360296,0.360296,0.634024,0.634024,0.634024,0.634024,0.634024,0.207086
35.6006,0.968682,0.464262,3,7,0,-34.2647,1.19556,3.21581,0.577018,0.108987,0.244745,0.333278,0.0120133,0.131271,0.299412,0.299412,0.299412,0.299412,0.299412,0.299412,0.333278,0.353348,0.353348,0.353348,0.62502,0.62502,0.62502,0.62502,0.62502,0.217096
35.1903,0.952762,0.464262,3,7,0,-34.7567,1.25421,3.04165,0.609885,0.111978,0.244983,0.355262,0.0150002,0.143415,0.314102,0.314102,0.314102,0.314102,0.314102,0.314102,0.355262,0.36104,0.36104,0.36104,0.634981,0.634981,0.634981,0.634981,0.634981,0.217283
34.7343,0.994193,0.464262,3,7,0,-33.4389,1.36612,1.83838,0.228842,0.0966821,0.223228,0.224003,0.054424,0.0699809,0.342128,0.342128,0.342128,0.342128,0.342128,0.342128,0.224003,0.320725,0.320725,0.320725,0.581107,0.581107,0.581107,0.581107,0.581107,0.200068
33.7463,1,0.464262,3,7,0,-32.2461,1.27382,3.3732,0.229567,0.096874,0.272811,0.429479,0.0109357,0.0654367,0.319013,0.319013,0.319013,0.319013,0.319013,0.319013,0.429479,0.321246,0.321246,0.321246,0.58183,0.58183,0.58183,0.58183,0.58183,0.238763
34.6043,0.991218,0.464262,4,19,0,-32.07,1.30569,2.55545,0.360572,0.0925414,0.278278,0.241233,0.0253933,0.0989885,0.326994,0.326994,0.326994,0.326994,0.326994,0.326994,0.241233,0.30938,0.30938,0.30938,0.565202,0.565202,0.565202,0.565202,0.565202,0.242914
37.6163,0.898411,0.464262,3,7,0,-33.0009,1.19034,2.55513,0.344165,0.119308,0.213737,0.369901,0.0231575,0.0868048,0.298105,0.298105,0.298105,0.298105,0.298105,0.298105,0.369901,0.379502,0.379502,0.379502,0.658283,0.658283,0.658283,0.658283,0.658283,0.192439
35.1496,0.820468,0.464262,3,7,0,-33.7625,1.35629,2.44456,0.14894,0.127998,0.221053,0.392901,0.0294708,0.0470027,0.339666,0.339666,0.339666,0.339666,0.339666,0.339666,0.392901,0.400699,0.400699,0.400699,0.683989,0.683989,0.683989,0.683989,0.683989,0.198326
36.9738,0.934567,0.464262,3,15,0,-32.764,1.22705,2.12106,0.348596,0.113366,0.224661,0.400031,0.0368466,0.0904449,0.307299,0.307299,0.307299,0.307299,0.307299,0.307299,0.400031,0.364576,0.364576,0.364576,0.63951,0.63951,0.63951,0.63951,0.63951,0.201213
37.3142,0.923775,0.464262,3,7,0,-35.0203,1.3059,2.52074,0.341968,0.122451,0.223569,0.263612,0.0262946,0.0947224,0.327047,0.327047,0.327047,0.327047,0.327047,0.327047,0.263612,0.387252,0.387252,0.387252,0.667812,0.667812,0.667812,0.667812,0.667812,0.20034
37.6803,0.839171,0.464262,3,7,0,-36.0963,1.24073,2.32096,0.295002,0.123388,0.207544,0.38793,0.0305067,0.0793809,0.310725,0.310725,0.310725,0.310725,0.310725,0.310725,0.38793,0.389545,0.389545,0.389545,0.670603,0.670603,0.670603,0.670603,0.670603,0.187423
36.5313,0.917238,0.464262,3,7,0,-35.273,1.28294,2.5272,0.308141,0.116133,0.171773,0.202625,0.025666,0.0852042,0.321297,0.321297,0.321297,0.321297,0.321297,0.321297,0.202625,0.37157,0.37157,0.37157,0.648377,0.648377,0.648377,0.648377,0.648377,0.157829
37.4801,0.868429,0.464262,3,7,0,-34.4651,1.18478,2.31246,0.250163,0.146204,0.187234,0.405567,0.0293796,0.0656701,0.296712,0.296712,0.296712,0.296712,0.296712,0.296712,0.405567,0.442791,0.442791,0.442791,0.73175,0.73175,0.73175,0.73175,0.73175,0.17075
36.7737,0.936904,0.464262,3,7,0,-35.2688,1.29565,3.04158,0.298882,0.124978,0.183827,0.161086,0.015497,0.0838304,0.32448,0.32448,0.32448,0.32448,0.32448,0.32448,0.161086,0.393416,0.393416,0.393416,0.675283,0.675283,0.675283,0.675283,0.675283,0.16792
37.0983,0.80118,0.464262,3,15,0,-35.1074,1.10146,1.96207,0.260367,0.147755,0.164642,0.42485,0.0387752,0.0632328,0.275847,0.275847,0.275847,0.275847,0.275847,0.275847,0.42485,0.446239,0.446239,0.446239,0.735469,0.735469,0.735469,0.735469,0.735469,0.151803
33.4059,0.799801,0.464262,2,7,0,-32.5542,1.05802,2.33518,0.17644,0.131294,0.18553,0.309473,0.0256471,0.0428588,0.264968,0.264968,0.264968,0.264968,0.264968,0.264968,0.309473,0.408549,0.408549,0.408549,0.693227,0.693227,0.693227,0.693227,0.693227,0.169336
36.9242,0.943683,0.464262,2,7,0,-32.5386,1.12006,1.97096,0.343346,0.131988,0.155333,0.342177,0.0390807,0.0815167,0.280505,0.280505,0.280505,0.280505,0.280505,0.280505,0.342177,0.410189,0.410189,0.410189,0.695138,0.695138,0.695138,0.695138,0.695138,0.14387
38.2181,0.897574,0.464262,2,7,0,-33.2307,1.22178,2.03622,0.305909,0.147547,0.170528,0.323831,0.0399368,0.0806395,0.305979,0.305979,0.305979,0.305979,0.305979,0.305979,0.323831,0.445777,0.445777,0.445777,0.734973,0.734973,0.734973,0.734973,0.734973,0.15678
37.1826,0.824812,0.464262,3,15,0,-35.144,1.15713,2.37966,0.366621,0.130221,0.213527,0.327284,0.0268291,0.0889442,0.289788,0.289788,0.289788,0.289788,0.289788,0.289788,0.327284,0.406004,0.406004,0.406004,0.690248,0.690248,0.690248,0.690248,0.690248,0.192269
33.4012,0.866899,0.464262,3,7,0,-32.7719,1.23788,2.24849,0.139539,0.107566,0.183789,0.541753,0.0327243,0.0403759,0.31001,0.31001,0.31001,0.31001,0.31001,0.31001,0.541753,0.349663,0.349663,0.349663,0.620194,0.620194,0.620194,0.620194,0.620194,0.167889
35.9398,1,0.464262,3,7,0,-32.6962,1.13309,1.71355,0.178226,0.117792,0.189212,0.414555,0.0511419,0.0463241,0.283767,0.283767,0.283767,0.283767,0.283767,0.283767,0.414555,0.375727,0.375727,0.375727,0.653589,0.653589,0.653589,0.653589,0.653589,0.172389
32.1962,0.864714,0.464262,4,15,0,-29.6975,1.03697,1.3268,0.72929,0.165678,0.173444,0.224467,0.0689035,0.134457,0.259696,0.259696,0.259696,0.259696,0.259696,0.259696,0.224467,0.484547,0.484547,0.484547,0.774875,0.774875,0.774875,0.774875,0.774875,0.159236
30.9742,0.985989,0.464262,3,7,0,-29.9314,1.02123,1.33931,1.11502,0.144714,0.146502,0.447434,0.0670147,0.171891,0.255755,0.255755,0.255755,0.255755,0.255755,0.255755,0.447434,0.439461,0.439461,0.439461,0.728129,0.728129,0.728129,0.728129,0.728129,0.136276
36.0781,1,0.464262,3,7,0,-30.6366,1.31854,2.95539,0.198467,0.169053,0.168527,0.325603,0.0171903,0.0594425,0.330212,0.330212,0.330212,0.330212,0.330212,0.330212,0.325603,0.491461,0.491461,0.491461,0.781611,0.781611,0.781611,0.781611,0.781611,0.155092
35.4317,0.849322,0.464262,3,15,0,-32.5189,1.25458,1.33322,0.45286,0.112499,0.199711,0.315515,0.0828304,0.114427,0.314194,0.314194,0.314194,0.314194,0.314194,0.314194,0.315515,0.36237,0.36237,0.36237,0.636688,0.636688,0.636688,0.636688,0.636688,0.181032
34.6006,1,0.464262,2,3,0,-34.008,1.17383,1.31848,0.495031,0.117719,0.227034,0.181962,0.0786501,0.114781,0.293972,0.293972,0.293972,0.293972,0.293972,0.293972,0.181962,0.375545,0.375545,0.375545,0.653361,0.653361,0.653361,0.653361,0.653361,0.203106
35.1731,0.992333,0.464262,3,15,0,-31.6246,1.08682,1.13492,0.700363,0.123828,0.191793,0.363962,0.0874918,0.137069,0.272181,0.272181,0.272181,0.272181,0.272181,0.272181,0.363962,0.39062,0.39062,0.39062,0.671906,0.671906,0.671906,0.671906,0.671906,0.174522
34.9359,0.972552,0.464262,3,15,0,-31.4862,1.36287,2.21828,0.177237,0.146995,0.17644,0.110397,0.0371338,0.055436,0.341315,0.341315,0.341315,0.341315,0.341315,0.341315,0.110397,0.444552,0.444552,0.444552,0.733654,0.733654,0.733654,0.733654,0.733654,0.161751
36.0339,0.649345,0.464262,3,15,0,-31.6884,1.08728,2.13495,0.428867,0.170241,0.143216,0.408879,0.032199,0.0949638,0.272295,0.272295,0.272295,0.272295,0.272295,0.272295,0.408879,0.493872,0.493872,0.493872,0.783934,0.783934,0.783934,0.783934,0.783934,0.133433
36.4591,0.991835,0.464262,3,11,0,-34.9356,1.34988,2.36285,0.285025,0.105978,0.230416,0.255375,0.0318288,0.0838402,0.33806,0.33806,0.33806,0.33806,0.33806,0.33806,0.255375,0.345518,0.345518,0.345518,0.614725,0.614725,0.614725,0.614725,0.614725,0.205797
37.5101,0.492934,0.464262,4,15,0,-33.3385,1.15603,2.99545,0.308149,0.140041,0.181653,0.309955,0.0144798,0.0767775,0.289514,0.289514,0.289514,0.289514,0.289514,0.289514,0.309955,0.428884,0.428884,0.428884,0.71645,0.71645,0.71645,0.71645,0.71645,0.16611
36.4788,0.941411,0.464262,3,7,0,-34.3757,1.07845,1.82009,0.339064,0.126101,0.197702,0.355491,0.0437568,0.0776662,0.270084,0.270084,0.270084,0.270084,0.270084,0.270084,0.355491,0.396135,0.396135,0.396135,0.678549,0.678549,0.678549,0.678549,0.678549,0.179386
35.8984,0.967257,0.464262,4,15,0,-34.8701,1.20775,3.11285,0.262,0.114931,0.210775,0.220774,0.0134518,0.0697147,0.302464,0.302464,0.302464,0.302464,0.302464,0.302464,0.220774,0.368543,0.368543,0.368543,0.644554,0.644554,0.644554,0.644554,0.644554,0.190044
36.9937,0.840643,0.464262,3,15,0,-32.7533,1.33776,1.72375,0.22765,0.136381,0.188975,0.201768,0.0597668,0.0682102,0.335025,0.335025,0.335025,0.335025,0.335025,0.335025,0.201768,0.420462,0.420462,0.420462,0.706955,0.706955,0.706955,0.706955,0.706955,0.172193
35.785,0.976796,0.464262,3,7,0,-35.2115,1.13656,3.6265,0.670138,0.140653,0.16962,0.36778,0.00757388,0.139005,0.284636,0.284636,0.284636,0.284636,0.284636,0.284636,0.36778,0.430282,0.430282,0.430282,0.718009,0.718009,0.718009,0.718009,0.718009,0.156014
33.9543,0.781568,0.464262,3,7,0,-31.6975,1.19803,3.13272,0.652457,0.12346,0.151595,0.263714,0.0130811,0.143786,0.300032,0.300032,0.300032,0.300032,0.300032,0.300032,0.263714,0.389722,0.389722,0.389722,0.670817,0.670817,0.670817,0.670817,0.670817,0.140664
30.454,0.904427,0.464262,3,7,0,-28.4201,1.38575,3.48165,0.153157,0.156674,0.229374,0.196933,0.0106739,0.0492821,0.347044,0.347044,0.347044,0.347044,0.347044,0.347044,0.196933,0.465646,0.465646,0.465646,0.755873,0.755873,0.755873,0.755873,0.755873,0.204969
31.2907,0.837222,0.464262,2,3,0,-28.7899,1.29368,3.15296,0.143096,0.149733,0.223016,0.19258,0.0138425,0.043197,0.323986,0.323986,0.323986,0.323986,0.323986,0.323986,0.19258,0.450602,0.450602,0.450602,0.740136,0.740136,0.740136,0.740136,0.740136,0.199898
# ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  Elapsed Time: 33261.2 seconds (Warm-up),,,,,,,1.01234475,,,,,,,,0.253528375,,,,,,,,,,,,,,,0.1279046
#                77754.9 seconds (Sampling),,,,,,,1.16397,,,,,,,,0.348801425,,,,,,,,,,,,,,,0.163465
#                111016 seconds (Total),,,,,,,1.3927655,,,,,,,,,,,,,,,,,,,,,,,
# ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
